hour,0,1,2,3
0,0.15706639633467562,0.299227033492823,0.327,0.2512114285714286
1,0.12311155765434384,0.27220696172248804,0.16285,0.17781818181818182
2,0.10008341795715549,0.21384306618819776,0.14901041666666667,0.1375625
3,0.08861192549709561,0.16185523524720893,0.15644583333333334,0.13801136363636363
4,0.08171546097301403,0.14208659489633174,0.1428625,0.1330284090909091
5,0.07856138077815407,0.10931678229665072,0.10354791666666666,0.1398125
6,0.07736195759817815,0.10886483253588516,0.10111875,0.13705681818181817
7,0.08972471695240669,0.12769960526315788,0.27735208333333333,0.2604375
8,0.13702196648645348,0.23802343700159492,0.7281458333333333,0.2853693181818182
9,0.17367370257614756,0.2513051355661882,0.44179375,0.33777840909090906
10,0.17983894952154744,0.31412142743221694,0.344075,0.4630284090909091
11,0.1892001839213759,0.34643419457735247,0.3314437499999999,0.531903409090909
12,0.18205081168947723,0.3201596012759171,0.38899374999999997,0.7377784090909091
13,0.20390231603048678,0.3384047807017544,0.38307916666666664,1.038215909090909
14,0.24364098205162346,0.44526183811802234,0.45200416666666665,0.9269147727272727
15,0.27216803490137065,0.5103298165869219,0.5180833333333333,0.7179431818181818
16,0.2237205327400854,0.3950895255183413,0.4003791666666666,0.5968114285714285
17,0.202011107639511,0.3079192583732057,0.34451458333333335,0.5267085714285714
18,0.18871110333978536,0.3122391427432217,0.3328333333333333,0.5736228571428571
19,0.20256923739266594,0.33651039074960126,0.4156916666666667,0.5496
20,0.23845766714102348,0.34987871212121213,0.5777604166666667,0.6447085714285714
21,0.2827816635793494,0.40150724082934613,0.7490291666666666,0.5033257142857143
22,0.23659660847106323,0.45980177432216907,0.79110625,0.45456571428571435
23,0.18804836372186862,0.41374004784688995,0.5699354166666667,0.43433714285714287
total_mean_consumption,4.140630044948859,7.175826435406698,9.18905625,10.697550519480517
