,0,1,2,3,4
media_consumo,0.1395055834262356,0.20333503804071715,0.2810391508954009,0.3773802653799736,0.3429016025641025
std_consumo,0.13926804581317023,0.24697084533844846,0.2695695558712588,0.4132817386134624,0.3374332079976218
min_consumo,0.02825,0.020571428571428574,0.04425,0.074,0.066
max_consumo,1.2565,2.3405714285714287,2.44725,3.745,2.879
percentil_25_consumo,0.07050000000000001,0.06567857142857143,0.122,0.177,0.11
percentil_50_consumo,0.10275000000000001,0.10921428571428571,0.197375,0.248,0.202
percentil_75_consumo,0.14850000000000002,0.2273214285714286,0.32525,0.395,0.45325
promedio_por_dia,0.1395055834262356,0.20333503804071715,0.2810391508954009,0.3768817788461516,0.3429016025641025
consumo_medio_diario,3.348134002229654,4.880040912977213,6.744939621489621,9.024468461538408,8.229638461538462
Mañana,0.12072339743589738,0.2244618894636459,0.22558615689865688,0.2915062499999978,0.3663673076923077
Mediodia,0.17986008454106278,0.21776609176667724,0.3477998677248677,0.5022168091859528,0.4523358974358974
Tarde,0.15413819676700108,0.24852550262643938,0.31195908119658117,0.6122942718446593,0.3229480769230769
Noche,0.1641747700668896,0.2684243612619491,0.37931693376068376,0.3648058252427184,0.4246538461538461
Madrugada,0.08547133965068743,0.10129955816150191,0.1651152879527879,0.1631810897435897,0.176624358974359
sum_consumo,379.75825,626.4328571428571,869.9515,938.5447199999944,1069.853
Jueves,0.13950558342623554,0.20333503804071715,0.2810391508954009,0.3773802653799736,0.3429016025641025
Entre semana,0.13950558342623554,0.20333503804071715,0.2810391508954009,0.3773802653799736,0.3429016025641025
s_Mañana,54.02775,115.42314285714285,116.32249999999999,121.2665999999991,190.511
s_Mediodia,121.48850000000002,167.14357142857145,269.378,312.8878799999957,352.822
s_Tarde,70.43275,127.61942857142857,161.10899999999998,252.2652399999997,167.933
s_Noche,75.4975,138.20142857142858,196.03674999999998,150.3,220.82
s_Madrugada,58.31175,78.04528571428571,127.10525,101.825,137.767
s_Jueves,379.75825,626.4328571428571,869.9515,938.5447199999944,1069.853
s_Entre semana,379.75825,626.4328571428571,869.9515,938.5447199999944,1069.853
s_invierno,86.18275,188.20257142857142,220.34199999999998,191.39623999999964,337.821
s_otoño,65.2865,122.27828571428572,158.4785,206.76955999999768,218.846
s_primavera,101.247,186.09,241.80175,205.2291999999982,318.178
s_verano,127.042,129.862,249.32925,335.1497199999989,195.008
std_Mañana,0.04432524771447158,0.06752476457592123,0.06471619229336745,0.0760747313785614,0.0584859628611975
std_Mediodia,0.04371818734201317,0.05623879477280803,0.06962315890474342,0.1283155325667001,0.1009140005097594
std_Tarde,0.021126990578254474,0.05363512055411276,0.06256133243010252,0.0587230493571942,0.046199694816697
std_Noche,0.042630168583905524,0.07248616210733236,0.0683908698923555,0.0958196899908424,0.1494242157168552
std_Madrugada,0.009850006534794951,0.0384492741073441,0.033299348644175275,0.0259565197532501,0.0574373874383481
std_Jueves,0.13926804581317023,0.2469708453384484,0.26956955587125886,0.4132817386134623,0.3374332079976215
std_Entre semana,0.13926804581317023,0.2469708453384484,0.26956955587125886,0.4132817386134623,0.3374332079976215
std_invierno,0.10697301185083963,0.293079266976826,0.2374786942552026,0.2675777491856388,0.3874664236218664
std_otoño,0.0881967343735696,0.22563730251893532,0.21425946023548417,0.2638548156559712,0.3448763735611713
std_primavera,0.09767627227793602,0.24384409689742387,0.21759815824684894,0.2515985669617904,0.327144318662771
std_verano,0.19936951288992238,0.18858920534680954,0.3534091965610347,0.6606743868181455,0.2583287090804939
Enero,34.318749999999994,67.87342857142858,82.61775,69.08723999999964,131.938
Febrero,31.14675,74.63085714285714,83.69325,66.563,133.484
Marzo,35.02175,71.00371428571428,82.9175,69.683,119.194
Abril,28.85325,53.71371428571428,71.21425,68.66819999999821,96.662
Mayo,37.372,61.372571428571426,87.67,66.878,102.322
Junio,47.0695,59.78557142857143,88.60175000000001,90.16671999999892,86.203
Julio,33.691,30.177142857142858,66.8155,92.871,60.857
Agosto,46.2815,39.89928571428572,93.912,152.112,47.948
Septiembre,21.59225,34.34542857142857,45.819500000000005,68.57583999999875,68.057
Octubre,22.495,41.84985714285715,54.906,64.621,72.76
Noviembre,21.19925,46.083000000000006,57.753,73.57271999999892,78.029
Diciembre,20.71725,45.69828571428572,54.031,55.746,72.399
total_mean_consumption,2285.8381943939817,3770.094754992293,5234.274043631682,5651.443255540016,6436.91500106924
