,0,1,2,3
media_consumo,0.11805590277777775,0.19793865740740735,0.2566,0.32723511111111026
std_consumo,0.1003336814804576,0.2406721462711162,0.2258788768163845,0.3230125006262421
min_consumo,0.042,0.025833333333333333,0.043000000000000003,0.0565
max_consumo,1.271,2.0981666666666667,1.9720000000000002,2.63775
percentil_25_consumo,0.06718750000000001,0.06133333333333333,0.11633333333333333,0.1076875
percentil_50_consumo,0.094,0.10616666666666667,0.18983333333333333,0.205125
percentil_75_consumo,0.13075,0.22204166666666666,0.2984166666666667,0.43037499999999995
promedio_por_dia,0.11805590277777775,0.19793865740740735,0.25659999999999994,0.32723511111111026
consumo_medio_diario,2.8333416666666666,4.750527777777777,6.1584,7.853642666666646
Mañana,0.10575624999999997,0.2169284722222222,0.18599583333333328,0.28009449999999886
Mediodia,0.1499069444444444,0.2165268518518518,0.32457037037037034,0.41132944444444197
Tarde,0.11916249999999992,0.2418013888888888,0.23643749999999997,0.4212740833333331
Noche,0.13771979166666662,0.27043402777777775,0.3449555555555555,0.44404791666666665
Madrugada,0.08055763888888885,0.08911851851851849,0.19023703703703698,0.13399999999999995
sum_consumo,145.42375,285.0316666666667,369.5040000000001,471.21855999999883
Lunes,0.1297083333333333,0.20691493055555554,0.2388628472222222,0.30739973958333333
Martes,0.11020572916666663,0.1843368055555555,0.2654565972222222,0.32592947916666504
Miércoles,0.11686545138888885,0.18431095679012344,0.25141512345679007,0.3295856481481481
Jueves,0.11606423611111111,0.20116589506172836,0.25387037037037036,0.3240459722222209
Viernes,0.11033194444444443,0.19036728395061722,0.27461111111111114,0.3314984722222193
Sábado,0.12233842592592589,0.20477623456790117,0.24031327160493823,0.34035300925925926
Domingo,0.12203645833333329,0.21509027777777776,0.27244444444444443,0.32976562499999995
Entre semana,0.11647016888150605,0.1933165374677002,0.25706104651162787,0.3240187112403089
Fin de semana,0.12223631535947707,0.20962990196078427,0.25543382352941174,0.3353707107843137
s_Mañana,21.021,52.06283333333334,44.639,67.22267999999973
s_Mediodia,45.63975,77.94966666666666,116.84533333333333,148.0785999999991
s_Tarde,24.84625,58.032333333333334,56.745000000000005,101.10577999999995
s_Noche,28.7265,64.90416666666667,82.78933333333333,106.5715
s_Madrugada,25.190250000000002,32.08266666666667,68.48533333333334,48.24
s_Lunes,20.5355,39.727666666666664,45.86166666666667,59.02075
s_Martes,18.139,35.39266666666666,50.967666666666666,62.57845999999969
s_Miércoles,21.05575,39.811166666666665,54.30566666666667,71.1905
s_Jueves,21.19925,43.45183333333333,54.836000000000006,69.99392999999972
s_Viernes,20.7885,41.11933333333334,59.316,71.60366999999937
s_Sábado,23.276500000000002,44.23166666666666,51.90766666666667,73.51625
s_Domingo,20.42925,41.297333333333334,52.309333333333335,63.315
s_Entre semana,101.718,199.50266666666667,265.287,334.3873099999988
s_Fin de semana,43.70575,85.529,104.217,136.83124999999998
s_otoño,145.42375,285.0316666666667,369.50399999999996,471.2185599999988
std_Mañana,0.054472365487534924,0.07843952078902316,0.04206588396187077,0.10431497470913337
std_Mediodia,0.06505165707382116,0.07977008523794989,0.08588271530347376,0.09595782730026947
std_Tarde,0.0286654045255785,0.0530443086009528,0.05003552794426006,0.06306251310643482
std_Noche,0.022630234854147224,0.07625646211270308,0.10108530465996524,0.1044735336059612
std_Madrugada,0.004801435158586375,0.034646335543876285,0.04363368878500953,0.049671272992766975
std_Lunes,0.12481955629893342,0.2569581104866459,0.173080104701655,0.2649488115047398
std_Martes,0.06584560120156357,0.2030711899099542,0.2145745163705106,0.3177433475830745
std_Miércoles,0.07652587423414035,0.1999415765564629,0.22226303846507378,0.34162469347632524
std_Jueves,0.08169776081969413,0.23697209161405386,0.20835888337644412,0.32290431166863465
std_Viernes,0.0782397593644696,0.2255922557630183,0.24921140880107684,0.33040482859075077
std_Sábado,0.12362259049403959,0.26221385651136214,0.2259166388787458,0.3309407072694264
std_Domingo,0.11057127335612944,0.2797221853381947,0.26862806539793443,0.3030187157680549
std_Entre semana,0.09012998167253185,0.22633847732996312,0.21675036475087442,0.3225335636150592
std_Fin de semana,0.11939372581180405,0.27129816729203443,0.24735723612014585,0.3185821479297476
std_otoño,0.10033368148045763,0.24067214627111613,0.22587887681638438,0.32301250062624204
Noviembre,145.42375,285.0316666666667,369.50399999999996,471.2185599999988
total_mean_consumption,880.1233857434809,1723.6402737578348,2232.7074493962527,2847.8118299513253
