,0,1,2,3
media_consumo,0.11805590277777775,0.1891206944444444,0.2566,0.31019378333333264
std_consumo,0.1003336814804576,0.21941763739576275,0.2258788768163845,0.3277989386305703
min_consumo,0.042,0.0274,0.043000000000000003,0.048799999999999996
max_consumo,1.271,2.0446,1.9720000000000002,2.5834
percentil_25_consumo,0.06718750000000001,0.06420000000000001,0.11633333333333333,0.09555
percentil_50_consumo,0.094,0.11040000000000001,0.18983333333333333,0.18109999999999998
percentil_75_consumo,0.13075,0.2156,0.2984166666666667,0.39515
promedio_por_dia,0.11805590277777775,0.1891206944444444,0.25659999999999994,0.31019378333333264
consumo_medio_diario,2.8333416666666666,4.538896666666666,6.1584,7.444650799999984
Mañana,0.10575624999999997,0.1803408333333333,0.18599583333333328,0.3040489333333324
Mediodia,0.1499069444444444,0.21264999999999995,0.32457037037037034,0.3762457777777758
Tarde,0.11916249999999992,0.24430083333333327,0.23643749999999997,0.38288009999999983
Noche,0.13771979166666662,0.2545516666666667,0.3449555555555555,0.42520749999999996
Madrugada,0.08055763888888885,0.09103722222222219,0.19023703703703698,0.12310499999999998
sum_consumo,145.42375,272.3338,369.5040000000001,446.67904799999906
Lunes,0.1297083333333333,0.19849895833333328,0.2388628472222222,0.29571875
Martes,0.11020572916666663,0.1793208333333333,0.2654565972222222,0.30262691666666536
Miércoles,0.11686545138888885,0.1787296296296296,0.25141512345679007,0.306112037037037
Jueves,0.11606423611111111,0.194037037037037,0.25387037037037036,0.3065988148148138
Viernes,0.11033194444444443,0.1848842592592592,0.27461111111111114,0.3087552592592569
Sábado,0.12233842592592589,0.18734722222222217,0.24031327160493823,0.33066666666666666
Domingo,0.12203645833333329,0.2024625,0.27244444444444443,0.3194583333333333
Entre semana,0.11647016888150605,0.18700968992248057,0.25706104651162787,0.3041851240310068
Fin de semana,0.12223631535947707,0.19446029411764704,0.25543382352941174,0.3253921568627451
s_Mañana,21.021,43.2818,44.639,72.97174399999979
s_Mediodia,45.63975,76.554,116.84533333333333,135.44847999999928
s_Tarde,24.84625,58.6322,56.745000000000005,91.89122399999997
s_Noche,28.7265,61.0924,82.78933333333333,102.0498
s_Madrugada,25.190250000000002,32.773399999999995,68.48533333333334,44.3178
s_Lunes,20.5355,38.1118,45.86166666666667,56.778
s_Martes,18.139,34.4296,50.967666666666666,58.10436799999975
s_Miércoles,21.05575,38.605599999999995,54.30566666666667,66.1202
s_Jueves,21.19925,41.912,54.836000000000006,66.2253439999998
s_Viernes,20.7885,39.935,59.316,66.69113599999949
s_Sábado,23.276500000000002,40.467,51.90766666666667,71.424
s_Domingo,20.42925,38.8728,52.309333333333335,61.336
s_Entre semana,101.718,192.994,265.287,313.919047999999
s_Fin de semana,43.70575,79.3398,104.217,132.76
s_otoño,145.42375,272.3338,369.50399999999996,446.67904799999906
std_Mañana,0.054472365487534924,0.0731536599657143,0.04206588396187077,0.10442574474842019
std_Mediodia,0.06505165707382116,0.07658227618477226,0.08588271530347376,0.09590808794098318
std_Tarde,0.0286654045255785,0.04323660013198014,0.05003552794426006,0.07086658067431108
std_Noche,0.022630234854147224,0.06608897562953148,0.10108530465996524,0.10899760579048119
std_Madrugada,0.004801435158586375,0.03772253558388876,0.04363368878500953,0.04359008546297636
std_Lunes,0.12481955629893342,0.2383575011604647,0.173080104701655,0.28195128062730224
std_Martes,0.06584560120156357,0.18534291034019948,0.2145745163705106,0.31253719561820514
std_Miércoles,0.07652587423414035,0.18040452455982664,0.22226303846507378,0.332825122088989
std_Jueves,0.08169776081969413,0.2132788310677809,0.20835888337644412,0.32941112820399143
std_Viernes,0.0782397593644696,0.2089383464626286,0.24921140880107684,0.32609622332559396
std_Sábado,0.12362259049403959,0.23286458332412244,0.2259166388787458,0.3465446103050533
std_Domingo,0.11057127335612944,0.2569809398977519,0.26862806539793443,0.3211006551225257
std_Entre semana,0.09012998167253185,0.2072969739513269,0.21675036475087442,0.3223360497366762
std_Fin de semana,0.11939372581180405,0.24529925918630607,0.24735723612014585,0.3351242599079333
std_otoño,0.10033368148045763,0.21941763739576275,0.22587887681638438,0.32779893863057025
Noviembre,145.42375,272.3338,369.50399999999996,446.67904799999906
total_mean_consumption,880.1233857434809,1646.7761522272042,2232.7074493962527,2699.841640243258
