rolling_2024-05-25_2024-08-23,0.0,1.0,2.0,3.0,4.0
0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0
1.0,0.25,0.75,0.0,0.0,0.0
2.0,0.0,0.5,0.5,0.0,0.0
3.0,0.0,0.0,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,1.0
