rolling_2023-05-31_2023-08-29,0.0,1.0,2.0,3.0,4.0
0.0,0.75,0.25,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,1.0,0.0
3.0,0.0,0.0,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,1.0
