hour,0,1,2,3
0,0.20414369501466273,0.3767258064516129,0.35754838709677417,0.3897741935483871
1,0.1490806451612903,0.25442338709677415,0.4452258064516129,0.2634193548387097
2,0.1180674486803519,0.16756048387096772,0.5249354838709678,0.19301612903225807
3,0.10209237536656891,0.1508790322580645,0.3143548387096774,0.19348387096774194
4,0.09265835777126101,0.14885483870967742,0.28156451612903227,0.18079032258064515
5,0.09081231671554252,0.13993951612903227,0.1534193548387097,0.1874032258064516
6,0.0908533724340176,0.1305483870967742,0.15562903225806451,0.17996774193548387
7,0.10295454545454547,0.13665322580645162,0.20448387096774193,0.20650000000000002
8,0.14980058651026393,0.18958467741935484,0.21400000000000002,0.2683225806451613
9,0.1265982404692082,0.20606048387096776,0.23688709677419353,0.301758064516129
10,0.1383357771260997,0.2455,0.32587096774193547,0.35561290322580646
11,0.15213049853372435,0.2672741935483871,0.43451612903225806,0.474258064516129
12,0.1600542521994135,0.28888306451612905,0.6242096774193548,0.6323225806451613
13,0.19000439882697948,0.3488709677419355,0.6748387096774194,0.8906451612903226
14,0.24171847507331376,0.4716451612903225,0.6476612903225807,0.9902580645161291
15,0.2538929618768328,0.5516572580645162,0.7512741935483871,0.8416774193548386
16,0.2421906158357771,0.4931129032258064,0.47783870967741937,0.8245967741935484
17,0.2201700879765396,0.4493145161290322,0.43385483870967745,0.8676935483870968
18,0.20704692082111437,0.4046733870967742,0.5675,0.8962096774193548
19,0.21113489736070382,0.41911693548387097,0.7217258064516129,1.1038064516129034
20,0.21837390029325512,0.4195564516129032,0.8134838709677419,1.1011451612903227
21,0.20222287390029325,0.40027016129032256,0.7145322580645161,0.9594677419354839
22,0.1997478005865103,0.46388709677419354,0.4921935483870967,0.7104677419354839
23,0.21239882697947213,0.4350322580645161,0.6003870967741937,0.4319516129032258
total_mean_consumption,4.076483870967742,7.5600241935483865,11.167935483870966,13.444548387096775
