,0,1,2
media_consumo,0.13838778567447044,0.20042243610934515,0.30332713278388257
std_consumo,0.13906111771004917,0.23091152386365701,0.3206188711554107
min_consumo,0.02875,0.027333333333333334,0.03985714285714286
max_consumo,1.5205,2.0948333333333333,3.1054285714285714
percentil_25_consumo,0.07075000000000001,0.0675,0.12014285714285715
percentil_50_consumo,0.10300000000000001,0.11841666666666667,0.19157142857142856
percentil_75_consumo,0.14425,0.22641666666666663,0.3496785714285714
promedio_por_dia,0.1383877856744704,0.20042243610934515,0.3033271327838825
consumo_medio_diario,3.321306856187291,4.810138466624284,7.279851186813182
Mañana,0.11466418617614264,0.19220334573002748,0.2814609175824174
Mediodia,0.17625897900408768,0.2357838279296461,0.3611078461538454
Tarde,0.15539193840579704,0.2532561006569188,0.35942465934065926
Noche,0.17069812569676698,0.2478188000635728,0.40126119780219777
Madrugada,0.08345599684132288,0.1037204188740552,0.15743616849816844
sum_consumo,377.90225,613.4833333333333,909.9667714285708
Martes,0.13838778567447044,0.20042243610934515,0.30332713278388257
Entre semana,0.13838778567447044,0.20042243610934515,0.30332713278388257
s_Mañana,52.216750000000005,98.0825,141.83103428571422
s_Mediodia,118.66925,179.5545,270.04286285714244
s_Tarde,71.517,129.40183333333334,177.90430285714282
s_Noche,78.53999999999999,126.79166666666667,202.17814285714286
s_Madrugada,56.95925,79.65283333333333,118.01042857142856
s_Martes,377.90225,613.4833333333333,909.9667714285708
s_Entre semana,377.90225,613.4833333333333,909.9667714285708
s_invierno,87.881,178.29233333333332,266.20522857142845
s_otoño,65.609,118.198,172.05343999999977
s_primavera,100.52775,187.0438333333333,247.0932857142857
s_verano,123.8845,129.94916666666668,224.614817142857
std_Mañana,0.03629128042990657,0.06107635993494961,0.07587439930514629
std_Mediodia,0.046316293746854746,0.06035190151761066,0.08420810884570229
std_Tarde,0.021759064353241875,0.0441211642312436,0.0627389871128447
std_Noche,0.0502583862226971,0.05368384552538256,0.11551235160064452
std_Madrugada,0.006529738117293475,0.04287027019890217,0.0323516184791528
std_Martes,0.13906111771004914,0.23091152386365707,0.3206188711554108
std_Entre semana,0.13906111771004914,0.23091152386365707,0.3206188711554108
std_invierno,0.1240262931331753,0.2744810768894574,0.3306059364782992
std_otoño,0.09008190296421645,0.19916708365579153,0.25129508953796353
std_primavera,0.09223360891750743,0.23094747378552805,0.2512542276543554
std_verano,0.19363099289897134,0.19393247120496215,0.36469450954910265
Enero,33.9925,65.99249999999999,101.59542857142857
Febrero,29.337249999999997,61.04633333333334,90.43779999999988
Marzo,31.69625,61.05766666666667,85.92771428571429
Abril,36.37425,69.69766666666668,84.82571428571428
Mayo,32.45725,56.2885,76.33985714285714
Junio,46.0955,55.697833333333335,76.13967428571414
Julio,41.436,37.2765,77.71371428571429
Agosto,36.353,36.97483333333333,70.76142857142857
Septiembre,21.713250000000002,35.266,50.445177142857084
Octubre,25.75675,44.782000000000004,66.36928571428572
Noviembre,18.139,38.15,55.23897714285697
Diciembre,24.55125,51.2535,74.172
total_mean_consumption,2274.9343881389236,3691.932476922851,5476.191549492209
