,0,1
media_consumo,0.16762772682280386,0.296340768429487
std_consumo,0.18226050999769286,0.31821264026634727
min_consumo,0.027777777777777776,0.0385
max_consumo,1.729,3.1035
percentil_25_consumo,0.06977777777777777,0.112625
percentil_50_consumo,0.11072222222222222,0.183375
percentil_75_consumo,0.17958333333333332,0.345875
promedio_por_dia,0.16762772682280383,0.296340768429487
consumo_medio_diario,4.023065443747294,7.1121784423076875
Mañana,0.1510997747700988,0.277775658653846
Mediodia,0.2026242634193016,0.35298442948717884
Tarde,0.20422911665248816,0.3523768653846153
Noche,0.20332302513838085,0.39357830769230767
Madrugada,0.09545203283126863,0.14989142307692302
sum_consumo,491.1675555555555,892.7210499999995
Martes,0.16762772682280386,0.296340768429487
Entre semana,0.16762772682280386,0.296340768429487
s_Mañana,74.037,140.48077999999995
s_Mediodia,146.7811111111111,265.15925499999963
s_Tarde,100.5441111111111,175.36401499999997
s_Noche,99.80166666666668,198.99275
s_Madrugada,70.00366666666667,112.72425
s_Martes,491.1675555555555,892.7210499999995
s_Entre semana,491.1675555555555,892.7210499999995
s_invierno,128.87155555555557,265.6088249999999
s_otoño,90.85844444444444,169.7840099999998
s_primavera,144.85544444444446,243.791
s_verano,126.58211111111112,213.53721499999986
std_Mañana,0.04420214412202838,0.08061559742088657
std_Mediodia,0.052425250848917776,0.08312576104659238
std_Tarde,0.03494376158105125,0.05955528729511009
std_Noche,0.05425343023886898,0.10543027588722183
std_Madrugada,0.0246023702957012,0.03604757129441821
std_Martes,0.18226050999769283,0.3182126402663473
std_Entre semana,0.18226050999769283,0.3182126402663473
std_invierno,0.1965212013530247,0.33606779713003976
std_otoño,0.14462070731967608,0.25160117183503433
std_primavera,0.16343100697227184,0.25531497615165494
std_verano,0.18775718630674182,0.3501457111135876
Enero,48.52477777777778,100.79625
Febrero,44.714888888888886,89.28219999999989
Marzo,46.42933333333334,84.595125
Abril,53.44866666666667,84.553125
Mayo,44.977444444444444,74.64275
Junio,50.376666666666665,74.76958999999987
Julio,39.99455555555556,71.681
Agosto,36.21088888888889,67.086625
Septiembre,28.503,49.379779999999954
Octubre,35.166111111111114,64.976125
Noviembre,27.189333333333334,55.428104999999846
Diciembre,35.63188888888889,75.53037499999999
total_mean_consumption,2956.122037597326,5372.446865270292
