hour,0,1,2,3
0,0.18927497318829478,0.2836043613707165,0.3975202492211838,0.32317391304347826
1,0.14592185537000152,0.20307165109034267,0.3577663551401869,0.23922282608695652
2,0.12482868086410295,0.118196261682243,0.2928613707165109,0.18522282608695653
3,0.11886398038915276,0.08879595015576325,0.21882398753894083,0.1843695652173913
4,0.11309459169603187,0.07861214953271027,0.1899190031152648,0.17932608695652175
5,0.1069067871916654,0.07597507788161993,0.15093302180685356,0.18031521739130432
6,0.10473588938256473,0.07595794392523364,0.14810747663551402,0.17991304347826087
7,0.12060826566569634,0.07613862928348909,0.16055140186915887,0.2158913043478261
8,0.1822230044430826,0.09024766355140186,0.18345171339563862,0.26494021739130436
9,0.1737411981001992,0.09942834890965731,0.2011526479750779,0.304320652173913
10,0.17396081660793627,0.12614330218068537,0.25040031152647974,0.3899673913043479
11,0.17777868086410295,0.1504439252336449,0.3145,0.49082608695652175
12,0.18133043511567334,0.17083956386292834,0.36800000000000005,0.6467663043478261
13,0.20947335682549412,0.2044890965732087,0.4195856697819315,0.8641249999999999
14,0.26156525969051636,0.2907881619937695,0.5176526479750779,0.9043695652173913
15,0.2528834227056841,0.42249065420560744,0.6269859813084112,0.8292499999999999
16,0.21589089168071088,0.4195747663551402,0.5254517133956386,0.8146521739130435
17,0.21303939788570553,0.33968068535825546,0.48929127725856697,0.874804347826087
18,0.20200464225524745,0.33570249221183796,0.5422461059190031,0.8670380434782609
19,0.19442227669679793,0.33276791277258566,0.5602601246105919,0.9767771739130435
20,0.20099346560441242,0.2940623052959501,0.5556900311526479,1.0176467391304347
21,0.22130139420867168,0.2620545171339564,0.47846417445482864,0.8551684782608696
22,0.25110197640569937,0.2855389408099689,0.47232087227414327,0.5691467391304348
23,0.2265243680098054,0.30762928348909657,0.5042383177570093,0.38990760869565216
total_mean_consumption,4.36246961084725,5.132233644859813,8.92617445482866,12.747141304347826
