hour,0,1,2
0,0.18927497318829478,0.2836043613707165,0.3789336651767574
1,0.14592185537000152,0.20307165109034267,0.32813047287687935
2,0.12482868086410295,0.118196261682243,0.2659517345591223
3,0.11886398038915276,0.08879595015576325,0.21021038195855343
4,0.11309459169603187,0.07861214953271027,0.18727077407557904
5,0.1069067871916654,0.07597507788161993,0.15827857070296625
6,0.10473588938256473,0.07595794392523364,0.15605886834620072
7,0.12060826566569634,0.07613862928348909,0.17438637748882568
8,0.1822230044430826,0.09024766355140186,0.20382383939455506
9,0.1737411981001992,0.09942834890965731,0.22694464902478667
10,0.17396081660793627,0.12614330218068537,0.28529208147094676
11,0.17777868086410295,0.1504439252336449,0.35858152173913044
12,0.18133043511567334,0.17083956386292834,0.4376915760869565
13,0.20947335682549412,0.2044890965732087,0.5307205023364485
14,0.26156525969051636,0.2907881619937695,0.6143318772856563
15,0.2528834227056841,0.42249065420560744,0.6775519859813084
16,0.21589089168071088,0.4195747663551402,0.5977518285249899
17,0.21303939788570553,0.33968068535825546,0.585669544900447
18,0.20200464225524745,0.33570249221183796,0.6234440903088175
19,0.19442227669679793,0.33276791277258566,0.6643893869362048
20,0.20099346560441242,0.2940623052959501,0.6711792081470946
21,0.22130139420867168,0.2620545171339564,0.5726402504063389
22,0.25110197640569937,0.2855389408099689,0.4965273389882162
23,0.2265243680098054,0.30762928348909657,0.4756556404916701
total_mean_consumption,4.36246961084725,5.132233644859813,9.881416167208451
