hour,0,1,2,3,4
0,0.16614369978584634,0.294172149122807,0.2271063596491228,0.30211123723042,0.2720344827586207
1,0.13203691902187817,0.2136483004385965,0.1388826754385965,0.46682973893303065,0.19842424242424245
2,0.10655844632687628,0.14525438596491227,0.13414035087719298,0.4558933030646992,0.1587121212121212
3,0.09485116064046115,0.12008315038419319,0.14149231613611415,0.3209715909090909,0.15370661157024793
4,0.08906506093869815,0.10822286184210526,0.12835855263157894,0.26825879682179343,0.15241873278236914
5,0.0857100687763383,0.10522423245614035,0.10132182017543859,0.14485017026106697,0.15218044077134987
6,0.08426264565349234,0.10334210526315789,0.09974451754385964,0.15063791146424516,0.15259641873278237
7,0.09023507469404539,0.11207236842105263,0.2339232456140351,0.19666288308740068,0.2290289256198347
8,0.13874894222354003,0.20445038377192984,0.5280855263157895,0.23321452894438138,0.2701046831955923
9,0.16074413478932623,0.2227234100877193,0.3190350877192982,0.21767536889897843,0.3131818181818182
10,0.16592653910153687,0.26460910087719297,0.23696875,0.24774347332576618,0.3878030303030303
11,0.17110514808441715,0.28290378289473683,0.2433031798245614,0.2849205448354143,0.4841997245179063
12,0.16798735806734166,0.27604824561403507,0.28654824561403514,0.31090124858115775,0.6876184573002755
13,0.18067455499840712,0.3153654057017544,0.3204177631578947,0.32367763904653807,0.9181322314049586
14,0.22291427911710926,0.43487061403508775,0.4068865131578947,0.3968024971623156,0.8339752066115702
15,0.26166096649806697,0.49461047149122805,0.38412006578947366,0.4419307604994325,0.6694517906336088
16,0.22035059840013826,0.3849950657894737,0.2844671052631579,0.3536288308740068,0.5978220689655173
17,0.20287308719258676,0.3176644736842106,0.25604769736842103,0.2603700340522134,0.58448
18,0.18934006327512692,0.33115296052631576,0.24280372807017542,0.2951032917139614,0.5955462068965518
19,0.18497602900675725,0.33409566885964914,0.27603618421052634,0.3141634506242906,0.6302234482758621
20,0.20406151486032828,0.3367176535087719,0.33892160087719303,0.32105334846765043,0.7209558620689654
21,0.24209167033886705,0.3959358552631579,0.4530652412280701,0.293427922814983,0.5822206896551725
22,0.22420771252580224,0.4737823464912281,0.5295844298245613,0.29663110102156637,0.4664344827586207
23,0.19272199437093543,0.38872121710526314,0.37178344298245614,0.47106469920544836,0.42202758620689657
total_mean_consumption,3.9792476686879237,6.660666209594719,6.6830443994694475,7.368524371839852,10.633279262847914
