hour,0,1,2
0,0.1192579454282947,0.12135411477411477,0.21651167582417583
1,0.102511340473101,0.09556256410256411,0.19221306471306474
2,0.09339007133675702,0.08547228327228326,0.1711654711029711
3,0.08956607879330618,0.0793893772893773,0.14205278286528286
4,0.08653524651083454,0.0818978021978022,0.12597619556369558
5,0.08436891733830436,0.10674705738705739,0.15234741045991046
6,0.09215709346881834,0.25876678876678877,0.2264642857142857
7,0.11438707683778959,0.3668816117216117,0.28089746642246644
8,0.14787067578022675,0.23383521367521368,0.2565126912901907
9,0.1569068366930448,0.1702318192918193,0.27627101343101257
10,0.16762582713477225,0.16436317460317462,0.28753841168091054
11,0.17178913226236817,0.15241919413919414,0.3532889143264129
12,0.2149691698497115,0.16522715506715507,0.4638142043142029
13,0.21407923131750647,0.267925054945055,0.4714333119658103
14,0.20044871246596122,0.2926385347985348,0.41266878510378424
15,0.1918470125067773,0.25707956043956043,0.35700855013020033
16,0.18806840013158618,0.22406310134310137,0.3426682181680237
17,0.18041275441514215,0.2170179242979243,0.3501936456172376
18,0.17228603572320608,0.24424864468864466,0.37016636655325974
19,0.16887970770814675,0.3480790964590964,0.39235755203085304
20,0.18239927505772124,0.4199701098901099,0.4767445787940933
21,0.18966381837454538,0.34352239316239314,0.456723877488926
22,0.17778186669590804,0.24461819291819292,0.3495480535106748
23,0.15547399376184123,0.17404224664224663,0.25480176116583886
total_mean_consumption,3.6626762200656713,5.115353015873016,7.379368288237284
