,0,1,2,3
media_consumo,0.14389469148770617,0.26645320223215957,0.3822808823529412,0.4319049019607843
std_consumo,0.14690232588197483,0.2669068048082488,0.3665662412810152,0.5190631379915815
min_consumo,0.035,0.04211111111111111,0.067,0.018
max_consumo,1.524,2.373111111111111,2.687,3.138
percentil_25_consumo,0.06133333333333333,0.10188888888888889,0.104,0.047
percentil_50_consumo,0.10225,0.17350000000000002,0.2355,0.1945
percentil_75_consumo,0.163375,0.3153888888888889,0.5585,0.6944999999999999
promedio_por_dia,0.14389469148770614,0.26645320223215957,0.3822808823529411,0.4319049019607843
consumo_medio_diario,3.4534725957049486,6.39487685357183,9.174741176470588,10.365717647058824
Mañana,0.13821518440709615,0.20865226120857677,0.4469323529411764,0.5531294117647059
Mediodia,0.17901285710190507,0.33910632725604756,0.4340725490196078,0.4318941176470588
Tarde,0.1680819085090176,0.30580500171998604,0.379885294117647,0.4711970588235294
Noche,0.16603142138434315,0.36241702786377705,0.5415411764705883,0.7382558823529413
Madrugada,0.08168023264861499,0.1421236211443641,0.1828117647058823,0.1206705882352941
sum_consumo,247.19316666666668,517.8668355555551,779.8530000000001,881.086
Lunes,0.1505436921296296,0.2535389660493827,0.4097083333333333,0.4161215277777778
Martes,0.14467129629629627,0.2659907021604933,0.4075763888888889,0.4575173611111111
Miércoles,0.14117679398148145,0.2548076543209868,0.4415763888888889,0.4072673611111111
Jueves,0.1449379154795821,0.2560536166508388,0.4278333333333333,0.4110352564102564
Viernes,0.13108015046296292,0.25191724537037036,0.3738333333333333,0.3733020833333333
Sábado,0.15188512731481477,0.28964120370370366,0.3099618055555556,0.4946319444444444
Domingo,0.14264670138888882,0.2942563425925917,0.3016805555555555,0.4651979166666666
Entre semana,0.1425612571638011,0.2564366534127087,0.4123633879781421,0.4130157103825136
Fin de semana,0.14726591435185182,0.29194877314814766,0.3058211805555555,0.4799149305555555
s_Mañana,40.036,67.31147111111108,151.957,188.064
s_Mediodia,75.712,164.1521155555552,221.377,220.266
s_Tarde,47.67733333333334,98.28002666666663,129.161,160.207
s_Noche,49.12033333333333,118.21977777777778,184.124,251.007
s_Madrugada,34.6475,69.90344444444445,93.234,61.542
s_Lunes,35.57366666666667,69.57511111111111,117.996,119.843
s_Martes,35.086166666666664,73.00306666666657,117.382,131.765
s_Miércoles,34.0265,69.5449955555554,127.174,117.293
s_Jueves,38.44683333333333,76.60166666666666,133.484,128.243
s_Viernes,31.727666666666664,69.19177777777777,107.664,107.511
s_Sábado,37.08883333333333,79.68333333333334,89.269,142.454
s_Domingo,35.243500000000004,80.26688444444429,86.884,133.977
s_Entre semana,174.86083333333332,357.9166177777775,603.7,604.655
s_Fin de semana,72.33233333333332,159.95021777777762,176.153,276.431
s_invierno,247.19316666666668,517.8668355555551,779.853,881.086
std_Mañana,0.06104824358945755,0.08155151728664622,0.0590157568419455,0.1471786444910888
std_Mediodia,0.0630057970313066,0.07463284023018028,0.0693947204499321,0.0732863572414312
std_Tarde,0.03451509396993578,0.0488264986476698,0.0472553507904494,0.1158378643490264
std_Noche,0.06636196251684022,0.07432193588592517,0.1647556759902163,0.1144288045862452
std_Madrugada,0.012120252290428435,0.044607602868214274,0.0665102723523513,0.0900366597136473
std_Lunes,0.15909031509744506,0.23397715243366235,0.386696396139732,0.5394700869618051
std_Martes,0.1356793037263592,0.25754031872730315,0.3656568826329946,0.5572026383510278
std_Miércoles,0.12627566991500402,0.2423798458041945,0.4344285939065696,0.4799497883623967
std_Jueves,0.1319164685226976,0.2413155466462426,0.3819617299281294,0.4878535855556297
std_Viernes,0.10668842145066397,0.2399671750062683,0.3316719654763225,0.4922975953272396
std_Sábado,0.18641179639925717,0.303550549245931,0.3125971379612056,0.5416747451823202
std_Domingo,0.14697088264080857,0.3114043480180197,0.3127873932063425,0.5273749854957619
std_Entre semana,0.134650173266633,0.24526882072304693,0.3817041980249641,0.5118921653564241
std_Fin de semana,0.172690768891964,0.31075923469190386,0.3124477405530255,0.5343107072491049
std_invierno,0.14690232588197488,0.26690680480824874,0.3665662412810152,0.5190631379915817
Febrero,247.19316666666668,517.8668355555551,779.853,881.086
total_mean_consumption,1492.6472405657066,3124.1514089838006,4702.44491708267,5314.3215995058035
