,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_primavera,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_primavera,Marzo,Abril,Mayo
PC1,0.15370778329078566,0.12328256717931055,0.08779625101098304,0.11868357588203485,0.11173639066245722,0.12925007432392366,0.14918439841536874,0.15370778329078563,0.1537077832907856,0.1359976397010045,0.13678039891161306,0.14738416508349586,0.1429574747880997,0.1083996815393023,0.15370778329078566,0.14928757595755715,0.1503950761209518,0.15268050716196738,0.14496976980650117,0.14567715142622314,0.1418258214383695,0.14353677997223302,0.15151298637302557,0.14411321149924206,0.13599763970100448,0.13678039891161314,0.1473841650834959,0.14295747478809967,0.10839968153930231,0.1492875759575572,0.1503950761209518,0.15268050716196732,0.14496976980650111,0.14567715142622317,0.1418258214383695,0.14353677997223308,0.15151298637302552,0.14411321149924203,0.15370778329078563,0.030528655122238197,0.03519692149584152,0.07831334028247856,0.07094631661114627,0.10393508255182146,0.11272298725431856,0.1298895068420209,0.09881347495880782,0.10128274187161851,0.12622259384351048,0.12271765727239631,0.09575290592566749,0.12077626339059651,0.11116573648646083,0.12328256717931046,0.14934369198926253,0.1493279865840872,0.1440944847734158
PC2,-0.04469092578343556,0.2298851590117649,-0.21679363043379687,0.03534088328766865,-0.24990279476466665,-0.20804122653361057,-0.053040154345506706,-0.04469092578343559,-0.04469092578343546,0.07915852220508011,-0.005444236695371283,-0.01123951401988651,-0.018695467644850573,-0.23544915958008014,-0.04469092578343557,-0.007527447462262835,-0.015468671902336818,-0.014559211399269535,-0.03498280373180145,-0.08008513773404877,-0.10308116836442789,-0.03070868575187198,-0.03107593539960203,-0.06862224141961194,0.07915852220508013,-0.0054442366953713055,-0.011239514019886557,-0.018695467644850555,-0.23544915958008025,-0.007527447462262818,-0.015468671902336797,-0.01455921139926955,-0.03498280373180145,-0.08008513773404868,-0.10308116836442788,-0.030708685751871908,-0.031075935399602038,-0.06862224141961192,-0.04469092578343551,0.2351874787942469,0.12631388206402827,0.07000037463468307,0.09445146166589363,-0.12235792093031604,0.22291992888510007,0.15983085423061338,0.2787451659977803,0.24183823484689346,0.16379624748783125,0.1619393878694486,0.2632780380252643,0.22112798058047375,0.22141944988076762,0.22988515901176496,0.0541006423404985,-0.07993746476390666,-0.10600437997138892
PC3,-0.025425455176038027,0.008851708690836315,0.269923007520829,0.33044162026307,0.09504919006773113,0.004318061169048927,-0.081937879969425,-0.025425455176038066,-0.02542545517603823,0.019280036062106737,-0.15474882442396512,0.10538466198710246,0.02402110287406765,-0.013200086661512738,-0.02542545517603801,-0.12902937433086675,-0.10622786825525352,-0.049700589007069765,-0.15330023596602976,-0.1575330354206728,0.15463941684222227,0.19588337816910245,-0.12233367995877313,0.17645541496052047,0.01928003606210679,-0.15474882442396512,0.10538466198710256,0.02402110287406769,-0.013200086661512756,-0.12902937433086692,-0.10622786825525357,-0.04970058900706966,-0.15330023596602985,-0.15753303542067285,0.1546394168422223,0.19588337816910248,-0.1223336799587731,0.17645541496052053,-0.025425455176038197,0.264076069936921,-0.06683850411397581,0.3353679991862969,-0.04530571547719755,0.06675423326075616,-0.09237303538732076,0.027097626231025136,-0.04679223801609092,-0.1804737027126815,-0.14707905685844405,0.15473562238924432,0.16146975748143108,-0.07852582519456289,0.1657504985387522,0.008851708690836787,0.03342853168973303,-0.02047607883621734,-0.09051902208209682
PC4,-0.022412626764543173,-0.0015560624967788587,0.21881716120127093,0.11478159981076563,0.051227536514540255,-0.030849435553364262,-0.056887697562558466,-0.022412626764542958,-0.022412626764542923,0.1937788387780062,-0.16166588814018162,0.08489138496020064,-0.0749994474066129,-0.0042785530261664,-0.022412626764542972,0.02662377344627391,0.044291940934988554,0.02044957989964726,0.0315951097140019,-0.028887595317034335,-0.09961532975553092,-0.11063077495108525,0.01919854606148705,-0.10603726741732808,0.1937788387780062,-0.16166588814018157,0.08489138496020066,-0.07499944740661278,-0.004278553026166314,0.026623773446273764,0.044291940934988526,0.02044957989964729,0.0315951097140018,-0.028887595317034394,-0.09961532975553081,-0.11063077495108528,0.01919854606148712,-0.10603726741732802,-0.022412626764542892,-0.2530722905978265,-0.30796719294385766,0.43290114492234777,0.4398442067913429,-0.03804086541952318,0.05227961612273213,0.17119550491888041,0.06005352681849082,0.04561128350031029,0.09642846008622366,-0.19225149568320538,-0.16879522519470358,0.09927179303670428,-0.17585182821271014,-0.0015560624967790567,-0.04390610029767587,-0.04467577078162104,0.027695588202458238
