,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_invierno,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_invierno,Febrero
PC1,0.15551157572914698,0.1488002785748997,0.02376535240164337,0.12186403908424584,0.05587669145488365,0.12950496534461794,0.15152496035403287,0.15551157572914692,0.15551157572914695,0.14552834438487788,0.147710799165709,0.1471488224766257,0.14702155247105936,0.07077727752683759,0.15551157572914698,0.14619636502081493,0.15330155132139753,0.1461619900513375,0.1440174302307025,0.12391739178572238,0.1394209200606322,0.14526094154360236,0.15067508269647428,0.14628185144168793,0.1455283443848779,0.14771079916570895,0.14714882247662564,0.1470215524710594,0.07077727752683759,0.1461963650208149,0.15330155132139753,0.14616199005133756,0.1440174302307025,0.12391739178572236,0.13942092006063225,0.14526094154360236,0.15067508269647423,0.14628185144168798,0.15551157572914698,0.0965081234323716,0.0937854060987445,0.08171796681906052,0.04680713362856223,0.10880842283859148,0.12128719726947153,0.14353778753457191,0.14252060438648953,0.12338545860044049,0.13363701603674083,0.10922876216252732,0.13199523725728984,0.1482173079022097,0.13037497184537145,0.14880027857489964,0.15551157572914695
PC2,0.036303579239841025,-0.13584455795407338,0.33673824723065493,-0.019588376485882318,0.3908028898627365,0.2357869900493459,-0.02093132899346233,0.036303579239840955,0.03630357923984095,-0.0783969394221227,0.08681407811323953,-0.05507378334730504,-0.0331380999894957,0.29154061274026927,0.03630357923984098,0.051259833659740406,0.039833759925471,0.10790652802876637,0.004132116971271866,0.23089370367787973,-0.09555244835616884,-0.010292587408779311,0.08878708594429173,-0.05973843132059532,-0.07839693942212271,0.08681407811323942,-0.05507378334730503,-0.033138099989495726,0.2915406127402692,0.05125983365974047,0.039833759925470995,0.10790652802876644,0.004132116971271856,0.23089370367787979,-0.09555244835616886,-0.010292587408779306,0.08878708594429165,-0.05973843132059543,0.036303579239840976,-0.06513709512991302,0.021743486756145392,-0.2641576259279316,-0.12015881203348096,-0.004177202372396152,-0.17240761752518566,-0.0713489757848497,-0.07360445646227859,-0.19437967894025118,0.002785013153514923,-0.20021505745770127,-0.05353083738813317,-0.11155464445258495,-0.1578206835630291,-0.1358445579540735,0.03630357923984098
PC3,0.010994459824431098,-0.009721606139806695,0.0513073901575008,-0.29201217694885295,-0.17382720386850384,-0.09171071179307168,0.06516948235526987,0.010994459824430938,0.010994459824431018,0.024747723814144203,-0.0037703388342088793,-0.010896349180186669,0.0859891798351221,-0.08716694912068829,0.010994459824431167,0.12011365924792114,0.006673622705360932,0.07758028941638594,0.1691883925582675,0.09688836098462907,-0.1799357956298451,-0.07226827641066152,0.09450325951447314,-0.13649909822773373,0.024747723814144196,-0.003770338834208966,-0.010896349180186603,0.08598917983512208,-0.0871669491206882,0.12011365924792111,0.006673622705361013,0.07758028941638594,0.16918839255826756,0.09688836098462905,-0.17993579562984505,-0.07226827641066147,0.09450325951447315,-0.13649909822773384,0.010994459824431004,-0.28422037497541647,-0.14646571324989016,-0.038011802988110244,0.38041877472497787,-0.30682452871665006,0.19954347102553474,-0.06599394761780113,0.13015063703467653,0.20644485870008739,0.14658085030274554,-0.2652622180163351,-0.03415069627011507,0.0964169180244302,-0.2022893645099168,-0.009721606139806908,0.010994459824431004
PC4,-0.006356592780344808,0.04151358678005466,-0.25717392645558035,0.16034061608698022,0.05951015803001019,0.030551339030432216,-0.03110622514614239,-0.006356592780345004,-0.006356592780344867,-0.07261016606960609,-0.15771069734218415,-0.08158183654671607,0.05968552379405427,0.3579581294332115,-0.006356592780344874,-0.047807675038385226,0.004003042237133165,0.007262740262539016,0.06408147548632362,0.05250064268677539,0.02041211890322828,-0.13069614681777292,0.017584673378289593,-0.047559529070565695,-0.07261016606960628,-0.15771069734218424,-0.08158183654671607,0.0596855237940542,0.3579581294332116,-0.04780767503838528,0.004003042237133153,0.007262740262538918,0.06408147548632365,0.05250064268677542,0.020412118903228343,-0.13069614681777292,0.017584673378289575,-0.047559529070565654,-0.006356592780344876,-0.23828496444455505,-0.32092793683848747,0.40307405426932996,0.20461546717037304,0.16181477557300625,-0.11068418425478187,-0.023225123330989965,-0.02310483686348742,0.07220110737969011,0.132222308730656,0.19855606697722464,-0.18272954078987863,0.010516081913235603,0.06491926785935992,0.04151358678005468,-0.006356592780344877
