,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_primavera,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_primavera,Marzo
PC1,0.15935042840219857,0.14470834061085577,-0.008116106039292493,0.12656947288953388,0.07059184719954752,0.11562206561267808,0.1559903155876825,0.15935042840219868,0.1593504284021987,0.12931890381538141,0.12884774002716834,0.1491357816917977,0.14457155467663124,0.07698757117580478,0.15935042840219868,0.15339647849064866,0.1554865588991822,0.15576610974070615,0.13827495770941117,0.13982778148639913,0.13559957763792665,0.14297439653176977,0.15530167381293658,0.1450575497276934,0.1293189038153814,0.1288477400271683,0.1491357816917977,0.1445715546766312,0.07698757117580476,0.1533964784906487,0.15548655889918211,0.15576610974070623,0.13827495770941114,0.13982778148639907,0.13559957763792663,0.14297439653176985,0.15530167381293658,0.1450575497276934,0.15935042840219865,0.06401030349507918,0.07848980457731128,0.07222964727079728,0.11502293557011428,0.10424799773580751,0.13714609320445467,0.14319490082278688,0.13073422442808025,0.12851408932747724,0.12872001825364776,0.12968018637100492,0.10839438127442053,0.1430129812793858,0.12190482865053562,0.14470834061085594,0.15935042840219868
PC2,0.04840075139136155,-0.17673296939399902,0.23850412709488195,-0.09865998891682429,0.3426174842379438,0.2623743566600226,0.04690470217704097,0.04840075139136171,0.04840075139136174,-0.07727993130517256,0.06821378962006495,-0.007792685724260968,-0.05524433502531181,0.30702164286495737,0.048400751391361685,0.02447510383106138,0.027787348674448528,0.06620300983737983,0.09962972415424662,0.13836325930834956,0.06651595910765831,-0.056022348053706046,0.07007966291278724,0.0022666905489951176,-0.0772799313051725,0.06821378962006505,-0.007792685724260946,-0.05524433502531186,0.3070216428649574,0.024475103831061364,0.027787348674448528,0.06620300983737984,0.09962972415424662,0.1383632593083495,0.06651595910765826,-0.056022348053706046,0.07007966291278725,0.0022666905489951324,0.04840075139136169,-0.3032240623112964,-0.07245593554431448,-0.08674766770667135,0.02120925068890344,0.09786152736812198,-0.16029651038938197,-0.09478722271495331,-0.18290983090375754,-0.13221648545856732,-0.07376555756924694,-0.13670314063586989,-0.2591794548023565,-0.13619013716526307,-0.21819252631673963,-0.176732969393999,0.0484007513913617
PC3,-0.03177410093022046,0.019875020261092016,-0.020841025073893727,0.14983479512387304,-0.07244059143024165,-0.05199148013001477,-0.02666882260492348,-0.03177410093022066,-0.03177410093022068,0.14474630685862008,-0.17839046689963972,0.04064444253747519,-0.017922806316655313,-0.021657886720655013,-0.03177410093022066,0.047253216774082375,0.06655672298763443,0.04491483882793756,0.05827337040935451,0.14579287821194892,-0.25403235113199046,-0.17445049011702154,0.07418243062909068,-0.22075007617589829,0.14474630685862008,-0.17839046689963986,0.040644442537475255,-0.01792280631665535,-0.021657886720654943,0.047253216774082424,0.06655672298763443,0.044914838827937516,0.058273370409354514,0.14579287821194903,-0.2540323511319904,-0.17445049011702157,0.07418243062909065,-0.2207500761758982,-0.03177410093022065,-0.21345541471244228,-0.15107669878760968,0.2658242808898677,0.1778238072194949,0.10968750980316641,0.08469266074802954,0.16234040564545368,0.13854974930877634,0.13885220686249186,0.264032631565121,-0.24362112380660877,-0.1802744979504895,0.172131852992059,-0.20053038604458212,0.019875020261091753,-0.031774100930220636
PC4,0.023446067693868717,-0.00971471400838518,0.4023557240834822,-0.25805409473425084,-0.01968813415358214,-0.11714321143732154,0.020631042925058938,0.023446067693868766,0.023446067693868783,0.2105261001589531,-0.026646529250304852,-0.2031824697177596,0.1888213835693031,-0.08001761366441935,0.023446067693868648,0.09088209813719904,0.09054172676950274,0.02003019880964044,0.1795300061077489,-0.06667974336523362,-0.13422860066519088,0.012177130045680327,0.06725115041980051,-0.05965823106752674,0.21052610015895315,-0.02664652925030476,-0.2031824697177598,0.18882138356930303,-0.08001761366441933,0.09088209813719904,0.09054172676950263,0.020030198809640402,0.17953000610774894,-0.06667974336523357,-0.13422860066519082,0.01217713004568031,0.06725115041980058,-0.059658231067526706,0.023446067693868613,-0.054407938928540206,-0.09042346710263124,-0.37078211820610874,0.0020328291916614986,-0.3680634914464795,0.00622683146732592,-0.08291414042362831,0.026879704689073525,0.18928391579495454,-0.07537326589136631,-0.018433133575690947,0.04764365345164,-0.021893349422233775,0.02935609220782227,-0.009714714008385797,0.023446067693868616
