,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo,Entre semana,Fin de semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Lunes,s_Martes,s_Miércoles,s_Jueves,s_Viernes,s_Sábado,s_Domingo,s_Entre semana,s_Fin de semana,s_invierno,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Lunes,std_Martes,std_Miércoles,std_Jueves,std_Viernes,std_Sábado,std_Domingo,std_Entre semana,std_Fin de semana,std_invierno,Diciembre
PC1,0.15657103253164967,0.148333339955598,0.034094653073129186,0.11932909173566573,0.05418931257521339,0.10724413750526425,0.15246005558647044,0.1565710325316499,0.1565710325316498,0.1455804596348793,0.1421243817632634,0.14925010569828312,0.14002323155357752,0.06297896864300027,0.1565710325316499,0.14730051713805992,0.15114129059264164,0.14752888411621673,0.1361739949797834,0.13271213268414958,0.1529977154398522,0.1433114296459612,0.15519732653415533,0.1485524067338181,0.14558045963487934,0.1421243817632634,0.14925010569828312,0.14002323155357757,0.06297896864300026,0.14730051713805986,0.15114129059264161,0.14752888411621667,0.1361739949797834,0.1327121326841496,0.15299771543985222,0.14331142964596114,0.15519732653415527,0.14855240673381806,0.15657103253164983,0.12090209819564615,0.08982609114178423,0.0912281632806633,0.07831872380777308,0.062484229784774796,0.14242990878013662,0.1348242402482804,0.12747934782602455,0.12247031297144723,0.12014689938533525,0.12728339555157028,0.12780719886449748,0.14673086513327194,0.13021067976149606,0.14833333995559803,0.15657103253164983
PC2,0.03061527207995736,-0.12444965004438456,0.2926879532947793,0.025042273650903123,0.4297770381832105,0.3055675059587358,-0.03980348612402168,0.030615272079957317,0.03061527207995741,-0.06643297723688991,0.06863458169856926,0.030129409584791503,-0.12175633029632467,0.3022797299088775,0.030615272079957314,-0.015210971810244424,0.03167872283180697,-0.009748161262221331,0.04473188665644199,0.206691516466948,-0.0354677595457496,-0.005186040862029367,0.049648846410390586,-0.016615704597022374,-0.06643297723688997,0.06863458169856927,0.030129409584791503,-0.12175633029632457,0.30227972990887764,-0.015210971810244469,0.031678722831806894,-0.009748161262221354,0.0447318866564421,0.20669151646694792,-0.035467759545749655,-0.005186040862029369,0.049648846410390565,-0.01661570459702247,0.030615272079957387,-0.040921312648692656,0.17033997962343336,0.0698593044221588,-0.19040685970353868,0.10210807644497374,-0.12402387071461562,-0.13070096363265868,-0.10127543122163443,-0.148717782868358,0.060832867567753864,-0.22643045197225176,-0.1446537505961932,-0.0899208124826347,-0.1837290072859181,-0.12444965004438473,0.030615272079957394
PC3,-0.024029080223735986,0.04780562492647233,-0.09846680452196409,0.18594446362727077,-0.043951492087321534,-0.14937993902912475,0.0073913245011342785,-0.024029080223736052,-0.02402908022373608,0.04994362015618712,-0.1982827908417578,-0.09846096365223517,0.12701983362045172,0.16066489337723616,-0.024029080223736014,-0.10497832809671405,0.057311511214543205,0.09877438271763178,0.07418761348906555,0.0702512915324948,-0.08742594121383898,-0.21147162043035525,0.03724488476607844,-0.16725512277357332,0.0499436201561871,-0.19828279084175765,-0.09846096365223521,0.12701983362045166,0.16066489337723625,-0.10497832809671409,0.05731151121454325,0.09877438271763182,0.07418761348906547,0.07025129153249472,-0.08742594121383902,-0.21147162043035528,0.0372448847660784,-0.1672551227735734,-0.024029080223736014,-0.1249834642007177,0.015473859763080286,0.33520102999362505,0.3269527774322763,0.21465372653386813,0.008593620680944165,0.09605328203152358,0.2284173969870566,0.14727808972549525,0.17737324669439244,-0.1180743482000059,-0.20937743807946924,0.13569806139299884,-0.17894730283240376,0.04780562492647235,-0.024029080223736017
PC4,0.0035648002905559416,-0.05062435010938262,0.42066874713969415,-0.01895056429172847,0.08248989134375981,-0.029238604521055752,0.05883310744150356,0.0035648002905558423,0.0035648002905558,0.038891120531983195,-0.013396683284216036,0.07733031396803872,0.14889011372215152,-0.38031865623169453,0.0035648002905557573,-0.07762764412152671,-0.056810747705278775,0.05009777657561037,0.2219916414796531,0.05641661506399297,-0.0402996739258832,-0.05264911138992049,0.025507154079874528,-0.04860063835719205,0.03889112053198323,-0.01339668328421598,0.07733031396803866,0.1488901137221514,-0.3803186562316945,-0.07762764412152667,-0.05681074770527871,0.050097776575610355,0.2219916414796531,0.05641661506399287,-0.04029967392588321,-0.05264911138992049,0.025507154079874507,-0.048600638357192014,0.003564800290555765,-0.0017877767052275448,0.04887769559251644,0.14279678114614158,-0.0856670972602031,-0.39937539570180686,-0.06441420535746398,-0.1873978546316264,0.06083213196559256,0.1822872908889326,0.10151825409384739,-0.08262615805128352,-0.1294907483799659,-0.014525460832669425,-0.11912138238660953,-0.05062435010938213,0.003564800290555767
