,media_consumo,std_consumo,min_consumo,max_consumo,percentil_25_consumo,percentil_50_consumo,percentil_75_consumo,promedio_por_dia,consumo_medio_diario,Mañana,Mediodia,Tarde,Noche,Madrugada,sum_consumo,Martes,Entre semana,s_Mañana,s_Mediodia,s_Tarde,s_Noche,s_Madrugada,s_Martes,s_Entre semana,s_invierno,s_otoño,s_primavera,s_verano,std_Mañana,std_Mediodia,std_Tarde,std_Noche,std_Madrugada,std_Martes,std_Entre semana,std_invierno,std_otoño,std_primavera,std_verano,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
PC1,0.16670099295191598,0.15358234377002541,0.06902363133768219,0.12649976017964012,0.12139871187130508,0.14061837641288205,0.15777607915901115,0.1667009929519163,0.1667009929519162,0.13818305546415025,0.13815079811419204,0.15875856565030652,0.14503008561881234,0.10515997979917446,0.16670099295191623,0.16670099295191626,0.1667009929519163,0.13818305546415022,0.13815079811419198,0.1587585656503066,0.1450300856188123,0.10515997979917446,0.16670099295191623,0.16670099295191623,0.1479488266256952,0.15676553663622395,0.16238209159125985,0.11618950033510625,0.11842417051708201,0.11937881806025111,0.07589563464692137,0.06183085747814734,0.09959923232610446,0.15358234377002544,0.15358234377002544,0.1175612463239023,0.14998198088168202,0.13479735671352516,0.1175249488049878,0.13505292792936854,0.147957262491869,0.15163573442041423,0.15908937183351848,0.15157291232339293,0.09907936048422544,0.10483390507522648,0.11194077755684795,0.14322389210637118,0.1515689329868639,0.15861533696291055,0.14142087982847415
PC2,-0.02655723973451277,0.09515998639864108,-0.043804048394257444,0.09337039162354346,-0.21811588890324762,-0.19447738547179594,-0.03824207570377229,-0.02655723973451302,-0.026557239734512992,0.18775681391556476,-0.11863451845858686,-0.016536155723407442,0.04266520553309456,-0.13312956546190277,-0.02655723973451299,-0.02655723973451294,-0.026557239734512926,0.18775681391556479,-0.11863451845858682,-0.01653615572340738,0.042665205533094545,-0.13312956546190288,-0.02655723973451299,-0.02655723973451299,0.17534656265970597,-0.0505223757793146,0.008763053631699613,-0.26089194666072635,0.0652583690037521,-0.06771614299758547,0.3084791458773281,0.2585961932102581,-0.007304170443757133,0.09515998639864105,0.09515998639864105,0.2632039170156249,0.042407394549009915,0.20680173377118813,-0.22550647631852413,0.2168363279355624,0.17018475322914392,0.12319719706757384,-0.0294392503479718,-0.07217335501220012,-0.24446523550067167,-0.24822643789855572,-0.22195504105593794,-0.08187023971918092,-0.04584553638025907,-0.024841350538659112,0.13055564084208546
PC3,0.03681332624410169,-0.1511244793241298,0.4084558211110107,-0.29626818441826186,0.025077364047325988,0.05371014575832697,0.14934640844020322,0.03681332624410146,0.03681332624410165,0.05191458839679879,0.17341020218054007,-0.12196651913825246,0.03541145063079562,-0.08102223775805348,0.036813326244101566,0.036813326244101496,0.03681332624410156,0.05191458839679885,0.17341020218054007,-0.12196651913825245,0.035411450630795566,-0.08102223775805344,0.03681332624410151,0.03681332624410151,0.04819564363837902,0.13590764399337804,0.06688220146944328,-0.1019938511246963,-0.3345812533308947,-0.11599693071299,-0.11179199651434914,0.17098625337325643,-0.38596597407327277,-0.1511244793241294,-0.1511244793241294,-0.09146256084716789,0.03594047992757851,-0.041955766763975104,-0.1912034234863464,0.0977573675471273,-0.037396755351454244,0.03926265585965972,0.05052450394096097,0.1103167205139691,-0.15805484061468683,-0.010426733268933869,-0.13404537637069894,0.09071483006097786,0.1862950349392745,0.1059674217938046,0.07142494454612039
PC4,0.0176508585624926,-0.05055534928474883,-0.14102352922401235,-0.03211823268271542,0.14549734404043832,0.03916659993450748,-0.034761575103902764,0.017650858562493415,0.017650858562493092,0.11926456953463863,-0.19979600007348897,-0.14494795977425312,0.06765339302631015,0.49600918300724767,0.017650858562493058,0.017650858562493012,0.01765085856249302,0.11926456953463839,-0.19979600007348886,-0.1449479597742532,0.06765339302631025,0.4960091830072478,0.017650858562493054,0.017650858562493054,0.06059348399755897,-0.051137763235268946,0.008449656097928223,0.02240940461622993,-0.15005202367158196,-0.29145430141481204,-0.01610767957037338,0.13950638702481477,0.05819013296647679,-0.050555349284748814,-0.050555349284748814,0.06160102404035693,-0.15534196066017533,-0.06610248496567493,-0.08565925254567743,0.06424904779766073,0.03362045647465436,-0.002828462242272494,-0.0635969522631479,0.1207820458360688,-0.014712966717547881,0.20256432873421237,-0.1479554773225327,-0.13284802543024576,0.036138935331281014,-0.07284408116040769,0.07168327166183575
