,0,1,2,3,4
media_consumo,0.14095935061315495,0.18940800229521537,0.28486404660154657,0.2895641826923077,0.3743402083333284
std_consumo,0.14501354344257986,0.20986343161407026,0.31800420178474836,0.3374272887659804,0.3569631466289649
min_consumo,0.0285,0.023399999999999997,0.03766666666666667,0.032,0.057
max_consumo,1.7065000000000001,2.1246,3.6456666666666666,2.97225,3.568
percentil_25_consumo,0.07200000000000001,0.0712,0.12866666666666668,0.08224999999999999,0.175
percentil_50_consumo,0.10400000000000001,0.11979999999999999,0.19799999999999998,0.147625,0.253
percentil_75_consumo,0.14881250000000001,0.2091,0.31433333333333335,0.3628125,0.421
promedio_por_dia,0.14095935061315495,0.18940800229521537,0.28486404660154657,0.28956418269230766,0.3743402083333284
consumo_medio_diario,3.383024414715719,4.545792055085171,6.836737118437118,6.949540384615385,8.984164999999884
Mañana,0.11662682552954287,0.18433916631637937,0.20832999592999593,0.3134730769230769,0.3151339423076897
Mediodia,0.18602313266443696,0.2308666333726989,0.3537635395468728,0.32831282051282046,0.4868922435897296
Tarde,0.15809355490523966,0.2329687764967273,0.30642874440374435,0.3578115384615384,0.5763117307692247
Noche,0.1631433598104793,0.22378743409595864,0.38655,0.3924596153846154,0.3819615384615384
Madrugada,0.08590510962467479,0.0993684578687857,0.18482015330348658,0.1207810897435897,0.1615304487179487
sum_consumo,381.4785,579.3732,878.9383333333334,903.4402500000001,934.3531599999876
Miércoles,0.14095935061315495,0.18940800229521537,0.2848640466015466,0.28956418269230766,0.3743402083333285
Entre semana,0.14095935061315495,0.18940800229521537,0.2848640466015466,0.28956418269230766,0.3743402083333285
s_Mañana,52.68125,94.092,107.02733333333333,163.006,131.09571999999892
s_Mediodia,123.10025,175.92980000000003,273.14033333333333,256.084,303.82075999999137
s_Tarde,71.754,118.80460000000001,157.7023333333333,186.062,239.74567999999752
s_Noche,75.45425,114.31559999999999,199.15333333333334,204.079,158.896
s_Madrugada,58.48875,76.2312,141.915,94.20925,100.795
s_Miércoles,381.4785,579.3732,878.9383333333334,903.44025,934.3531599999878
s_Entre semana,381.4785,579.3732,878.9383333333334,903.44025,934.3531599999878
s_invierno,88.881,156.2878,207.44366666666667,303.31725,223.05519999999373
s_otoño,65.15925,111.85060000000001,153.02366666666668,166.81825,218.70955999999768
s_primavera,104.20725,183.8334,243.14700000000002,274.3745,211.85819999999825
s_verano,123.231,127.4014,275.324,158.93025,280.7301999999982
std_Mañana,0.030495130651125274,0.05067758479988936,0.057750915754987336,0.08388395144037035,0.1716222181317263
std_Mediodia,0.05671082498773292,0.04410837104038222,0.08981422666449203,0.0644728753261069,0.0332592672053888
std_Tarde,0.03417079765073345,0.06350436973159881,0.023923875227796567,0.07944332616299585,0.1023537545187965
std_Noche,0.043911234460773246,0.05595712263712206,0.09921515115149863,0.13894958636359123,0.0307651286303729
std_Madrugada,0.0186961476532188,0.03270399161182882,0.03756222649755473,0.046377294775690074,0.0278621672197187
std_Miércoles,0.14501354344257983,0.20986343161407034,0.31800420178474825,0.3374272887659804,0.3569631466289653
std_Entre semana,0.14501354344257983,0.20986343161407034,0.31800420178474825,0.3374272887659804,0.3569631466289653
std_invierno,0.132882143149022,0.23829435583552944,0.22250291947245837,0.41415204336815037,0.3503872974703667
std_otoño,0.08437213047513205,0.18164196841381341,0.21386766958485173,0.2951382938171536,0.274600421384978
std_primavera,0.0991459666338574,0.21776539411279053,0.2144651984691367,0.31827227038972017,0.2583869740228101
std_verano,0.2088374640194756,0.18086588928512767,0.5114212378433621,0.24245278864016484,0.4887659529382036
Enero,36.1805,65.5572,80.07766666666667,122.15424999999999,73.14555999999767
Febrero,28.49075,54.5398,70.532,101.79,69.11295999999857
Marzo,33.8125,63.767399999999995,80.56466666666667,103.61425,67.222
Abril,33.02825,55.6614,77.31166666666667,84.98175,64.96119999999821
Mayo,37.3665,64.4046,85.27066666666667,85.77850000000001,79.675
Junio,46.381249999999994,55.798199999999994,82.75999999999999,70.23025,67.097
Julio,37.5035,36.1078,91.25833333333333,49.0715,104.06683999999876
Agosto,39.34625,35.495400000000004,101.30566666666668,39.6285,109.56635999999946
Septiembre,21.3325,32.931200000000004,43.53,48.04,77.39955999999766
Octubre,22.771,40.3138,55.187999999999995,53.79075,70.659
Noviembre,21.05575,38.605599999999995,54.30566666666667,64.9875,70.651
Diciembre,24.20975,36.1908,56.834,79.37299999999999,80.7966799999975
total_mean_consumption,2296.7317287697115,3486.757163874727,5289.794955097382,5436.554497052992,5625.805208358516
