,0,1,2,3
media_consumo,0.16787526821429963,0.28486404660154657,0.2895641826923077,0.3743402083333284
std_consumo,0.18104125909340785,0.31800420178474836,0.3374272887659804,0.3569631466289649
min_consumo,0.025666666666666664,0.03766666666666667,0.032,0.057
max_consumo,1.938777777777778,3.6456666666666666,2.97225,3.568
percentil_25_consumo,0.07155555555555555,0.12866666666666668,0.08224999999999999,0.175
percentil_50_consumo,0.1127777777777778,0.19799999999999998,0.147625,0.253
percentil_75_consumo,0.18230555555555555,0.31433333333333335,0.3628125,0.421
promedio_por_dia,0.16787526821429963,0.28486404660154657,0.28956418269230766,0.3743402083333284
consumo_medio_diario,4.029006437143192,6.836737118437118,6.949540384615385,8.984164999999884
Mañana,0.15424479263334093,0.20832999592999593,0.3134730769230769,0.3151339423076897
Mediodia,0.21093618861347138,0.3537635395468728,0.32831282051282046,0.4868922435897296
Tarde,0.1996909002338439,0.30642874440374435,0.3578115384615384,0.5763117307692247
Noche,0.1968345121913012,0.38655,0.3924596153846154,0.3819615384615384
Madrugada,0.09338474753806975,0.18482015330348658,0.1207810897435897,0.1615304487179487
sum_consumo,491.41999999999996,878.9383333333334,903.4402500000001,934.3531599999876
Miércoles,0.16787526821429963,0.2848640466015466,0.28956418269230766,0.3743402083333285
Entre semana,0.16787526821429963,0.2848640466015466,0.28956418269230766,0.3743402083333285
s_Mañana,75.68722222222222,107.02733333333333,163.006,131.09571999999892
s_Mediodia,152.45,273.14033333333333,256.084,303.82075999999137
s_Tarde,97.89322222222222,157.7023333333333,186.062,239.74567999999752
s_Noche,97.04388888888889,199.15333333333334,204.079,158.896
s_Madrugada,68.34566666666666,141.915,94.20925,100.795
s_Miércoles,491.41999999999996,878.9383333333334,903.44025,934.3531599999878
s_Entre semana,491.41999999999996,878.9383333333334,903.44025,934.3531599999878
s_invierno,126.32922222222221,207.44366666666667,303.31725,223.05519999999373
s_otoño,91.0988888888889,153.02366666666668,166.81825,218.70955999999768
s_primavera,148.44400000000002,243.14700000000002,274.3745,211.85819999999825
s_verano,125.54788888888889,275.324,158.93025,280.7301999999982
std_Mañana,0.041707605178216436,0.057750915754987336,0.08388395144037035,0.1716222181317263
std_Mediodia,0.049709461683649196,0.08981422666449203,0.0644728753261069,0.0332592672053888
std_Tarde,0.050467226584547546,0.023923875227796567,0.07944332616299585,0.1023537545187965
std_Noche,0.05060339455874481,0.09921515115149863,0.13894958636359123,0.0307651286303729
std_Madrugada,0.026478283185779924,0.03756222649755473,0.046377294775690074,0.0278621672197187
std_Miércoles,0.1810412590934079,0.31800420178474825,0.3374272887659804,0.3569631466289653
std_Entre semana,0.1810412590934079,0.31800420178474825,0.3374272887659804,0.3569631466289653
std_invierno,0.19144448353041504,0.22250291947245837,0.41415204336815037,0.3503872974703667
std_otoño,0.13841092932995502,0.21386766958485173,0.2951382938171536,0.274600421384978
std_primavera,0.16504564856659804,0.2144651984691367,0.31827227038972017,0.2583869740228101
std_verano,0.1932977002781712,0.5114212378433621,0.24245278864016484,0.4887659529382036
Enero,52.50088888888889,80.07766666666667,122.15424999999999,73.14555999999767
Febrero,42.96244444444444,70.532,101.79,69.11295999999857
Marzo,50.45411111111111,80.56466666666667,103.61425,67.222
Abril,45.602222222222224,77.31166666666667,84.98175,64.96119999999821
Mayo,52.38766666666667,85.27066666666667,85.77850000000001,79.675
Junio,51.61288888888889,82.75999999999999,70.23025,67.097
Julio,36.72811111111111,91.25833333333333,49.0715,104.06683999999876
Agosto,37.206888888888884,101.30566666666668,39.6285,109.56635999999946
Septiembre,27.776222222222223,43.53,48.04,77.39955999999766
Octubre,32.516999999999996,55.187999999999995,53.79075,70.659
Noviembre,30.805666666666664,54.30566666666667,64.9875,70.651
Diciembre,30.86588888888889,56.834,79.37299999999999,80.7966799999975
total_mean_consumption,2957.8569704947204,5289.794955097382,5436.554497052992,5625.805208358516
