rolling_2024-09-22_2024-12-21,0.0,1.0,2.0,3.0
0.0,1.0,0.0,0.0,0.0
1.0,0.4,0.0,0.6,0.0
2.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,1.0
