rolling_2023-01-31_2023-05-01,0.0,1.0,2.0,3.0
0.0,0.375,0.625,0.0,0.0
1.0,0.0,0.0,0.5,0.5
2.0,0.0,0.5,0.0,0.5
3.0,0.0,0.0,0.0,1.0
