rolling_2024-10-22_2025-01-20,0.0,1.0,2.0,3.0
0.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0
3.0,0.0,0.0,0.0,1.0
