hour,0,1,2,3
0,0.11836494252873564,0.11893390804597702,0.22033374384236454,0.29320862068965425
1,0.08368660968660968,0.10348575498575498,0.18024542124542123,0.2060452991452978
2,0.07833333333333334,0.0987005649717514,0.15018523002421308,0.1995194915254224
3,0.07542450142450143,0.09173076923076923,0.12614163614163615,0.1936435897435884
4,0.07248717948717949,0.08985897435897437,0.11104273504273506,0.2120871794871786
5,0.0753874643874644,0.08937749287749287,0.10625641025641026,0.20829999999999957
6,0.07753561253561253,0.11177065527065527,0.11832600732600732,0.24171880341880297
7,0.08255840455840456,0.14304558404558404,0.1675909645909646,0.2832991452991453
8,0.10225925925925926,0.2037165242165242,0.23104517704517705,0.3255829059829051
9,0.14045014245014245,0.2319045584045584,0.33218803418803416,0.4163025641025623
10,0.1654900284900285,0.20907407407407408,0.3982539682539682,0.5384068376068349
11,0.17944444444444443,0.19496866096866095,0.4224334554334554,0.672245299145296
12,0.19023361823361826,0.2351823361823362,0.46635164835164833,0.837981196581193
13,0.24817378917378918,0.27772222222222226,0.5274004884004884,0.6909213675213639
14,0.2662450142450143,0.2678005698005698,0.4665750915750916,0.6363888888888867
15,0.20219943019943018,0.2172905982905983,0.3759108669108669,0.621688034188032
16,0.18068660968660968,0.20616809116809118,0.3214896214896215,0.6010290598290581
17,0.16788603988603987,0.19269943019943017,0.3401184371184371,0.6690435897435894
18,0.16049857549857552,0.21672934472934471,0.3607557997557998,0.813821367521367
19,0.14955840455840455,0.26332051282051283,0.3954798534798535,0.8106846153846149
20,0.16905698005698003,0.29423076923076924,0.422010989010989,0.5707521367521368
21,0.17405698005698003,0.2204088319088319,0.42155677655677654,0.48114529914529913
22,0.17168660968660968,0.16194301994301993,0.3353736263736264,0.4023846153846154
23,0.14372934472934473,0.14182905982905983,0.2653150183150183,0.3421196581196581
total_mean_consumption,3.475433318597112,4.381892307775563,7.262381000728604,11.268319565206502
