hour,0,1,2
0,0.11654522301809472,0.1720115021497274,0.4415907473309609
1,0.0976605736709936,0.1377529733760093,0.38774558303886925
2,0.09233719125778715,0.12127864281108963,0.30726315789473685
3,0.08664934459984784,0.11128809194733397,0.22203533568904593
4,0.08570724612005919,0.10681209172910452,0.14404593639575972
5,0.08319247277940339,0.10823009020149851,0.12604240282685514
6,0.09555285093368274,0.12284566814577727,0.15122614840989398
7,0.11326911961231709,0.17197137011711647,0.19573144876325088
8,0.1461658949893013,0.24147121299192512,0.24950530035335688
9,0.17231739583807873,0.3280086938968494,0.2888268551236749
10,0.17852393777749123,0.3819882999927246,0.34359010600706713
11,0.17956554468416389,0.4339365305157478,0.3134240282685512
12,0.20338582523351803,0.46781111187895413,0.3094946996466431
13,0.24492931010084085,0.4775783319997078,0.4423356890459364
14,0.23962418743577138,0.4226949970902733,0.4958339222614841
15,0.19246761769442675,0.3416828471666536,0.3471201413427562
16,0.18250920693790695,0.3166336815305151,0.23344522968197878
17,0.1796187780347937,0.3216371764748669,0.3028021201413427
18,0.19166086966123266,0.34534744998908834,0.37156890459363956
19,0.21374991776928015,0.3768610995126208,0.3284416961130742
20,0.22065168358662035,0.4060818287626391,0.31529681978798585
21,0.19010609411928978,0.3909899559903979,0.4298480565371025
22,0.16497080579633905,0.3019526023859751,0.3699399293286219
23,0.13803394541014755,0.22321490507019714,0.4103992932862191
total_mean_consumption,3.8091950370613876,6.830081155726793,7.527553551868809
