hour,0,1,2,3,4
0,0.12809655172413792,0.12168793103448276,0.1890844827586207,0.4166896551724138,0.29320862068965425
1,0.10162393162393162,0.09843247863247863,0.14681880341880343,0.39931623931623933,0.2060452991452978
2,0.09653220338983051,0.08597457627118645,0.1271271186440678,0.3303305084745763,0.1995194915254224
3,0.08973846153846154,0.08304615384615384,0.11238803418803418,0.2337863247863248,0.1936435897435884
4,0.08533162393162394,0.08342222222222222,0.1059982905982906,0.16015384615384615,0.2120871794871786
5,0.08816239316239316,0.08162564102564103,0.10593162393162395,0.12762393162393162,0.20829999999999957
6,0.09192136752136752,0.1051863247863248,0.11692478632478634,0.16135042735042734,0.24171880341880297
7,0.10317094017094017,0.14536410256410257,0.16322564102564102,0.22028205128205128,0.2832991452991453
8,0.12297264957264957,0.22074017094017093,0.2321931623931624,0.26686324786324783,0.3255829059829051
9,0.13884102564102563,0.2737435897435897,0.35281025641025643,0.31111965811965814,0.4163025641025623
10,0.1466820512820513,0.2899025641025641,0.4004837606837606,0.3533504273504273,0.5384068376068349
11,0.15576581196581196,0.27779145299145297,0.4308068376068376,0.3433589743589744,0.672245299145296
12,0.16754188034188036,0.31573162393162396,0.5011384615384615,0.3241965811965812,0.837981196581193
13,0.22359999999999997,0.33485470085470087,0.581451282051282,0.4031282051282051,0.6909213675213639
14,0.2445931623931624,0.30224957264957264,0.493748717948718,0.4686068376068376,0.6363888888888867
15,0.18020512820512818,0.2549982905982906,0.3832273504273504,0.4495641025641025,0.621688034188032
16,0.17018632478632478,0.238791452991453,0.34484444444444445,0.2603846153846154,0.6010290598290581
17,0.1616940170940171,0.21932136752136752,0.3627367521367521,0.3219230769230769,0.6690435897435894
18,0.1666837606837607,0.24036068376068376,0.3759965811965812,0.39195726495726496,0.813821367521367
19,0.16883418803418804,0.30464102564102563,0.4170632478632479,0.3442649572649573,0.8106846153846149
20,0.18666153846153846,0.3421846153846154,0.44443760683760686,0.36021367521367526,0.5707521367521368
21,0.17261367521367518,0.2693299145299145,0.4237641025641025,0.466982905982906,0.48114529914529913
22,0.1620888888888889,0.19471965811965813,0.33595384615384616,0.3705213675213675,0.4023846153846154
23,0.14687008547008545,0.15098119658119658,0.24999316239316238,0.40014529914529917,0.3421196581196581
total_mean_consumption,3.5004116610968743,5.035081310724473,7.39814835353944,7.886114180741006,11.268319565206502
