hour,0,1,2,3,4
0,0.12464517293102324,0.12060192792523208,0.18660202118700414,0.14920819112627987,0.4415907473309609
1,0.10031013087320317,0.09890000733936961,0.1541898421473776,0.11630847457627119,0.38774558303886925
2,0.09387281621243886,0.08897914771247852,0.140841788093703,0.09045791245791246,0.30726315789473685
3,0.08755455052563828,0.08518202795276233,0.12951518440386994,0.07224067796610169,0.22203533568904593
4,0.08661868697704356,0.08340714410318675,0.12493460100385538,0.06535254237288135,0.14404593639575972
5,0.08595037116498605,0.08008233104477125,0.1274644155088383,0.0638949152542373,0.12604240282685514
6,0.08994575842093971,0.09923100646278318,0.14581205208409106,0.07224406779661018,0.15122614840989398
7,0.10074690409783309,0.14062063643441663,0.19168232778060668,0.11667457627118644,0.19573144876325088
8,0.11716338983050847,0.21522136418627186,0.2376617373972497,0.250864406779661,0.24950530035335688
9,0.13408551812915684,0.2698406202965149,0.3032023848112302,0.46696610169491526,0.2888268551236749
10,0.14328117142244154,0.28691306122493426,0.36413178846293565,0.5124677966101695,0.34359010600706713
11,0.14981766144604164,0.28826009140455283,0.4434984488251965,0.500135593220339,0.3134240282685512
12,0.1628829264106415,0.30881236006468227,0.49904693154869956,0.515864406779661,0.3094946996466431
13,0.20988564685689765,0.32342091032139686,0.5003436362842782,0.6118101694915254,0.4423356890459364
14,0.21591703497103626,0.2830118344177234,0.4526936902596915,0.5404406779661017,0.4958339222614841
15,0.1683160394765072,0.23665791154644006,0.3794769622463067,0.3509491525423729,0.3471201413427562
16,0.16304394335979405,0.2256914657069588,0.3430043989234004,0.3344440677966102,0.23344522968197878
17,0.15556442823428449,0.21855849797731763,0.35096321117334633,0.3846169491525424,0.3028021201413427
18,0.16261224200815277,0.2370634545345653,0.3798135471011854,0.3986203389830509,0.37156890459363956
19,0.16599521561896588,0.29127787315086545,0.3998272507456171,0.4393864406779661,0.3284416961130742
20,0.17768774940999785,0.3114593511082557,0.4229526209354768,0.4533694915254237,0.31529681978798585
21,0.17461007509118215,0.26177865855052895,0.4080517261948061,0.42656610169491527,0.4298480565371025
22,0.16871530143745977,0.19559120817566572,0.3198028078853568,0.3148406779661017,0.3699399293286219
23,0.1465038403776014,0.14951182821083808,0.23651062777333234,0.2273593220338983,0.4103992932862191
total_mean_consumption,3.3857265752837753,4.900074719852512,7.242024002777455,7.475083052736734,7.527553551868809
