hour,0,1,2,3
0,0.12464517293102324,0.12060192792523208,0.18036971617688344,0.4415907473309609
1,0.10031013087320317,0.09890000733936961,0.14787628088552654,0.38774558303886925
2,0.09387281621243886,0.08897914771247852,0.13244447548773788,0.30726315789473685
3,0.08755455052563828,0.08518202795276233,0.11996943333090855,0.22203533568904593
4,0.08661868697704356,0.08340714410318675,0.11500425789869305,0.14404593639575972
5,0.08595037116498605,0.08008233104477125,0.11686949879973813,0.12604240282685514
6,0.08994575842093971,0.09923100646278318,0.13355072136951093,0.15122614840989398
7,0.10074690409783309,0.14062063643441663,0.17918103586236997,0.19573144876325088
8,0.11716338983050847,0.21522136418627186,0.23986218229431824,0.24950530035335688
9,0.13408551812915684,0.2698406202965149,0.33049633762517766,0.2888268551236749
10,0.14328117142244154,0.28691306122493426,0.3888544564874746,0.34359010600706713
11,0.14981766144604164,0.28826009140455283,0.45293797289105364,0.3134240282685512
12,0.1628829264106415,0.30881236006468227,0.5018498440871931,0.3094946996466431
13,0.20988564685689765,0.32342091032139686,0.5189213918188195,0.4423356890459364
14,0.21591703497103626,0.2830118344177234,0.4673181882107598,0.4958339222614841
15,0.1683160394765072,0.23665791154644006,0.3747223272956511,0.3471201413427562
16,0.16304394335979405,0.2256914657069588,0.3415776770689354,0.23344522968197878
17,0.15556442823428449,0.21855849797731763,0.3565721675032123,0.3028021201413427
18,0.16261224200815277,0.2370634545345653,0.3829480124148297,0.37156890459363956
19,0.16599521561896588,0.29127787315086545,0.40642044906767527,0.3284416961130742
20,0.17768774940999785,0.3114593511082557,0.42802209936713465,0.31529681978798585
21,0.17461007509118215,0.26177865855052895,0.41113745544482433,0.4298480565371025
22,0.16871530143745977,0.19559120817566572,0.3189757862321476,0.3699399293286219
23,0.1465038403776014,0.14951182821083808,0.23498541015009336,0.4103992932862191
total_mean_consumption,3.3857265752837753,4.900074719852512,7.280867177770667,7.527553551868809
