hour,0,1,2,3,4
0,0.12525806451612903,0.2419322580645161,0.3944435483870968,0.43070430107526886,0.31451612903225806
1,0.11625,0.17174193548387096,0.27545967741935484,0.32283870967741934,0.3415
2,0.10344086021505376,0.1275709677419355,0.12009677419354839,0.20883333333333332,0.4656290322580645
3,0.10139247311827958,0.1194741935483871,0.08733870967741936,0.17334946236559143,0.3195967741935484
4,0.09149193548387097,0.1241774193548387,0.08039516129032259,0.15998387096774194,0.2741612903225807
5,0.0886720430107527,0.11486451612903226,0.08378225806451614,0.15755376344086022,0.1647741935483871
6,0.08528763440860215,0.11209032258064515,0.0910725806451613,0.15606451612903224,0.14601612903225805
7,0.10395967741935484,0.11508064516129032,0.08142741935483871,0.16005913978494624,0.1725483870967742
8,0.12321774193548386,0.14721935483870968,0.07983064516129032,0.18051612903225808,0.20582258064516132
9,0.10671236559139785,0.17625806451612905,0.09654032258064515,0.19710752688172042,0.19851612903225807
10,0.11647580645161291,0.19421290322580645,0.13440322580645161,0.22086559139784945,0.3008709677419355
11,0.11213978494623657,0.2125,0.15849193548387097,0.3239086021505377,0.45149999999999996
12,0.12148118279569892,0.21546774193548388,0.19339516129032255,0.40940322580645166,0.5461774193548387
13,0.12635752688172042,0.23758064516129035,0.2612338709677419,0.5044569892473119,0.6528548387096774
14,0.15345698924731185,0.28118709677419357,0.3845725806451613,0.5901182795698925,0.8707741935483871
15,0.17133333333333334,0.27093870967741934,0.5330725806451613,0.6824731182795699,0.9545483870967743
16,0.15722043010752687,0.2568516129032258,0.5617177419354838,0.732005376344086,0.7247096774193549
17,0.15068279569892473,0.2445290322580645,0.47443548387096773,0.8116827956989248,0.4356774193548387
18,0.16034408602150538,0.22738387096774196,0.4462016129032258,0.8479408602150538,0.746758064516129
19,0.14770967741935484,0.21312580645161291,0.44159677419354837,0.8853333333333332,0.9059677419354839
20,0.1427983870967742,0.2120451612903226,0.3924274193548387,0.8914301075268818,0.9253064516129033
21,0.14717204301075268,0.2378967741935484,0.35150806451612904,0.7441612903225807,0.7327096774193548
22,0.15938978494623657,0.3048806451612903,0.3176451612903226,0.5860322580645161,0.5113064516129032
23,0.142997311827957,0.28087741935483873,0.38086290322580646,0.5421827956989247,0.49462903225806454
total_mean_consumption,3.055241935483871,4.839887096774193,6.421951612903225,10.919005376344087,11.856870967741933
