hour,0,1,2
0,0.17829178885630498,0.3944435483870968,0.40165725806451613
1,0.14147360703812317,0.27545967741935484,0.3275040322580645
2,0.1144090909090909,0.12009677419354839,0.27303225806451614
3,0.10961143695014663,0.08733870967741936,0.20991129032258066
4,0.10634897360703813,0.08039516129032259,0.18852822580645162
5,0.10057771260997067,0.08378225806451614,0.15935887096774193
6,0.09747067448680352,0.0910725806451613,0.1535524193548387
7,0.10901466275659823,0.08142741935483871,0.1631814516129032
8,0.1341275659824047,0.07983064516129032,0.1868427419354839
9,0.13832404692082112,0.09654032258064515,0.19745967741935483
10,0.1518108504398827,0.13440322580645161,0.24086693548387098
11,0.15775806451612906,0.15849193548387097,0.35580645161290325
12,0.16420234604105574,0.19339516129032255,0.44359677419354837
13,0.17691348973607035,0.2612338709677419,0.5415564516129032
14,0.21151612903225808,0.3845725806451613,0.6602822580645161
15,0.21660850439882698,0.5330725806451613,0.750491935483871
16,0.20250733137829913,0.5617177419354838,0.7301814516129033
17,0.19334017595307917,0.47443548387096773,0.7176814516129033
18,0.190816715542522,0.4462016129032258,0.8226451612903225
19,0.17744428152492667,0.44159677419354837,0.890491935483871
20,0.1742741935483871,0.3924274193548387,0.8998991935483871
21,0.18841055718475072,0.35150806451612904,0.7412983870967742
22,0.22552199413489735,0.3176451612903226,0.5673508064516128
23,0.2056700879765396,0.38086290322580646,0.5302943548387097
total_mean_consumption,3.866444281524927,6.421951612903225,11.153471774193548
