,0,1
media_consumo,0.17144549002035137,0.30246163459922687
std_consumo,0.18872701373739936,0.33603602150412953
min_consumo,0.0,0.003512499999993475
max_consumo,2.0072222222222225,3.3145
percentil_25_consumo,0.06944444444444445,0.11425
percentil_50_consumo,0.11066666666666666,0.18762500000000001
percentil_75_consumo,0.18388888888888888,0.3491875
promedio_por_dia,0.171480488026596,0.30248861133634275
consumo_medio_diario,4.114000448028674,7.257859627016125
Mañana,0.1561866039426523,0.2769102822580644
Mediodia,0.2156705495818399,0.3557838205645157
Tarde,0.20604110663082434,0.3803835307459676
Noche,0.20030921097978607,0.3896200536478059
Madrugada,0.09507004181600949,0.15609777385752682
sum_consumo,1020.2721111111111,1799.9491874999992
Lunes,0.17304188243844823,0.3001294255928045
Martes,0.170295584045584,0.30779333934294856
Miércoles,0.17472723765432097,0.30095967881944424
Jueves,0.17506751543209872,0.30075118272569434
Viernes,0.16424272486772484,0.30237576530612215
Entre semana,0.17144549002035137,0.30246163459922687
s_Mañana,154.9371111111111,274.69499999999994
s_Mediodia,320.9177777777778,529.4063249999994
s_Tarde,204.39277777777778,377.3404624999999
s_Noche,198.56022222222222,386.2339125
s_Madrugada,141.46422222222222,232.27348749999993
s_Lunes,211.63022222222222,367.0582874999999
s_Martes,212.5288888888889,384.1260874999998
s_Miércoles,201.28577777777778,346.70554999999985
s_Jueves,201.67777777777778,346.46536249999986
s_Viernes,193.14944444444444,355.5938999999997
s_Entre semana,1020.2721111111111,1799.9491874999992
s_invierno,241.904,472.23549999999955
s_otoño,237.07377777777776,401.65744999999976
s_primavera,228.9848888888889,415.51156249999985
s_verano,312.3094444444444,510.5446749999999
std_Mañana,0.04539505559021754,0.09343185415496078
std_Mediodia,0.05314633269104666,0.0814021781603208
std_Tarde,0.034536263728506794,0.06956567749756405
std_Noche,0.05515027646147129,0.0977078977859301
std_Madrugada,0.020165614892587298,0.04703755754554894
std_Lunes,0.19533356720141062,0.3323846011726214
std_Martes,0.1860146878912095,0.3318122519981977
std_Miércoles,0.18707034023101035,0.33956615302359594
std_Jueves,0.18956909379210837,0.32185316680119086
std_Viernes,0.18043649338154155,0.3480556902277016
std_Entre semana,0.1887270137373993,0.33603602150412964
std_invierno,0.18579918986731747,0.351680945932063
std_otoño,0.15392922450703858,0.25556419696757143
std_primavera,0.16102955202117586,0.26020754866142753
std_verano,0.20602539331007744,0.38467702427993455
Enero,84.9448888888889,160.99812499999987
Febrero,76.361,149.14234999999988
Marzo,80.35744444444444,151.11112499999987
Abril,69.97011111111111,129.469
Mayo,78.65733333333333,134.93143749999996
Junio,118.12766666666666,171.73322499999995
Julio,107.017,185.85369999999995
Agosto,87.16477777777779,152.95775
Septiembre,74.88777777777779,121.68598749999987
Octubre,86.65833333333333,143.26544999999996
Noviembre,75.52766666666668,136.70601249999993
Diciembre,80.59811111111111,162.09502499999985
total_mean_consumption,6132.593968375415,10818.887295147622
