,0,1
media_consumo,0.16597627440139526,0.29247468818518785
std_consumo,0.1789341122797679,0.3207007614441695
min_consumo,0.0,0.006
max_consumo,2.089888888888889,3.478625
percentil_25_consumo,0.07066666666666667,0.111375
percentil_50_consumo,0.1101111111111111,0.179875
percentil_75_consumo,0.17983333333333335,0.33787500000000004
promedio_por_dia,0.16599287516398503,0.29247455414718837
consumo_medio_diario,3.983133817448519,7.018156896211144
Mañana,0.15151561253507762,0.2778034490449096
Mediodia,0.20496228835172797,0.34806462989104703
Tarde,0.19787997784344022,0.35233711143515783
Noche,0.19762614141788112,0.37897132552873963
Madrugada,0.09425562615398242,0.1491266871756145
sum_consumo,2308.650777777778,4177.084524999996
Lunes,0.16708251950899322,0.29143870340036326
Martes,0.16682217722670759,0.29486290866730047
Miércoles,0.16731772205681295,0.2964916352108521
Jueves,0.16856182796240132,0.2921158300695595
Viernes,0.16009622946005228,0.2873697227853552
Entre semana,0.16597627440139526,0.29247468818518785
s_Mañana,352.2225555555556,665.6280599999993
s_Mediodia,704.5661111111111,1239.4389949999963
s_Tarde,461.7194444444445,830.6262199999995
s_Noche,462.20044444444443,908.4982500000001
s_Madrugada,327.9422222222222,532.893
s_Lunes,460.95611111111106,823.9499099999996
s_Martes,473.5663333333333,860.1236749999996
s_Miércoles,462.9802222222222,846.0802599999987
s_Jueves,467.16299999999995,832.5258399999993
s_Viernes,443.9851111111111,814.4048399999981
s_Entre semana,2308.650777777778,4177.084524999995
s_invierno,572.6211111111111,1163.9638549999986
s_otoño,445.5222222222222,806.7803499999985
s_primavera,666.1998888888888,1134.053204999999
s_verano,624.3075555555556,1072.2871149999992
std_Mañana,0.04106457425776397,0.07150964613123664
std_Mediodia,0.04389303418453992,0.06293949752969501
std_Tarde,0.029888324792361268,0.04751267520913235
std_Noche,0.04792640393438442,0.09447923977918504
std_Madrugada,0.020572414534337554,0.03874153060830712
std_Lunes,0.18085557662689633,0.31779113154994365
std_Martes,0.1803946184499869,0.3150978000089125
std_Miércoles,0.17735943605090282,0.3323761443323042
std_Jueves,0.18152099353824294,0.3108266097631056
std_Viernes,0.17197742189996923,0.32091242111066287
std_Entre semana,0.17893411227976794,0.3207007614441694
std_invierno,0.18342801962760633,0.3239168604599281
std_otoño,0.14859240449190936,0.24982452644465683
std_primavera,0.1603327771286452,0.2612618255153987
std_verano,0.18958577206475247,0.3651560130653623
Enero,212.15044444444445,425.1831899999995
Febrero,217.66833333333332,439.9693199999997
Marzo,231.23444444444445,410.0083849999998
Abril,203.39655555555555,345.89655999999934
Mayo,231.56888888888886,378.1482599999998
Junio,263.6376666666667,397.21732499999933
Julio,180.06,338.74697999999984
Agosto,180.6098888888889,336.3228099999999
Septiembre,144.16355555555555,252.40757499999933
Octubre,156.05655555555555,275.60073999999963
Noviembre,145.30211111111112,278.77203499999956
Diciembre,142.80233333333334,298.8113449999995
total_mean_consumption,13862.62762602674,25081.23881027431
