,0,1
media_consumo,0.211034829059829,0.38464942129629576
std_consumo,0.22159582390386554,0.45309443713409747
min_consumo,0.038461538461538464,0.0475249999999869
max_consumo,2.1917692307692307,3.5420000000000003
percentil_25_consumo,0.08392307692307692,0.0935
percentil_50_consumo,0.13946153846153847,0.19201249999999342
percentil_75_consumo,0.24103846153846156,0.5226875
promedio_por_dia,0.21103482905982907,0.3846494212962957
consumo_medio_diario,5.064835897435898,9.231586111111099
Mañana,0.1691297008547008,0.3861318749999997
Mediodia,0.2726514245014245,0.4677127777777764
Tarde,0.24732158119658115,0.45971638888888866
Noche,0.26427008547008546,0.5560166666666667
Madrugada,0.11767364672364668,0.13630828703703676
sum_consumo,455.8352307692308,830.8427499999989
Lunes,0.21935724852071,0.3664875801282049
Martes,0.2144040927021696,0.40914118589743537
Miércoles,0.21182445759368831,0.4053440705128199
Jueves,0.19951158777120315,0.37391698717948696
Viernes,0.20203131163708085,0.34818822115384496
Sábado,0.20764877136752136,0.39179635416666647
Domingo,0.22220586785009855,0.39822131410256356
Entre semana,0.20942573964497038,0.3806156089743584
Fin de semana,0.2152184615384615,0.3951373333333329
s_Mañana,60.8866923076923,139.00747499999989
s_Mediodia,147.23176923076923,252.56489999999928
s_Tarde,89.03576923076922,165.49789999999993
s_Noche,95.13723076923078,200.166
s_Madrugada,63.54376923076923,73.60647499999988
s_Lunes,68.43946153846153,114.34412499999993
s_Martes,66.89407692307692,127.65204999999985
s_Miércoles,66.08923076923077,126.46734999999981
s_Jueves,62.247615384615386,116.66209999999995
s_Viernes,63.03376923076923,108.63472499999962
s_Sábado,59.802846153846154,112.83734999999994
s_Domingo,69.32823076923077,124.24504999999985
s_Entre semana,326.7041538461539,593.7603499999991
s_Fin de semana,129.13107692307693,237.08239999999978
s_invierno,455.8352307692308,830.842749999999
std_Mañana,0.07297765430753131,0.1940530372691137
std_Mediodia,0.06973545352808554,0.1376803839161773
std_Tarde,0.042572878857444,0.11337091335525934
std_Noche,0.07640491832502964,0.11037130010125255
std_Madrugada,0.03053207343237319,0.09530263213733316
std_Lunes,0.2188956639892163,0.4267496046459242
std_Martes,0.2194820142244837,0.45984144881940137
std_Miércoles,0.21179181695687563,0.47706805666185936
std_Jueves,0.19256899882636824,0.43717435366044455
std_Viernes,0.20718188111311464,0.4509122802476023
std_Sábado,0.2307755120738708,0.4290481995507053
std_Domingo,0.23783046532429974,0.4491858949171174
std_Entre semana,0.2129272798792507,0.45339894568786915
std_Fin de semana,0.23886044531932019,0.439646776741889
std_invierno,0.22159582390386562,0.45309443713409764
Enero,158.86430769230768,287.82764999999966
Febrero,134.5093076923077,252.85104999999973
Diciembre,162.4616153846154,290.1640499999996
total_mean_consumption,2748.8713466984314,5010.509837306496
