date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k2_2024_09
2024-09-01;1:00;0.151;Real;;;;2024;9;1
2024-09-01;2:00;0.141;Real;;;;2024;9;1
2024-09-01;3:00;0.143;Real;;;;2024;9;1
2024-09-01;4:00;0.132;Real;;;;2024;9;1
2024-09-01;5:00;0.118;Real;;;;2024;9;1
2024-09-01;6:00;0.115;Real;;;;2024;9;1
2024-09-01;7:00;0.167;Real;;;;2024;9;1
2024-09-01;8:00;0.187;Real;;;;2024;9;1
2024-09-01;9:00;0.193;Real;;;;2024;9;1
2024-09-01;10:00;0.209;Real;;;;2024;9;1
2024-09-01;11:00;0.301;Real;;;;2024;9;1
2024-09-01;12:00;0.321;Real;;;;2024;9;1
2024-09-01;13:00;0.208;Real;;;;2024;9;1
2024-09-01;14:00;0.133;Real;;;;2024;9;1
2024-09-01;15:00;0.249;Real;;;;2024;9;1
2024-09-01;16:00;0.191;Real;;;;2024;9;1
2024-09-01;17:00;0.165;Real;;;;2024;9;1
2024-09-01;18:00;0.237;Real;;;;2024;9;1
2024-09-01;19:00;0.159;Real;;;;2024;9;1
2024-09-01;20:00;0.166;Real;;;;2024;9;1
2024-09-01;21:00;0.143;Real;;;;2024;9;1
2024-09-01;22:00;0.114;Real;;;;2024;9;1
2024-09-01;23:00;0.18;Real;;;;2024;9;1
2024-09-01;24:00:00;0.353;Real;;;;2024;9;1
2024-09-02;1:00;0.114;Real;;;;2024;9;1
2024-09-02;2:00;0.114;Real;;;;2024;9;1
2024-09-02;3:00;0.094;Real;;;;2024;9;1
2024-09-02;4:00;0.11;Real;;;;2024;9;1
2024-09-02;5:00;0.112;Real;;;;2024;9;1
2024-09-02;6:00;0.09;Real;;;;2024;9;1
2024-09-02;7:00;0.113;Real;;;;2024;9;1
2024-09-02;8:00;0.335;Real;;;;2024;9;1
2024-09-02;9:00;0.108;Real;;;;2024;9;1
2024-09-02;10:00;0.109;Real;;;;2024;9;1
2024-09-02;11:00;0.235;Real;;;;2024;9;1
2024-09-02;12:00;0.368;Real;;;;2024;9;1
2024-09-02;13:00;0.359;Real;;;;2024;9;1
2024-09-02;14:00;1.446;Real;;;;2024;9;1
2024-09-02;15:00;0.38;Real;;;;2024;9;1
2024-09-02;16:00;0.679;Real;;;;2024;9;1
2024-09-02;17:00;0.62;Real;;;;2024;9;1
2024-09-02;18:00;0.205;Real;;;;2024;9;1
2024-09-02;19:00;0.158;Real;;;;2024;9;1
2024-09-02;20:00;0.127;Real;;;;2024;9;1
2024-09-02;21:00;0.221;Real;;;;2024;9;1
2024-09-02;22:00;1.425;Real;;;;2024;9;1
2024-09-02;23:00;0.409;Real;;;;2024;9;1
2024-09-02;24:00:00;0.236;Real;;;;2024;9;1
2024-09-03;1:00;0.245;Real;;;;2024;9;1
2024-09-03;2:00;0.209;Real;;;;2024;9;1
2024-09-03;3:00;0.161;Real;;;;2024;9;1
2024-09-03;4:00;0.141;Real;;;;2024;9;1
2024-09-03;5:00;0.116;Real;;;;2024;9;1
