date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k2_2024_05
2024-05-01;1:00;0.16;Real;;;;0
2024-05-01;2:00;0.131;Real;;;;0
2024-05-01;3:00;0.128;Real;;;;0
2024-05-01;4:00;0.095;Real;;;;0
2024-05-01;5:00;0.069;Real;;;;0
2024-05-01;6:00;0.069;Real;;;;0
2024-05-01;7:00;0.073;Real;;;;0
2024-05-01;8:00;0.102;Real;;;;0
2024-05-01;9:00;0.129;Real;;;;0
2024-05-01;10:00;0.091;Real;;;;0
2024-05-01;11:00;0.073;Real;;;;0
2024-05-01;12:00;0.07;Real;;;;0
2024-05-01;13:00;0.1;Real;;;;0
2024-05-01;14:00;0.195;Real;;;;0
2024-05-01;15:00;0.477;Real;;;;0
2024-05-01;16:00;0.129;Real;;;;0
2024-05-01;17:00;0.19;Real;;;;0
2024-05-01;18:00;0.14;Real;;;;0
2024-05-01;19:00;0.202;Real;;;;0
2024-05-01;20:00;0.129;Real;;;;0
2024-05-01;21:00;0.151;Real;;;;0
2024-05-01;22:00;0.202;Real;;;;0
2024-05-01;23:00;0.119;Real;;;;0
2024-05-01;24:00:00;0.075;Real;;;;0
2024-05-02;1:00;0.073;Real;;;;0
2024-05-02;2:00;0.132;Real;;;;0
2024-05-02;3:00;0.126;Real;;;;0
2024-05-02;4:00;0.07;Real;;;;0
2024-05-02;5:00;0.07;Real;;;;0
2024-05-02;6:00;0.07;Real;;;;0
2024-05-02;7:00;0.069;Real;;;;0
2024-05-02;8:00;0.135;Real;;;;0
2024-05-02;9:00;0.149;Real;;;;0
2024-05-02;10:00;0.152;Real;;;;0
2024-05-02;11:00;0.165;Real;;;;0
2024-05-02;12:00;0.164;Real;;;;0
2024-05-02;13:00;0.234;Real;;;;0
2024-05-02;14:00;0.7;Real;;;;0
2024-05-02;15:00;0.355;Real;;;;0
2024-05-02;16:00;0.227;Real;;;;0
2024-05-02;17:00;0.151;Real;;;;0
2024-05-02;18:00;0.134;Real;;;;0
2024-05-02;19:00;0.189;Real;;;;0
2024-05-02;20:00;0.138;Real;;;;0
2024-05-02;21:00;0.087;Real;;;;0
2024-05-02;22:00;0.158;Real;;;;0
2024-05-02;23:00;0.138;Real;;;;0
2024-05-02;24:00:00;0.12;Real;;;;0
2024-05-03;1:00;0.131;Real;;;;0
2024-05-03;2:00;0.107;Real;;;;0
2024-05-03;3:00;0.071;Real;;;;0
2024-05-03;4:00;0.071;Real;;;;0
2024-05-03;5:00;0.073;Real;;;;0
