date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k2_2024_10
2024-10-01;1:00;0.132;Real;;;;1
2024-10-01;2:00;0.057;Real;;;;1
2024-10-01;3:00;0.06;Real;;;;1
2024-10-01;4:00;0.062;Real;;;;1
2024-10-01;5:00;0.059;Real;;;;1
2024-10-01;6:00;0.055;Real;;;;1
2024-10-01;7:00;0.06;Real;;;;1
2024-10-01;8:00;0.417;Real;;;;1
2024-10-01;9:00;0.189;Real;;;;1
2024-10-01;10:00;0.059;Real;;;;1
2024-10-01;11:00;0.059;Real;;;;1
2024-10-01;12:00;0.059;Real;;;;1
2024-10-01;13:00;0.062;Real;;;;1
2024-10-01;14:00;0.063;Real;;;;1
2024-10-01;15:00;0.423;Real;;;;1
2024-10-01;16:00;0.428;Real;;;;1
2024-10-01;17:00;0.162;Real;;;;1
2024-10-01;18:00;0.155;Real;;;;1
2024-10-01;19:00;0.37;Real;;;;1
2024-10-01;20:00;0.359;Real;;;;1
2024-10-01;21:00;0.695;Real;;;;1
2024-10-01;22:00;0.354;Real;;;;1
2024-10-01;23:00;0.786;Real;;;;1
2024-10-01;24:00:00;0.256;Real;;;;1
2024-10-02;1:00;0.581;Real;;;;1
2024-10-02;2:00;0.069;Real;;;;1
2024-10-02;3:00;0.061;Real;;;;1
2024-10-02;4:00;0.061;Real;;;;1
2024-10-02;5:00;0.069;Real;;;;1
2024-10-02;6:00;0.127;Real;;;;1
2024-10-02;7:00;0.119;Real;;;;1
2024-10-02;8:00;0.482;Real;;;;1
2024-10-02;9:00;0.088;Real;;;;1
2024-10-02;10:00;0.065;Real;;;;1
2024-10-02;11:00;0.06;Real;;;;1
2024-10-02;12:00;0.059;Real;;;;1
2024-10-02;13:00;0.059;Real;;;;1
2024-10-02;14:00;0.06;Real;;;;1
2024-10-02;15:00;0.06;Real;;;;1
2024-10-02;16:00;0.123;Real;;;;1
2024-10-02;17:00;0.211;Real;;;;1
2024-10-02;18:00;0.267;Real;;;;1
2024-10-02;19:00;0.38;Real;;;;1
2024-10-02;20:00;0.5;Real;;;;1
2024-10-02;21:00;0.317;Real;;;;1
2024-10-02;22:00;0.826;Real;;;;1
2024-10-02;23:00;0.186;Real;;;;1
2024-10-02;24:00:00;0.12;Real;;;;1
2024-10-03;1:00;0.136;Real;;;;1
2024-10-03;2:00;0.056;Real;;;;1
2024-10-03;3:00;0.052;Real;;;;1
2024-10-03;4:00;0.079;Real;;;;1
2024-10-03;5:00;0.062;Real;;;;1
2024-10-03;6:00;0.071;Real;;;;1
2024-10-03;7:00;0.063;Real;;;;1
2024-10-03;8:00;0.354;Real;;;;1
2024-10-03;9:00;0.584;Real;;;;1
2024-10-03;10:00;0.105;Real;;;;1
2024-10-03;11:00;0.081;Real;;;;1
2024-10-03;12:00;0.077;Real;;;;1
2024-10-03;13:00;0.067;Real;;;;1
2024-10-03;14:00;0.062;Real;;;;1
2024-10-03;15:00;0.062;Real;;;;1
2024-10-03;16:00;0.251;Real;;;;1
2024-10-03;17:00;0.166;Real;;;;1
2024-10-03;18:00;0.451;Real;;;;1
2024-10-03;19:00;0.196;Real;;;;1
2024-10-03;20:00;0.105;Real;;;;1
2024-10-03;21:00;0.099;Real;;;;1
2024-10-03;22:00;0.331;Real;;;;1
2024-10-03;23:00;0.567;Real;;;;1
2024-10-03;24:00:00;0.129;Real;;;;1
2024-10-04;1:00;0.561;Real;;;;1
2024-10-04;2:00;0.133;Real;;;;1
2024-10-04;3:00;0.065;Real;;;;1
2024-10-04;4:00;0.062;Real;;;;1
2024-10-04;5:00;0.056;Real;;;;1
2024-10-04;6:00;0.055;Real;;;;1
2024-10-04;7:00;0.059;Real;;;;1
