date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k2_2023_02
2023-02-01;1:00;0.143;Real;;;;2023;2;0
2023-02-01;2:00;0.102;Real;;;;2023;2;0
2023-02-01;3:00;0.078;Real;;;;2023;2;0
2023-02-01;4:00;0.084;Real;;;;2023;2;0
2023-02-01;5:00;0.071;Real;;;;2023;2;0
2023-02-01;6:00;0.06;Real;;;;2023;2;0
2023-02-01;7:00;0.084;Real;;;;2023;2;0
2023-02-01;8:00;0.077;Real;;;;2023;2;0
2023-02-01;9:00;0.185;Real;;;;2023;2;0
2023-02-01;10:00;0.241;Real;;;;2023;2;0
2023-02-01;11:00;0.058;Real;;;;2023;2;0
2023-02-01;12:00;0.072;Real;;;;2023;2;0
2023-02-01;13:00;0.07;Real;;;;2023;2;0
2023-02-01;14:00;0.14;Real;;;;2023;2;0
2023-02-01;15:00;0.498;Real;;;;2023;2;0
2023-02-01;16:00;0.827;Real;;;;2023;2;0
2023-02-01;17:00;0.702;Real;;;;2023;2;0
2023-02-01;18:00;0.168;Real;;;;2023;2;0
2023-02-01;19:00;0.233;Real;;;;2023;2;0
2023-02-01;20:00;0.205;Real;;;;2023;2;0
2023-02-01;21:00;0.536;Real;;;;2023;2;0
2023-02-01;22:00;0.17;Real;;;;2023;2;0
2023-02-01;23:00;0.066;Real;;;;2023;2;0
2023-02-01;24:00:00;0.075;Real;;;;2023;2;0
2023-02-02;1:00;0.074;Real;;;;2023;2;0
2023-02-02;2:00;0.08;Real;;;;2023;2;0
2023-02-02;3:00;0.139;Real;;;;2023;2;0
2023-02-02;4:00;0.08;Real;;;;2023;2;0
2023-02-02;5:00;0.06;Real;;;;2023;2;0
2023-02-02;6:00;0.063;Real;;;;2023;2;0
2023-02-02;7:00;0.075;Real;;;;2023;2;0
2023-02-02;8:00;0.069;Real;;;;2023;2;0
2023-02-02;9:00;0.303;Real;;;;2023;2;0
2023-02-02;10:00;0.066;Real;;;;2023;2;0
2023-02-02;11:00;0.071;Real;;;;2023;2;0
2023-02-02;12:00;0.071;Real;;;;2023;2;0
2023-02-02;13:00;0.093;Real;;;;2023;2;0
2023-02-02;14:00;0.52;Real;;;;2023;2;0
2023-02-02;15:00;1.294;Real;;;;2023;2;0
2023-02-02;16:00;0.344;Real;;;;2023;2;0
2023-02-02;17:00;0.26;Real;;;;2023;2;0
2023-02-02;18:00;0.224;Real;;;;2023;2;0
2023-02-02;19:00;0.08;Real;;;;2023;2;0
2023-02-02;20:00;0.073;Real;;;;2023;2;0
2023-02-02;21:00;0.21;Real;;;;2023;2;0
2023-02-02;22:00;0.121;Real;;;;2023;2;0
2023-02-02;23:00;0.087;Real;;;;2023;2;0
2023-02-02;24:00:00;0.091;Real;;;;2023;2;0
2023-02-03;1:00;0.067;Real;;;;2023;2;0
2023-02-03;2:00;0.062;Real;;;;2023;2;0
2023-02-03;3:00;0.063;Real;;;;2023;2;0
2023-02-03;4:00;0.076;Real;;;;2023;2;0
2023-02-03;5:00;0.144;Real;;;;2023;2;0
2023-02-03;6:00;0.081;Real;;;;2023;2;0
2023-02-03;7:00;0.091;Real;;;;2023;2;0
2023-02-03;8:00;0.097;Real;;;;2023;2;0
2023-02-03;9:00;0.366;Real;;;;2023;2;0
2023-02-03;10:00;0.075;Real;;;;2023;2;0
2023-02-03;11:00;0.13;Real;;;;2023;2;0
2023-02-03;12:00;0.071;Real;;;;2023;2;0
2023-02-03;13:00;0.062;Real;;;;2023;2;0
2023-02-03;14:00;0.074;Real;;;;2023;2;0
2023-02-03;15:00;1.336;Real;;;;2023;2;0
2023-02-03;16:00;1.194;Real;;;;2023;2;0
2023-02-03;17:00;0.237;Real;;;;2023;2;0
2023-02-03;18:00;0.299;Real;;;;2023;2;0
2023-02-03;19:00;0.264;Real;;;;2023;2;0
2023-02-03;20:00;0.266;Real;;;;2023;2;0
2023-02-03;21:00;1.042;Real;;;;2023;2;0
2023-02-03;22:00;0.285;Real;;;;2023;2;0
2023-02-03;23:00;0.136;Real;;;;2023;2;0
2023-02-03;24:00:00;0.076;Real;;;;2023;2;0
2023-02-04;1:00;0.066;Real;;;;2023;2;0
2023-02-04;2:00;0.065;Real;;;;2023;2;0
2023-02-04;3:00;0.075;Real;;;;2023;2;0
2023-02-04;4:00;0.075;Real;;;;2023;2;0
2023-02-04;5:00;0.067;Real;;;;2023;2;0
2023-02-04;6:00;0.063;Real;;;;2023;2;0
2023-02-04;7:00;0.129;Real;;;;2023;2;0
2023-02-04;8:00;0.126;Real;;;;2023;2;0
2023-02-04;9:00;0.373;Real;;;;2023;2;0
2023-02-04;10:00;0.111;Real;;;;2023;2;0
2023-02-04;11:00;0.075;Real;;;;2023;2;0
2023-02-04;12:00;0.084;Real;;;;2023;2;0
2023-02-04;13:00;0.181;Real;;;;2023;2;0
2023-02-04;14:00;0.058;Real;;;;2023;2;0
2023-02-04;15:00;0.069;Real;;;;2023;2;0
2023-02-04;16:00;0.944;Real;;;;2023;2;0
2023-02-04;17:00;0.992;Real;;;;2023;2;0
2023-02-04;18:00;0.189;Real;;;;2023;2;0
2023-02-04;19:00;0.18;Real;;;;2023;2;0
2023-02-04;20:00;0.249;Real;;;;2023;2;0
2023-02-04;21:00;0.405;Real;;;;2023;2;0
2023-02-04;22:00;0.287;Real;;;;2023;2;0
2023-02-04;23:00;0.156;Real;;;;2023;2;0
2023-02-04;24:00:00;0.08;Real;;;;2023;2;0
2023-02-05;1:00;0.08;Real;;;;2023;2;0
2023-02-05;2:00;0.063;Real;;;;2023;2;0
2023-02-05;3:00;0.066;Real;;;;2023;2;0
2023-02-05;4:00;0.081;Real;;;;2023;2;0
2023-02-05;5:00;0.081;Real;;;;2023;2;0
2023-02-05;6:00;0.065;Real;;;;2023;2;0
2023-02-05;7:00;0.061;Real;;;;2023;2;0
2023-02-05;8:00;0.062;Real;;;;2023;2;0
2023-02-05;9:00;0.152;Real;;;;2023;2;0
2023-02-05;10:00;0.27;Real;;;;2023;2;0
2023-02-05;11:00;1.241;Real;;;;2023;2;0
2023-02-05;12:00;0.313;Real;;;;2023;2;0
2023-02-05;13:00;0.187;Real;;;;2023;2;0
2023-02-05;14:00;0.186;Real;;;;2023;2;0
2023-02-05;15:00;0.417;Real;;;;2023;2;0
2023-02-05;16:00;0.214;Real;;;;2023;2;0
2023-02-05;17:00;0.191;Real;;;;2023;2;0
2023-02-05;18:00;0.191;Real;;;;2023;2;0
2023-02-05;19:00;0.132;Real;;;;2023;2;0
2023-02-05;20:00;0.465;Real;;;;2023;2;0
2023-02-05;21:00;0.291;Real;;;;2023;2;0
2023-02-05;22:00;0.268;Real;;;;2023;2;0
