date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k2_2023_07
2023-07-01;1:00;0.044;Real;;;;0
2023-07-01;2:00;0.047;Real;;;;0
2023-07-01;3:00;0.061;Real;;;;0
2023-07-01;4:00;0.03;Real;;;;0
2023-07-01;5:00;0.063;Real;;;;0
2023-07-01;6:00;0.188;Real;;;;0
2023-07-01;7:00;0.054;Real;;;;0
2023-07-01;8:00;0.052;Real;;;;0
2023-07-01;9:00;0.041;Real;;;;0
2023-07-01;10:00;0.055;Real;;;;0
2023-07-01;11:00;0.038;Real;;;;0
2023-07-01;12:00;0.083;Real;;;;0
2023-07-01;13:00;0.238;Real;;;;0
2023-07-01;14:00;0.03;Real;;;;0
2023-07-01;15:00;0.067;Real;;;;0
2023-07-01;16:00;0.042;Real;;;;0
2023-07-01;17:00;0.052;Real;;;;0
2023-07-01;18:00;0.052;Real;;;;0
2023-07-01;19:00;0.05;Real;;;;0
2023-07-01;20:00;0.062;Real;;;;0
2023-07-01;21:00;0.169;Real;;;;0
2023-07-01;22:00;0.062;Real;;;;0
2023-07-01;23:00;0.05;Real;;;;0
2023-07-01;24:00:00;0.055;Real;;;;0
2023-07-02;1:00;0.056;Real;;;;0
2023-07-02;2:00;0.042;Real;;;;0
2023-07-02;3:00;0.064;Real;;;;0
2023-07-02;4:00;0.114;Real;;;;0
2023-07-02;5:00;0.198;Real;;;;0
2023-07-02;6:00;0.063;Real;;;;0
2023-07-02;7:00;0.033;Real;;;;0
2023-07-02;8:00;0.072;Real;;;;0
2023-07-02;9:00;0.034;Real;;;;0
2023-07-02;10:00;0.06;Real;;;;0
2023-07-02;11:00;0.049;Real;;;;0
2023-07-02;12:00;0.051;Real;;;;0
2023-07-02;13:00;0.183;Real;;;;0
2023-07-02;14:00;0.038;Real;;;;0
2023-07-02;15:00;0.07;Real;;;;0
2023-07-02;16:00;0.028;Real;;;;0
2023-07-02;17:00;0.072;Real;;;;0
2023-07-02;18:00;0.044;Real;;;;0
2023-07-02;19:00;0.099;Real;;;;0
2023-07-02;20:00;0.224;Real;;;;0
2023-07-02;21:00;0.049;Real;;;;0
2023-07-02;22:00;0.161;Real;;;;0
2023-07-02;23:00;0.165;Real;;;;0
2023-07-02;24:00:00;0.29;Real;;;;0
2023-07-03;1:00;0.107;Real;;;;0
2023-07-03;2:00;0.069;Real;;;;0
2023-07-03;3:00;0.044;Real;;;;0
