date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k2_2023_01
2023-01-01;1:00;0.339;Real;;;;1
2023-01-01;2:00;0.426;Real;;;;1
2023-01-01;3:00;0.6;Real;;;;1
2023-01-01;4:00;0.377;Real;;;;1
2023-01-01;5:00;0.309;Real;;;;1
2023-01-01;6:00;0.313;Real;;;;1
2023-01-01;7:00;0.047;Real;;;;1
2023-01-01;8:00;0.046;Real;;;;1
2023-01-01;9:00;0.042;Real;;;;1
2023-01-01;10:00;0.04;Real;;;;1
2023-01-01;11:00;0.045;Real;;;;1
2023-01-01;12:00;0.044;Real;;;;1
2023-01-01;13:00;0.205;Real;;;;1
2023-01-01;14:00;1.165;Real;;;;1
2023-01-01;15:00;0.527;Real;;;;1
2023-01-01;16:00;1.064;Real;;;;1
2023-01-01;17:00;0.525;Real;;;;1
2023-01-01;18:00;0.2;Real;;;;1
2023-01-01;19:00;0.389;Real;;;;1
2023-01-01;20:00;0.561;Real;;;;1
2023-01-01;21:00;1.224;Real;;;;1
2023-01-01;22:00;0.858;Real;;;;1
2023-01-01;23:00;0.639;Real;;;;1
2023-01-01;24:00:00;0.33;Real;;;;1
2023-01-02;1:00;0.159;Real;;;;1
2023-01-02;2:00;0.097;Real;;;;1
2023-01-02;3:00;0.057;Real;;;;1
2023-01-02;4:00;0.041;Real;;;;1
2023-01-02;5:00;0.044;Real;;;;1
2023-01-02;6:00;0.046;Real;;;;1
2023-01-02;7:00;0.041;Real;;;;1
2023-01-02;8:00;0.041;Real;;;;1
2023-01-02;9:00;0.056;Real;;;;1
2023-01-02;10:00;0.554;Real;;;;1
2023-01-02;11:00;0.115;Real;;;;1
2023-01-02;12:00;0.462;Real;;;;1
2023-01-02;13:00;0.114;Real;;;;1
2023-01-02;14:00;0.059;Real;;;;1
2023-01-02;15:00;0.205;Real;;;;1
2023-01-02;16:00;0.546;Real;;;;1
2023-01-02;17:00;0.104;Real;;;;1
2023-01-02;18:00;0.217;Real;;;;1
2023-01-02;19:00;0.227;Real;;;;1
2023-01-02;20:00;0.037;Real;;;;1
2023-01-02;21:00;0.038;Real;;;;1
2023-01-02;22:00;0.071;Real;;;;1
2023-01-02;23:00;0.237;Real;;;;1
2023-01-02;24:00:00;0.23;Real;;;;1
2023-01-03;1:00;0.131;Real;;;;1
2023-01-03;2:00;0.445;Real;;;;1
2023-01-03;3:00;0.099;Real;;;;1
2023-01-03;4:00;0.529;Real;;;;1
2023-01-03;5:00;0.05;Real;;;;1
2023-01-03;6:00;0.043;Real;;;;1
2023-01-03;7:00;0.042;Real;;;;1
2023-01-03;8:00;0.044;Real;;;;1
2023-01-03;9:00;0.545;Real;;;;1
2023-01-03;10:00;0.353;Real;;;;1
2023-01-03;11:00;0.07;Real;;;;1
2023-01-03;12:00;0.743;Real;;;;1
2023-01-03;13:00;0.289;Real;;;;1
2023-01-03;14:00;0.765;Real;;;;1
2023-01-03;15:00;0.977;Real;;;;1
