date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k2_2023_12
2023-12-01;1:00;0.07;Real;;;;1
2023-12-01;2:00;0.079;Real;;;;1
2023-12-01;3:00;0.085;Real;;;;1
2023-12-01;4:00;0.058;Real;;;;1
2023-12-01;5:00;0.077;Real;;;;1
2023-12-01;6:00;0.074;Real;;;;1
2023-12-01;7:00;0.069;Real;;;;1
2023-12-01;8:00;0.122;Real;;;;1
2023-12-01;9:00;0.321;Real;;;;1
2023-12-01;10:00;0.306;Real;;;;1
2023-12-01;11:00;0.244;Real;;;;1
2023-12-01;12:00;0.109;Real;;;;1
2023-12-01;13:00;0.114;Real;;;;1
2023-12-01;14:00;0.151;Real;;;;1
2023-12-01;15:00;0.181;Real;;;;1
2023-12-01;16:00;0.231;Real;;;;1
2023-12-01;17:00;0.868;Real;;;;1
2023-12-01;18:00;0.212;Real;;;;1
2023-12-01;19:00;0.529;Real;;;;1
2023-12-01;20:00;0.223;Real;;;;1
2023-12-01;21:00;0.19;Real;;;;1
2023-12-01;22:00;0.218;Real;;;;1
2023-12-01;23:00;0.176;Real;;;;1
2023-12-01;24:00:00;0.085;Real;;;;1
2023-12-02;1:00;0.083;Real;;;;1
2023-12-02;2:00;0.079;Real;;;;1
2023-12-02;3:00;0.073;Real;;;;1
2023-12-02;4:00;0.105;Real;;;;1
2023-12-02;5:00;0.057;Real;;;;1
2023-12-02;6:00;0.083;Real;;;;1
2023-12-02;7:00;0.078;Real;;;;1
2023-12-02;8:00;0.067;Real;;;;1
2023-12-02;9:00;0.12;Real;;;;1
2023-12-02;10:00;1.041;Real;;;;1
2023-12-02;11:00;0.144;Real;;;;1
2023-12-02;12:00;0.217;Real;;;;1
2023-12-02;13:00;0.134;Real;;;;1
2023-12-02;14:00;0.101;Real;;;;1
2023-12-02;15:00;0.072;Real;;;;1
2023-12-02;16:00;0.052;Real;;;;1
2023-12-02;17:00;0.079;Real;;;;1
2023-12-02;18:00;0.102;Real;;;;1
2023-12-02;19:00;0.069;Real;;;;1
2023-12-02;20:00;0.069;Real;;;;1
2023-12-02;21:00;0.064;Real;;;;1
2023-12-02;22:00;0.065;Real;;;;1
2023-12-02;23:00;0.082;Real;;;;1
2023-12-02;24:00:00;0.104;Real;;;;1
2023-12-03;1:00;0.178;Real;;;;1
2023-12-03;2:00;0.083;Real;;;;1
2023-12-03;3:00;0.081;Real;;;;1
2023-12-03;4:00;0.066;Real;;;;1
2023-12-03;5:00;0.063;Real;;;;1
2023-12-03;6:00;0.067;Real;;;;1
2023-12-03;7:00;0.067;Real;;;;1
2023-12-03;8:00;0.076;Real;;;;1
2023-12-03;9:00;0.169;Real;;;;1
2023-12-03;10:00;0.153;Real;;;;1
2023-12-03;11:00;0.102;Real;;;;1
2023-12-03;12:00;0.172;Real;;;;1
2023-12-03;13:00;0.269;Real;;;;1
2023-12-03;14:00;0.798;Real;;;;1
2023-12-03;15:00;0.242;Real;;;;1
2023-12-03;16:00;0.343;Real;;;;1
2023-12-03;17:00;0.057;Real;;;;1
2023-12-03;18:00;0.272;Real;;;;1
2023-12-03;19:00;0.226;Real;;;;1
2023-12-03;20:00;0.075;Real;;;;1
2023-12-03;21:00;0.441;Real;;;;1
2023-12-03;22:00;0.804;Real;;;;1
2023-12-03;23:00;0.732;Real;;;;1
2023-12-03;24:00:00;0.627;Real;;;;1
2023-12-04;1:00;0.144;Real;;;;1
2023-12-04;2:00;0.118;Real;;;;1
2023-12-04;3:00;0.087;Real;;;;1
2023-12-04;4:00;0.074;Real;;;;1
2023-12-04;5:00;0.077;Real;;;;1
2023-12-04;6:00;0.08;Real;;;;1
2023-12-04;7:00;0.071;Real;;;;1
2023-12-04;8:00;0.123;Real;;;;1
2023-12-04;9:00;0.341;Real;;;;1
2023-12-04;10:00;0.101;Real;;;;1
2023-12-04;11:00;0.075;Real;;;;1
2023-12-04;12:00;0.079;Real;;;;1
2023-12-04;13:00;0.14;Real;;;;1
2023-12-04;14:00;0.091;Real;;;;1
2023-12-04;15:00;0.195;Real;;;;1
2023-12-04;16:00;0.216;Real;;;;1
2023-12-04;17:00;0.096;Real;;;;1
2023-12-04;18:00;0.136;Real;;;;1
2023-12-04;19:00;0.081;Real;;;;1
2023-12-04;20:00;0.207;Real;;;;1
2023-12-04;21:00;0.261;Real;;;;1
2023-12-04;22:00;0.198;Real;;;;1
2023-12-04;23:00;0.288;Real;;;;1
2023-12-04;24:00:00;0.17;Real;;;;1
2023-12-05;1:00;0.11;Real;;;;1
2023-12-05;2:00;0.091;Real;;;;1
2023-12-05;3:00;0.083;Real;;;;1
2023-12-05;4:00;0.063;Real;;;;1
2023-12-05;5:00;0.088;Real;;;;1
2023-12-05;6:00;0.079;Real;;;;1
2023-12-05;7:00;0.081;Real;;;;1
2023-12-05;8:00;0.16;Real;;;;1
2023-12-05;9:00;0.208;Real;;;;1
2023-12-05;10:00;0.1;Real;;;;1
2023-12-05;11:00;0.129;Real;;;;1
2023-12-05;12:00;0.113;Real;;;;1
2023-12-05;13:00;0.089;Real;;;;1
2023-12-05;14:00;0.071;Real;;;;1
2023-12-05;15:00;0.078;Real;;;;1
2023-12-05;16:00;0.059;Real;;;;1
2023-12-05;17:00;0.07;Real;;;;1
2023-12-05;18:00;0.082;Real;;;;1
2023-12-05;19:00;0.071;Real;;;;1
2023-12-05;20:00;0.366;Real;;;;1
2023-12-05;21:00;0.348;Real;;;;1
2023-12-05;22:00;0.502;Real;;;;1
2023-12-05;23:00;0.665;Real;;;;1
2023-12-05;24:00:00;0.551;Real;;;;1
2023-12-06;1:00;0.657;Real;;;;1
2023-12-06;2:00;0.076;Real;;;;1
2023-12-06;3:00;0.085;Real;;;;1
2023-12-06;4:00;0.069;Real;;;;1
2023-12-06;5:00;0.084;Real;;;;1
2023-12-06;6:00;0.071;Real;;;;1
2023-12-06;7:00;0.081;Real;;;;1
2023-12-06;8:00;0.077;Real;;;;1
2023-12-06;9:00;0.363;Real;;;;1
2023-12-06;10:00;0.638;Real;;;;1
2023-12-06;11:00;0.289;Real;;;;1
2023-12-06;12:00;0.321;Real;;;;1
2023-12-06;13:00;1.253;Real;;;;1
2023-12-06;14:00;0.988;Real;;;;1
2023-12-06;15:00;0.195;Real;;;;1
2023-12-06;16:00;0.177;Real;;;;1
2023-12-06;17:00;0.371;Real;;;;1
2023-12-06;18:00;0.06;Real;;;;1
2023-12-06;19:00;0.07;Real;;;;1
