date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k2_2023_04
2023-04-01;1:00;0.093;Real;;;;0
2023-04-01;2:00;0.08;Real;;;;0
2023-04-01;3:00;0.097;Real;;;;0
2023-04-01;4:00;0.089;Real;;;;0
2023-04-01;5:00;0.078;Real;;;;0
2023-04-01;6:00;0.089;Real;;;;0
2023-04-01;7:00;0.094;Real;;;;0
2023-04-01;8:00;0.079;Real;;;;0
2023-04-01;9:00;0.078;Real;;;;0
2023-04-01;10:00;0.291;Real;;;;0
2023-04-01;11:00;1.263;Real;;;;0
2023-04-01;12:00;1.025;Real;;;;0
2023-04-01;13:00;1.004;Real;;;;0
2023-04-01;14:00;0.126;Real;;;;0
2023-04-01;15:00;0.097;Real;;;;0
2023-04-01;16:00;0.128;Real;;;;0
2023-04-01;17:00;0.096;Real;;;;0
2023-04-01;18:00;0.094;Real;;;;0
2023-04-01;19:00;0.087;Real;;;;0
2023-04-01;20:00;0.107;Real;;;;0
2023-04-01;21:00;0.097;Real;;;;0
2023-04-01;22:00;0.09;Real;;;;0
2023-04-01;23:00;0.761;Real;;;;0
2023-04-01;24:00:00;0.228;Real;;;;0
2023-04-02;1:00;0.154;Real;;;;0
2023-04-02;2:00;0.142;Real;;;;0
2023-04-02;3:00;0.138;Real;;;;0
2023-04-02;4:00;0.173;Real;;;;0
2023-04-02;5:00;0.164;Real;;;;0
2023-04-02;6:00;0.151;Real;;;;0
2023-04-02;7:00;0.337;Real;;;;0
2023-04-02;8:00;0.136;Real;;;;0
2023-04-02;9:00;0.137;Real;;;;0
2023-04-02;10:00;0.183;Real;;;;0
2023-04-02;11:00;0.571;Real;;;;0
2023-04-02;12:00;0.182;Real;;;;0
2023-04-02;13:00;0.137;Real;;;;0
2023-04-02;14:00;0.137;Real;;;;0
2023-04-02;15:00;0.129;Real;;;;0
2023-04-02;16:00;0.12;Real;;;;0
2023-04-02;17:00;0.185;Real;;;;0
2023-04-02;18:00;0.324;Real;;;;0
2023-04-02;19:00;0.775;Real;;;;0
2023-04-02;20:00;0.915;Real;;;;0
2023-04-02;21:00;0.361;Real;;;;0
2023-04-02;22:00;0.42;Real;;;;0
2023-04-02;23:00;0.349;Real;;;;0
2023-04-02;24:00:00;0.612;Real;;;;0
2023-04-03;1:00;0.341;Real;;;;0
2023-04-03;2:00;0.108;Real;;;;0
2023-04-03;3:00;0.09;Real;;;;0
2023-04-03;4:00;0.079;Real;;;;0
2023-04-03;5:00;0.08;Real;;;;0
2023-04-03;6:00;0.092;Real;;;;0
2023-04-03;7:00;0.09;Real;;;;0
2023-04-03;8:00;1.039;Real;;;;0
2023-04-03;9:00;0.115;Real;;;;0
2023-04-03;10:00;0.227;Real;;;;0
2023-04-03;11:00;0.173;Real;;;;0
2023-04-03;12:00;0.32;Real;;;;0
2023-04-03;13:00;0.654;Real;;;;0
2023-04-03;14:00;1.433;Real;;;;0
2023-04-03;15:00;0.344;Real;;;;0
2023-04-03;16:00;0.585;Real;;;;0
2023-04-03;17:00;0.284;Real;;;;0
2023-04-03;18:00;0.099;Real;;;;0
2023-04-03;19:00;0.116;Real;;;;0
2023-04-03;20:00;0.095;Real;;;;0
2023-04-03;21:00;0.636;Real;;;;0
2023-04-03;22:00;0.697;Real;;;;0
2023-04-03;23:00;0.37;Real;;;;0
2023-04-03;24:00:00;0.184;Real;;;;0
2023-04-04;1:00;0.096;Real;;;;0
2023-04-04;2:00;0.111;Real;;;;0
2023-04-04;3:00;0.081;Real;;;;0
2023-04-04;4:00;0.095;Real;;;;0
2023-04-04;5:00;0.091;Real;;;;0
2023-04-04;6:00;0.076;Real;;;;0
2023-04-04;7:00;0.47;Real;;;;0
2023-04-04;8:00;0.774;Real;;;;0
2023-04-04;9:00;1.125;Real;;;;0
2023-04-04;10:00;0.349;Real;;;;0
2023-04-04;11:00;0.096;Real;;;;0
2023-04-04;12:00;0.218;Real;;;;0
2023-04-04;13:00;1.731;Real;;;;0
2023-04-04;14:00;1.088;Real;;;;0
2023-04-04;15:00;0.812;Real;;;;0
2023-04-04;16:00;0.65;Real;;;;0
2023-04-04;17:00;0.109;Real;;;;0
2023-04-04;18:00;0.097;Real;;;;0
2023-04-04;19:00;0.223;Real;;;;0
2023-04-04;20:00;0.136;Real;;;;0
2023-04-04;21:00;0.125;Real;;;;0
2023-04-04;22:00;0.543;Real;;;;0
2023-04-04;23:00;0.475;Real;;;;0
2023-04-04;24:00:00;0.333;Real;;;;0
2023-04-05;1:00;0.144;Real;;;;0
2023-04-05;2:00;0.11;Real;;;;0
2023-04-05;3:00;0.109;Real;;;;0
2023-04-05;4:00;0.08;Real;;;;0
2023-04-05;5:00;0.1;Real;;;;0
2023-04-05;6:00;0.469;Real;;;;0
2023-04-05;7:00;0.127;Real;;;;0
2023-04-05;8:00;0.951;Real;;;;0
2023-04-05;9:00;0.149;Real;;;;0
2023-04-05;10:00;0.409;Real;;;;0
2023-04-05;11:00;0.268;Real;;;;0
2023-04-05;12:00;0.522;Real;;;;0
2023-04-05;13:00;0.393;Real;;;;0
2023-04-05;14:00;0.95;Real;;;;0
2023-04-05;15:00;0.986;Real;;;;0
2023-04-05;16:00;0.799;Real;;;;0
2023-04-05;17:00;0.148;Real;;;;0
2023-04-05;18:00;0.093;Real;;;;0
2023-04-05;19:00;0.083;Real;;;;0
2023-04-05;20:00;0.099;Real;;;;0
2023-04-05;21:00;0.075;Real;;;;0
2023-04-05;22:00;0.088;Real;;;;0
2023-04-05;23:00;0.093;Real;;;;0
2023-04-05;24:00:00;0.075;Real;;;;0
2023-04-06;1:00;0.085;Real;;;;0
2023-04-06;2:00;0.092;Real;;;;0
