date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;cluster_k2_2023_09
2023-09-01;1:00;0.111;Real;;;;0
2023-09-01;2:00;0.114;Real;;;;0
2023-09-01;3:00;0.096;Real;;;;0
2023-09-01;4:00;0.093;Real;;;;0
2023-09-01;5:00;0.091;Real;;;;0
2023-09-01;6:00;0.104;Real;;;;0
2023-09-01;7:00;0.097;Real;;;;0
2023-09-01;8:00;0.21;Real;;;;0
2023-09-01;9:00;0.261;Real;;;;0
2023-09-01;10:00;0.117;Real;;;;0
2023-09-01;11:00;0.092;Real;;;;0
2023-09-01;12:00;0.109;Real;;;;0
2023-09-01;13:00;0.094;Real;;;;0
2023-09-01;14:00;0.101;Real;;;;0
2023-09-01;15:00;0.091;Real;;;;0
2023-09-01;16:00;0.101;Real;;;;0
2023-09-01;17:00;0.099;Real;;;;0
2023-09-01;18:00;0.161;Real;;;;0
2023-09-01;19:00;0.105;Real;;;;0
2023-09-01;20:00;0.107;Real;;;;0
2023-09-01;21:00;0.315;Real;;;;0
2023-09-01;22:00;0.152;Real;;;;0
2023-09-01;23:00;0.183;Real;;;;0
2023-09-01;24:00:00;0.142;Real;;;;0
2023-09-02;1:00;0.101;Real;;;;0
2023-09-02;2:00;0.111;Real;;;;0
2023-09-02;3:00;0.169;Real;;;;0
2023-09-02;4:00;0.135;Real;;;;0
2023-09-02;5:00;0.106;Real;;;;0
2023-09-02;6:00;0.098;Real;;;;0
2023-09-02;7:00;0.114;Real;;;;0
2023-09-02;8:00;0.092;Real;;;;0
2023-09-02;9:00;0.105;Real;;;;0
2023-09-02;10:00;0.832;Real;;;;0
2023-09-02;11:00;0.803;Real;;;;0
2023-09-02;12:00;0.757;Real;;;;0
2023-09-02;13:00;0.165;Real;;;;0
2023-09-02;14:00;0.72;Real;;;;0
2023-09-02;15:00;0.237;Real;;;;0
2023-09-02;16:00;0.134;Real;;;;0
2023-09-02;17:00;0.188;Real;;;;0
2023-09-02;18:00;0.281;Real;;;;0
2023-09-02;19:00;0.284;Real;;;;0
2023-09-02;20:00;0.222;Real;;;;0
2023-09-02;21:00;0.177;Real;;;;0
2023-09-02;22:00;0.269;Real;;;;0
2023-09-02;23:00;0.171;Real;;;;0
2023-09-02;24:00:00;0.113;Real;;;;0
2023-09-03;1:00;0.097;Real;;;;0
2023-09-03;2:00;0.097;Real;;;;0
2023-09-03;3:00;0.089;Real;;;;0
2023-09-03;4:00;0.163;Real;;;;0
2023-09-03;5:00;0.116;Real;;;;0
2023-09-03;6:00;0.11;Real;;;;0
2023-09-03;7:00;0.106;Real;;;;0
2023-09-03;8:00;0.09;Real;;;;0
2023-09-03;9:00;0.301;Real;;;;0
2023-09-03;10:00;0.311;Real;;;;0
2023-09-03;11:00;0.205;Real;;;;0
2023-09-03;12:00;0.171;Real;;;;0
2023-09-03;13:00;0.865;Real;;;;0
2023-09-03;14:00;0.559;Real;;;;0
2023-09-03;15:00;0.211;Real;;;;0
2023-09-03;16:00;0.264;Real;;;;0
2023-09-03;17:00;0.874;Real;;;;0
2023-09-03;18:00;1.287;Real;;;;0
2023-09-03;19:00;0.585;Real;;;;0
2023-09-03;20:00;0.407;Real;;;;0
2023-09-03;21:00;0.572;Real;;;;0
2023-09-03;22:00;0.907;Real;;;;0
2023-09-03;23:00;0.302;Real;;;;0
2023-09-03;24:00:00;0.751;Real;;;;0
2023-09-04;1:00;0.584;Real;;;;0
2023-09-04;2:00;0.099;Real;;;;0
2023-09-04;3:00;0.133;Real;;;;0
2023-09-04;4:00;0.1;Real;;;;0
2023-09-04;5:00;0.102;Real;;;;0
2023-09-04;6:00;0.166;Real;;;;0
2023-09-04;7:00;0.131;Real;;;;0
2023-09-04;8:00;0.136;Real;;;;0
2023-09-04;9:00;0.167;Real;;;;0
2023-09-04;10:00;0.121;Real;;;;0
2023-09-04;11:00;0.109;Real;;;;0
2023-09-04;12:00;0.105;Real;;;;0
2023-09-04;13:00;0.087;Real;;;;0
2023-09-04;14:00;0.111;Real;;;;0
2023-09-04;15:00;0.308;Real;;;;0
2023-09-04;16:00;0.213;Real;;;;0
2023-09-04;17:00;0.216;Real;;;;0
2023-09-04;18:00;0.156;Real;;;;0
2023-09-04;19:00;0.096;Real;;;;0
2023-09-04;20:00;0.104;Real;;;;0
2023-09-04;21:00;0.248;Real;;;;0
2023-09-04;22:00;0.205;Real;;;;0
2023-09-04;23:00;0.24;Real;;;;0
2023-09-04;24:00:00;0.207;Real;;;;0
2023-09-05;1:00;0.144;Real;;;;0
2023-09-05;2:00;0.133;Real;;;;0
2023-09-05;3:00;0.131;Real;;;;0
2023-09-05;4:00;0.12;Real;;;;0
2023-09-05;5:00;0.101;Real;;;;0
2023-09-05;6:00;0.106;Real;;;;0
2023-09-05;7:00;0.107;Real;;;;0
2023-09-05;8:00;0.19;Real;;;;0
2023-09-05;9:00;0.185;Real;;;;0
2023-09-05;10:00;0.146;Real;;;;0
2023-09-05;11:00;0.129;Real;;;;0
2023-09-05;12:00;0.128;Real;;;;0
2023-09-05;13:00;0.097;Real;;;;0
2023-09-05;14:00;0.108;Real;;;;0
2023-09-05;15:00;0.092;Real;;;;0
2023-09-05;16:00;0.154;Real;;;;0
2023-09-05;17:00;0.136;Real;;;;0
2023-09-05;18:00;0.096;Real;;;;0
2023-09-05;19:00;0.117;Real;;;;0
2023-09-05;20:00;0.219;Real;;;;0
2023-09-05;21:00;0.274;Real;;;;0
2023-09-05;22:00;0.241;Real;;;;0
2023-09-05;23:00;0.479;Real;;;;0
2023-09-05;24:00:00;0.841;Real;;;;0
2023-09-06;1:00;0.631;Real;;;;0
2023-09-06;2:00;0.117;Real;;;;0
2023-09-06;3:00;0.113;Real;;;;0
2023-09-06;4:00;0.106;Real;;;;0
2023-09-06;5:00;0.095;Real;;;;0
2023-09-06;6:00;0.102;Real;;;;0
2023-09-06;7:00;0.096;Real;;;;0
