date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k2_2023_12
2023-12-01;1:00;0.093;Real;;;;2023;12;0
2023-12-01;2:00;0.1;Real;;;;2023;12;0
2023-12-01;3:00;0.097;Real;;;;2023;12;0
2023-12-01;4:00;0.392;Real;;;;2023;12;0
2023-12-01;5:00;0.109;Real;;;;2023;12;0
2023-12-01;6:00;0.091;Real;;;;2023;12;0
2023-12-01;7:00;0.296;Real;;;;2023;12;0
2023-12-01;8:00;0.678;Real;;;;2023;12;0
2023-12-01;9:00;0.968;Real;;;;2023;12;0
2023-12-01;10:00;0.091;Real;;;;2023;12;0
2023-12-01;11:00;0.1;Real;;;;2023;12;0
2023-12-01;12:00;0.214;Real;;;;2023;12;0
2023-12-01;13:00;0.228;Real;;;;2023;12;0
2023-12-01;14:00;0.154;Real;;;;2023;12;0
2023-12-01;15:00;0.094;Real;;;;2023;12;0
2023-12-01;16:00;0.15;Real;;;;2023;12;0
2023-12-01;17:00;0.794;Real;;;;2023;12;0
2023-12-01;18:00;0.172;Real;;;;2023;12;0
2023-12-01;19:00;0.616;Real;;;;2023;12;0
2023-12-01;20:00;0.522;Real;;;;2023;12;0
2023-12-01;21:00;0.371;Real;;;;2023;12;0
2023-12-01;22:00;0.395;Real;;;;2023;12;0
2023-12-01;23:00;0.335;Real;;;;2023;12;0
2023-12-01;24:00:00;0.112;Real;;;;2023;12;0
2023-12-02;1:00;0.105;Real;;;;2023;12;0
2023-12-02;2:00;0.089;Real;;;;2023;12;0
2023-12-02;3:00;0.088;Real;;;;2023;12;0
2023-12-02;4:00;0.212;Real;;;;2023;12;0
2023-12-02;5:00;0.391;Real;;;;2023;12;0
2023-12-02;6:00;0.093;Real;;;;2023;12;0
2023-12-02;7:00;0.09;Real;;;;2023;12;0
2023-12-02;8:00;0.108;Real;;;;2023;12;0
2023-12-02;9:00;0.138;Real;;;;2023;12;0
2023-12-02;10:00;0.213;Real;;;;2023;12;0
2023-12-02;11:00;0.246;Real;;;;2023;12;0
2023-12-02;12:00;0.224;Real;;;;2023;12;0
2023-12-02;13:00;0.51;Real;;;;2023;12;0
2023-12-02;14:00;1.168;Real;;;;2023;12;0
2023-12-02;15:00;1.287;Real;;;;2023;12;0
2023-12-02;16:00;1.441;Real;;;;2023;12;0
2023-12-02;17:00;0.745;Real;;;;2023;12;0
2023-12-02;18:00;0.224;Real;;;;2023;12;0
2023-12-02;19:00;0.105;Real;;;;2023;12;0
2023-12-02;20:00;0.11;Real;;;;2023;12;0
2023-12-02;21:00;0.116;Real;;;;2023;12;0
2023-12-02;22:00;0.201;Real;;;;2023;12;0
2023-12-02;23:00;0.283;Real;;;;2023;12;0
2023-12-02;24:00:00;0.396;Real;;;;2023;12;0
2023-12-03;1:00;0.219;Real;;;;2023;12;0
2023-12-03;2:00;0.12;Real;;;;2023;12;0
2023-12-03;3:00;0.099;Real;;;;2023;12;0
2023-12-03;4:00;0.085;Real;;;;2023;12;0
2023-12-03;5:00;0.1;Real;;;;2023;12;0
2023-12-03;6:00;0.095;Real;;;;2023;12;0
2023-12-03;7:00;0.11;Real;;;;2023;12;0
2023-12-03;8:00;0.697;Real;;;;2023;12;0
2023-12-03;9:00;0.11;Real;;;;2023;12;0
2023-12-03;10:00;0.092;Real;;;;2023;12;0
2023-12-03;11:00;0.094;Real;;;;2023;12;0
2023-12-03;12:00;0.075;Real;;;;2023;12;0
2023-12-03;13:00;0.311;Real;;;;2023;12;0
2023-12-03;14:00;0.657;Real;;;;2023;12;0
2023-12-03;15:00;0.853;Real;;;;2023;12;0
2023-12-03;16:00;0.313;Real;;;;2023;12;0
2023-12-03;17:00;0.199;Real;;;;2023;12;0
2023-12-03;18:00;0.202;Real;;;;2023;12;0
2023-12-03;19:00;0.249;Real;;;;2023;12;0
2023-12-03;20:00;0.135;Real;;;;2023;12;0
2023-12-03;21:00;0.191;Real;;;;2023;12;0
2023-12-03;22:00;0.212;Real;;;;2023;12;0
2023-12-03;23:00;0.133;Real;;;;2023;12;0
2023-12-03;24:00:00;0.085;Real;;;;2023;12;0
2023-12-04;1:00;0.089;Real;;;;2023;12;0
2023-12-04;2:00;0.094;Real;;;;2023;12;0
2023-12-04;3:00;0.088;Real;;;;2023;12;0
2023-12-04;4:00;0.086;Real;;;;2023;12;0
2023-12-04;5:00;0.079;Real;;;;2023;12;0
2023-12-04;6:00;0.083;Real;;;;2023;12;0
2023-12-04;7:00;0.101;Real;;;;2023;12;0
2023-12-04;8:00;0.881;Real;;;;2023;12;0
2023-12-04;9:00;0.163;Real;;;;2023;12;0
2023-12-04;10:00;0.091;Real;;;;2023;12;0
2023-12-04;11:00;0.093;Real;;;;2023;12;0
2023-12-04;12:00;0.076;Real;;;;2023;12;0
2023-12-04;13:00;0.09;Real;;;;2023;12;0
2023-12-04;14:00;0.11;Real;;;;2023;12;0
2023-12-04;15:00;0.106;Real;;;;2023;12;0
2023-12-04;16:00;0.339;Real;;;;2023;12;0
2023-12-04;17:00;0.739;Real;;;;2023;12;0
2023-12-04;18:00;0.981;Real;;;;2023;12;0
2023-12-04;19:00;0.194;Real;;;;2023;12;0
2023-12-04;20:00;0.619;Real;;;;2023;12;0
2023-12-04;21:00;1.02;Real;;;;2023;12;0
2023-12-04;22:00;0.638;Real;;;;2023;12;0
2023-12-04;23:00;0.577;Real;;;;2023;12;0
2023-12-04;24:00:00;0.089;Real;;;;2023;12;0
2023-12-05;1:00;0.104;Real;;;;2023;12;0
2023-12-05;2:00;0.092;Real;;;;2023;12;0
2023-12-05;3:00;0.078;Real;;;;2023;12;0
2023-12-05;4:00;0.079;Real;;;;2023;12;0
2023-12-05;5:00;0.089;Real;;;;2023;12;0
2023-12-05;6:00;0.089;Real;;;;2023;12;0
2023-12-05;7:00;0.082;Real;;;;2023;12;0
2023-12-05;8:00;0.633;Real;;;;2023;12;0
2023-12-05;9:00;0.087;Real;;;;2023;12;0
2023-12-05;10:00;0.077;Real;;;;2023;12;0
2023-12-05;11:00;0.075;Real;;;;2023;12;0
2023-12-05;12:00;0.085;Real;;;;2023;12;0
2023-12-05;13:00;0.092;Real;;;;2023;12;0
2023-12-05;14:00;0.122;Real;;;;2023;12;0
2023-12-05;15:00;0.111;Real;;;;2023;12;0
2023-12-05;16:00;0.403;Real;;;;2023;12;0
2023-12-05;17:00;0.115;Real;;;;2023;12;0
2023-12-05;18:00;0.1;Real;;;;2023;12;0
2023-12-05;19:00;0.118;Real;;;;2023;12;0
2023-12-05;20:00;0.137;Real;;;;2023;12;0
2023-12-05;21:00;0.245;Real;;;;2023;12;0
2023-12-05;22:00;0.244;Real;;;;2023;12;0
2023-12-05;23:00;0.266;Real;;;;2023;12;0
2023-12-05;24:00:00;0.233;Real;;;;2023;12;0
2023-12-06;1:00;0.115;Real;;;;2023;12;0
2023-12-06;2:00;0.095;Real;;;;2023;12;0
2023-12-06;3:00;0.088;Real;;;;2023;12;0
2023-12-06;4:00;0.084;Real;;;;2023;12;0
2023-12-06;5:00;0.081;Real;;;;2023;12;0
2023-12-06;6:00;0.087;Real;;;;2023;12;0
2023-12-06;7:00;0.106;Real;;;;2023;12;0
2023-12-06;8:00;0.128;Real;;;;2023;12;0
