date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k2_2024_02
2024-02-01;1:00;0.195;Real;;;;2024;2;0
2024-02-01;2:00;0.218;Real;;;;2024;2;0
2024-02-01;3:00;0.187;Real;;;;2024;2;0
2024-02-01;4:00;0.096;Real;;;;2024;2;0
2024-02-01;5:00;0.087;Real;;;;2024;2;0
2024-02-01;6:00;0.104;Real;;;;2024;2;0
2024-02-01;7:00;0.478;Real;;;;2024;2;0
2024-02-01;8:00;0.812;Real;;;;2024;2;0
2024-02-01;9:00;0.663;Real;;;;2024;2;0
2024-02-01;10:00;0.293;Real;;;;2024;2;0
2024-02-01;11:00;0.102;Real;;;;2024;2;0
2024-02-01;12:00;0.084;Real;;;;2024;2;0
2024-02-01;13:00;0.428;Real;;;;2024;2;0
2024-02-01;14:00;0.99;Real;;;;2024;2;0
2024-02-01;15:00;0.84;Real;;;;2024;2;0
2024-02-01;16:00;0.545;Real;;;;2024;2;0
2024-02-01;17:00;0.111;Real;;;;2024;2;0
2024-02-01;18:00;0.132;Real;;;;2024;2;0
2024-02-01;19:00;1.196;Real;;;;2024;2;0
2024-02-01;20:00;0.549;Real;;;;2024;2;0
2024-02-01;21:00;0.447;Real;;;;2024;2;0
2024-02-01;22:00;1.047;Real;;;;2024;2;0
2024-02-01;23:00;0.538;Real;;;;2024;2;0
2024-02-01;24:00:00;0.133;Real;;;;2024;2;0
2024-02-02;1:00;0.092;Real;;;;2024;2;0
2024-02-02;2:00;0.096;Real;;;;2024;2;0
2024-02-02;3:00;0.593;Real;;;;2024;2;0
2024-02-02;4:00;0.59;Real;;;;2024;2;0
2024-02-02;5:00;0.09;Real;;;;2024;2;0
2024-02-02;6:00;0.105;Real;;;;2024;2;0
2024-02-02;7:00;0.343;Real;;;;2024;2;0
2024-02-02;8:00;0.795;Real;;;;2024;2;0
2024-02-02;9:00;0.709;Real;;;;2024;2;0
2024-02-02;10:00;0.128;Real;;;;2024;2;0
2024-02-02;11:00;0.174;Real;;;;2024;2;0
2024-02-02;12:00;0.741;Real;;;;2024;2;0
2024-02-02;13:00;0.088;Real;;;;2024;2;0
2024-02-02;14:00;0.187;Real;;;;2024;2;0
2024-02-02;15:00;0.475;Real;;;;2024;2;0
2024-02-02;16:00;0.126;Real;;;;2024;2;0
2024-02-02;17:00;0.087;Real;;;;2024;2;0
2024-02-02;18:00;0.09;Real;;;;2024;2;0
2024-02-02;19:00;0.133;Real;;;;2024;2;0
2024-02-02;20:00;0.17;Real;;;;2024;2;0
2024-02-02;21:00;0.16;Real;;;;2024;2;0
2024-02-02;22:00;0.29;Real;;;;2024;2;0
2024-02-02;23:00;0.197;Real;;;;2024;2;0
2024-02-02;24:00:00;0.257;Real;;;;2024;2;0
2024-02-03;1:00;0.098;Real;;;;2024;2;0
2024-02-03;2:00;0.124;Real;;;;2024;2;0
2024-02-03;3:00;0.092;Real;;;;2024;2;0
2024-02-03;4:00;0.085;Real;;;;2024;2;0
2024-02-03;5:00;0.085;Real;;;;2024;2;0
2024-02-03;6:00;0.085;Real;;;;2024;2;0
2024-02-03;7:00;0.087;Real;;;;2024;2;0
2024-02-03;8:00;0.115;Real;;;;2024;2;0
2024-02-03;9:00;1.264;Real;;;;2024;2;0
2024-02-03;10:00;0.214;Real;;;;2024;2;0
2024-02-03;11:00;0.156;Real;;;;2024;2;0
2024-02-03;12:00;0.078;Real;;;;2024;2;0
2024-02-03;13:00;0.369;Real;;;;2024;2;0
2024-02-03;14:00;0.864;Real;;;;2024;2;0
2024-02-03;15:00;0.621;Real;;;;2024;2;0
2024-02-03;16:00;0.087;Real;;;;2024;2;0
2024-02-03;17:00;0.287;Real;;;;2024;2;0
2024-02-03;18:00;0.153;Real;;;;2024;2;0
2024-02-03;19:00;0.116;Real;;;;2024;2;0
2024-02-03;20:00;0.21;Real;;;;2024;2;0
2024-02-03;21:00;0.418;Real;;;;2024;2;0
2024-02-03;22:00;0.971;Real;;;;2024;2;0
2024-02-03;23:00;0.519;Real;;;;2024;2;0
2024-02-03;24:00:00;0.155;Real;;;;2024;2;0
2024-02-04;1:00;0.101;Real;;;;2024;2;0
2024-02-04;2:00;0.095;Real;;;;2024;2;0
2024-02-04;3:00;0.086;Real;;;;2024;2;0
2024-02-04;4:00;0.087;Real;;;;2024;2;0
2024-02-04;5:00;0.091;Real;;;;2024;2;0
2024-02-04;6:00;0.086;Real;;;;2024;2;0
2024-02-04;7:00;0.091;Real;;;;2024;2;0
2024-02-04;8:00;0.381;Real;;;;2024;2;0
2024-02-04;9:00;0.09;Real;;;;2024;2;0
2024-02-04;10:00;0.086;Real;;;;2024;2;0
2024-02-04;11:00;0.144;Real;;;;2024;2;0
2024-02-04;12:00;0.937;Real;;;;2024;2;0
2024-02-04;13:00;0.104;Real;;;;2024;2;0
2024-02-04;14:00;0.105;Real;;;;2024;2;0
2024-02-04;15:00;0.117;Real;;;;2024;2;0
2024-02-04;16:00;0.089;Real;;;;2024;2;0
2024-02-04;17:00;0.08;Real;;;;2024;2;0
2024-02-04;18:00;0.083;Real;;;;2024;2;0
2024-02-04;19:00;0.319;Real;;;;2024;2;0
2024-02-04;20:00;0.374;Real;;;;2024;2;0
2024-02-04;21:00;1.134;Real;;;;2024;2;0
2024-02-04;22:00;1.724;Real;;;;2024;2;0
2024-02-04;23:00;0.207;Real;;;;2024;2;0
2024-02-04;24:00:00;0.107;Real;;;;2024;2;0
2024-02-05;1:00;0.092;Real;;;;2024;2;0
2024-02-05;2:00;0.086;Real;;;;2024;2;0
2024-02-05;3:00;0.081;Real;;;;2024;2;0
2024-02-05;4:00;0.076;Real;;;;2024;2;0
2024-02-05;5:00;0.905;Real;;;;2024;2;0
2024-02-05;6:00;0.104;Real;;;;2024;2;0
2024-02-05;7:00;0.265;Real;;;;2024;2;0
2024-02-05;8:00;1.032;Real;;;;2024;2;0
2024-02-05;9:00;1.287;Real;;;;2024;2;0
2024-02-05;10:00;0.347;Real;;;;2024;2;0
2024-02-05;11:00;0.092;Real;;;;2024;2;0
2024-02-05;12:00;0.079;Real;;;;2024;2;0
2024-02-05;13:00;0.188;Real;;;;2024;2;0
2024-02-05;14:00;0.162;Real;;;;2024;2;0
2024-02-05;15:00;0.431;Real;;;;2024;2;0
2024-02-05;16:00;0.088;Real;;;;2024;2;0
2024-02-05;17:00;0.236;Real;;;;2024;2;0
2024-02-05;18:00;0.319;Real;;;;2024;2;0
2024-02-05;19:00;0.111;Real;;;;2024;2;0
2024-02-05;20:00;0.28;Real;;;;2024;2;0
2024-02-05;21:00;1.345;Real;;;;2024;2;0
2024-02-05;22:00;0.486;Real;;;;2024;2;0
2024-02-05;23:00;0.281;Real;;;;2024;2;0
2024-02-05;24:00:00;0.114;Real;;;;2024;2;0
2024-02-06;1:00;0.096;Real;;;;2024;2;0
2024-02-06;2:00;0.077;Real;;;;2024;2;0
2024-02-06;3:00;0.076;Real;;;;2024;2;0
2024-02-06;4:00;0.085;Real;;;;2024;2;0
2024-02-06;5:00;0.086;Real;;;;2024;2;0
2024-02-06;6:00;0.079;Real;;;;2024;2;0
2024-02-06;7:00;0.403;Real;;;;2024;2;0
2024-02-06;8:00;0.606;Real;;;;2024;2;0
2024-02-06;9:00;0.541;Real;;;;2024;2;0
2024-02-06;10:00;0.08;Real;;;;2024;2;0
2024-02-06;11:00;0.094;Real;;;;2024;2;0
2024-02-06;12:00;0.077;Real;;;;2024;2;0
2024-02-06;13:00;1.649;Real;;;;2024;2;0
2024-02-06;14:00;1.105;Real;;;;2024;2;0
2024-02-06;15:00;0.317;Real;;;;2024;2;0
2024-02-06;16:00;0.265;Real;;;;2024;2;0
2024-02-06;17:00;0.269;Real;;;;2024;2;0
2024-02-06;18:00;0.853;Real;;;;2024;2;0
2024-02-06;19:00;0.772;Real;;;;2024;2;0
2024-02-06;20:00;0.175;Real;;;;2024;2;0
2024-02-06;21:00;0.95;Real;;;;2024;2;0
2024-02-06;22:00;0.841;Real;;;;2024;2;0
2024-02-06;23:00;0.328;Real;;;;2024;2;0
2024-02-06;24:00:00;0.118;Real;;;;2024;2;0
2024-02-07;1:00;0.1;Real;;;;2024;2;0
2024-02-07;2:00;0.084;Real;;;;2024;2;0
2024-02-07;3:00;0.083;Real;;;;2024;2;0
2024-02-07;4:00;0.085;Real;;;;2024;2;0
2024-02-07;5:00;0.891;Real;;;;2024;2;0
2024-02-07;6:00;0.17;Real;;;;2024;2;0
2024-02-07;7:00;0.123;Real;;;;2024;2;0
2024-02-07;8:00;0.833;Real;;;;2024;2;0
2024-02-07;9:00;0.093;Real;;;;2024;2;0
2024-02-07;10:00;0.423;Real;;;;2024;2;0
2024-02-07;11:00;0.681;Real;;;;2024;2;0
2024-02-07;12:00;0.121;Real;;;;2024;2;0
2024-02-07;13:00;0.384;Real;;;;2024;2;0
2024-02-07;14:00;0.25;Real;;;;2024;2;0
2024-02-07;15:00;0.761;Real;;;;2024;2;0
2024-02-07;16:00;0.21;Real;;;;2024;2;0
2024-02-07;17:00;0.711;Real;;;;2024;2;0
2024-02-07;18:00;0.155;Real;;;;2024;2;0
2024-02-07;19:00;0.14;Real;;;;2024;2;0
2024-02-07;20:00;1.498;Real;;;;2024;2;0
2024-02-07;21:00;2.687;Real;;;;2024;2;0
2024-02-07;22:00;0.955;Real;;;;2024;2;0
2024-02-07;23:00;0.425;Real;;;;2024;2;0
2024-02-07;24:00:00;0.227;Real;;;;2024;2;0
2024-02-08;1:00;0.094;Real;;;;2024;2;0
2024-02-08;2:00;0.083;Real;;;;2024;2;0
2024-02-08;3:00;0.576;Real;;;;2024;2;0
2024-02-08;4:00;0.466;Real;;;;2024;2;0
2024-02-08;5:00;0.223;Real;;;;2024;2;0
2024-02-08;6:00;0.086;Real;;;;2024;2;0
2024-02-08;7:00;0.469;Real;;;;2024;2;0
2024-02-08;8:00;0.89;Real;;;;2024;2;0
2024-02-08;9:00;0.558;Real;;;;2024;2;0
2024-02-08;10:00;0.089;Real;;;;2024;2;0
2024-02-08;11:00;0.194;Real;;;;2024;2;0
2024-02-08;12:00;0.078;Real;;;;2024;2;0
2024-02-08;13:00;0.098;Real;;;;2024;2;0
2024-02-08;14:00;0.098;Real;;;;2024;2;0
2024-02-08;15:00;1.075;Real;;;;2024;2;0
2024-02-08;16:00;0.301;Real;;;;2024;2;0
2024-02-08;17:00;0.148;Real;;;;2024;2;0
2024-02-08;18:00;0.679;Real;;;;2024;2;0
2024-02-08;19:00;0.214;Real;;;;2024;2;0
2024-02-08;20:00;0.12;Real;;;;2024;2;0
2024-02-08;21:00;0.172;Real;;;;2024;2;0
2024-02-08;22:00;0.247;Real;;;;2024;2;0
2024-02-08;23:00;0.488;Real;;;;2024;2;0
2024-02-08;24:00:00;0.265;Real;;;;2024;2;0
2024-02-09;1:00;0.108;Real;;;;2024;2;0
2024-02-09;2:00;0.085;Real;;;;2024;2;0
2024-02-09;3:00;0.077;Real;;;;2024;2;0
2024-02-09;4:00;0.086;Real;;;;2024;2;0
2024-02-09;5:00;0.088;Real;;;;2024;2;0
2024-02-09;6:00;0.081;Real;;;;2024;2;0
2024-02-09;7:00;0.476;Real;;;;2024;2;0
2024-02-09;8:00;0.676;Real;;;;2024;2;0
2024-02-09;9:00;0.163;Real;;;;2024;2;0
2024-02-09;10:00;0.089;Real;;;;2024;2;0
2024-02-09;11:00;0.081;Real;;;;2024;2;0
2024-02-09;12:00;0.089;Real;;;;2024;2;0
2024-02-09;13:00;0.256;Real;;;;2024;2;0
2024-02-09;14:00;0.29;Real;;;;2024;2;0
2024-02-09;15:00;0.644;Real;;;;2024;2;0
2024-02-09;16:00;0.154;Real;;;;2024;2;0
2024-02-09;17:00;0.187;Real;;;;2024;2;0
2024-02-09;18:00;0.502;Real;;;;2024;2;0
2024-02-09;19:00;0.316;Real;;;;2024;2;0
2024-02-09;20:00;0.24;Real;;;;2024;2;0
2024-02-09;21:00;0.382;Real;;;;2024;2;0
2024-02-09;22:00;0.396;Real;;;;2024;2;0
2024-02-09;23:00;0.414;Real;;;;2024;2;0
2024-02-09;24:00:00;0.103;Real;;;;2024;2;0
2024-02-10;1:00;0.099;Real;;;;2024;2;0
2024-02-10;2:00;0.092;Real;;;;2024;2;0
2024-02-10;3:00;0.079;Real;;;;2024;2;0
2024-02-10;4:00;0.077;Real;;;;2024;2;0
2024-02-10;5:00;0.086;Real;;;;2024;2;0
2024-02-10;6:00;0.087;Real;;;;2024;2;0
2024-02-10;7:00;0.079;Real;;;;2024;2;0
2024-02-10;8:00;0.119;Real;;;;2024;2;0
2024-02-10;9:00;1.513;Real;;;;2024;2;0
2024-02-10;10:00;0.768;Real;;;;2024;2;0
2024-02-10;11:00;0.312;Real;;;;2024;2;0
2024-02-10;12:00;0.09;Real;;;;2024;2;0
2024-02-10;13:00;0.464;Real;;;;2024;2;0
2024-02-10;14:00;0.209;Real;;;;2024;2;0
2024-02-10;15:00;0.232;Real;;;;2024;2;0
2024-02-10;16:00;0.079;Real;;;;2024;2;0
2024-02-10;17:00;0.076;Real;;;;2024;2;0
2024-02-10;18:00;0.086;Real;;;;2024;2;0
2024-02-10;19:00;0.238;Real;;;;2024;2;0
2024-02-10;20:00;0.284;Real;;;;2024;2;0
2024-02-10;21:00;0.506;Real;;;;2024;2;0
2024-02-10;22:00;0.488;Real;;;;2024;2;0
2024-02-10;23:00;0.333;Real;;;;2024;2;0
2024-02-10;24:00:00;0.398;Real;;;;2024;2;0
2024-02-11;1:00;0.311;Real;;;;2024;2;0
2024-02-11;2:00;0.158;Real;;;;2024;2;0
2024-02-11;3:00;0.086;Real;;;;2024;2;0
2024-02-11;4:00;0.084;Real;;;;2024;2;0
2024-02-11;5:00;0.087;Real;;;;2024;2;0
2024-02-11;6:00;0.087;Real;;;;2024;2;0
2024-02-11;7:00;0.121;Real;;;;2024;2;0
2024-02-11;8:00;0.117;Real;;;;2024;2;0
