date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh;año;mes;cluster_k2_2024_11
2024-11-01;1:00;0.243;Real;;;;2024;11;1
2024-11-01;2:00;0.185;Real;;;;2024;11;1
2024-11-01;3:00;0.211;Real;;;;2024;11;1
2024-11-01;4:00;0.103;Real;;;;2024;11;1
2024-11-01;5:00;0.103;Real;;;;2024;11;1
2024-11-01;6:00;0.135;Real;;;;2024;11;1
2024-11-01;7:00;0.078;Real;;;;2024;11;1
2024-11-01;8:00;0.244;Real;;;;2024;11;1
2024-11-01;9:00;0.276;Real;;;;2024;11;1
2024-11-01;10:00;0.253;Real;;;;2024;11;1
2024-11-01;11:00;0.347;Real;;;;2024;11;1
2024-11-01;12:00;1.635;Real;;;;2024;11;1
2024-11-01;13:00;1.35;Real;;;;2024;11;1
2024-11-01;14:00;0.843;Real;;;;2024;11;1
2024-11-01;15:00;0.275;Real;;;;2024;11;1
2024-11-01;16:00;0.796;Real;;;;2024;11;1
2024-11-01;17:00;0.315;Real;;;;2024;11;1
2024-11-01;18:00;0.39;Real;;;;2024;11;1
2024-11-01;19:00;0.357;Real;;;;2024;11;1
2024-11-01;20:00;0.35;Real;;;;2024;11;1
2024-11-01;21:00;0.366;Real;;;;2024;11;1
2024-11-01;22:00;0.334;Real;;;;2024;11;1
2024-11-01;23:00;0.384;Real;;;;2024;11;1
2024-11-01;24:00:00;0.371;Real;;;;2024;11;1
2024-11-02;1:00;0.281;Real;;;;2024;11;1
2024-11-02;2:00;0.252;Real;;;;2024;11;1
2024-11-02;3:00;0.252;Real;;;;2024;11;1
2024-11-02;4:00;0.259;Real;;;;2024;11;1
2024-11-02;5:00;0.238;Real;;;;2024;11;1
2024-11-02;6:00;0.265;Real;;;;2024;11;1
2024-11-02;7:00;0.258;Real;;;;2024;11;1
2024-11-02;8:00;0.355;Real;;;;2024;11;1
2024-11-02;9:00;0.31;Real;;;;2024;11;1
2024-11-02;10:00;0.293;Real;;;;2024;11;1
2024-11-02;11:00;0.256;Real;;;;2024;11;1
2024-11-02;12:00;0.253;Real;;;;2024;11;1
2024-11-02;13:00;1.266;Real;;;;2024;11;1
2024-11-02;14:00;1.263;Real;;;;2024;11;1
2024-11-02;15:00;0.428;Real;;;;2024;11;1
2024-11-02;16:00;0.318;Real;;;;2024;11;1
2024-11-02;17:00;0.323;Real;;;;2024;11;1
2024-11-02;18:00;0.285;Real;;;;2024;11;1
2024-11-02;19:00;0.359;Real;;;;2024;11;1
2024-11-02;20:00;0.352;Real;;;;2024;11;1
2024-11-02;21:00;0.378;Real;;;;2024;11;1
2024-11-02;22:00;0.227;Real;;;;2024;11;1
2024-11-02;23:00;0.266;Real;;;;2024;11;1
2024-11-02;24:00:00;0.181;Real;;;;2024;11;1
2024-11-03;1:00;0.148;Real;;;;2024;11;1
2024-11-03;2:00;0.105;Real;;;;2024;11;1
2024-11-03;3:00;0.11;Real;;;;2024;11;1
2024-11-03;4:00;0.11;Real;;;;2024;11;1
2024-11-03;5:00;0.074;Real;;;;2024;11;1
2024-11-03;6:00;0.106;Real;;;;2024;11;1
2024-11-03;7:00;0.102;Real;;;;2024;11;1
2024-11-03;8:00;0.21;Real;;;;2024;11;1
2024-11-03;9:00;0.132;Real;;;;2024;11;1
2024-11-03;10:00;0.151;Real;;;;2024;11;1
2024-11-03;11:00;0.142;Real;;;;2024;11;1
2024-11-03;12:00;1.335;Real;;;;2024;11;1
2024-11-03;13:00;0.814;Real;;;;2024;11;1
2024-11-03;14:00;0.746;Real;;;;2024;11;1
2024-11-03;15:00;1.74;Real;;;;2024;11;1
2024-11-03;16:00;0.289;Real;;;;2024;11;1
2024-11-03;17:00;0.307;Real;;;;2024;11;1
2024-11-03;18:00;0.216;Real;;;;2024;11;1
2024-11-03;19:00;0.718;Real;;;;2024;11;1
2024-11-03;20:00;0.529;Real;;;;2024;11;1
2024-11-03;21:00;0.52;Real;;;;2024;11;1
2024-11-03;22:00;0.257;Real;;;;2024;11;1
2024-11-03;23:00;0.289;Real;;;;2024;11;1
2024-11-03;24:00:00;0.258;Real;;;;2024;11;1
2024-11-04;1:00;0.133;Real;;;;2024;11;1
2024-11-04;2:00;0.11;Real;;;;2024;11;1
2024-11-04;3:00;0.106;Real;;;;2024;11;1
2024-11-04;4:00;0.105;Real;;;;2024;11;1
2024-11-04;5:00;0.112;Real;;;;2024;11;1
2024-11-04;6:00;0.19;Real;;;;2024;11;1
2024-11-04;7:00;0.097;Real;;;;2024;11;1
2024-11-04;8:00;0.139;Real;;;;2024;11;1
2024-11-04;9:00;0.325;Real;;;;2024;11;1
2024-11-04;10:00;0.28;Real;;;;2024;11;1
2024-11-04;11:00;0.293;Real;;;;2024;11;1
2024-11-04;12:00;0.282;Real;;;;2024;11;1
2024-11-04;13:00;0.186;Real;;;;2024;11;1
2024-11-04;14:00;0.379;Real;;;;2024;11;1
2024-11-04;15:00;0.323;Real;;;;2024;11;1
2024-11-04;16:00;0.315;Real;;;;2024;11;1
2024-11-04;17:00;0.386;Real;;;;2024;11;1
2024-11-04;18:00;0.209;Real;;;;2024;11;1
2024-11-04;19:00;0.215;Real;;;;2024;11;1
2024-11-04;20:00;0.213;Real;;;;2024;11;1
2024-11-04;21:00;0.268;Real;;;;2024;11;1
2024-11-04;22:00;0.291;Real;;;;2024;11;1
2024-11-04;23:00;0.232;Real;;;;2024;11;1
2024-11-04;24:00:00;0.295;Real;;;;2024;11;1
2024-11-05;1:00;0.177;Real;;;;2024;11;1
2024-11-05;2:00;0.096;Real;;;;2024;11;1
2024-11-05;3:00;0.144;Real;;;;2024;11;1
2024-11-05;4:00;0.077;Real;;;;2024;11;1
2024-11-05;5:00;0.11;Real;;;;2024;11;1
2024-11-05;6:00;0.091;Real;;;;2024;11;1
2024-11-05;7:00;0.094;Real;;;;2024;11;1
2024-11-05;8:00;0.257;Real;;;;2024;11;1
2024-11-05;9:00;0.347;Real;;;;2024;11;1
2024-11-05;10:00;0.31;Real;;;;2024;11;1
2024-11-05;11:00;0.214;Real;;;;2024;11;1
2024-11-05;12:00;0.213;Real;;;;2024;11;1
2024-11-05;13:00;0.937;Real;;;;2024;11;1
2024-11-05;14:00;0.238;Real;;;;2024;11;1
2024-11-05;15:00;0.198;Real;;;;2024;11;1
2024-11-05;16:00;0.23;Real;;;;2024;11;1
2024-11-05;17:00;0.208;Real;;;;2024;11;1
2024-11-05;18:00;0.15;Real;;;;2024;11;1
2024-11-05;19:00;0.169;Real;;;;2024;11;1
2024-11-05;20:00;0.197;Real;;;;2024;11;1
2024-11-05;21:00;0.262;Real;;;;2024;11;1
2024-11-05;22:00;0.212;Real;;;;2024;11;1
2024-11-05;23:00;0.265;Real;;;;2024;11;1
2024-11-05;24:00:00;0.215;Real;;;;2024;11;1
2024-11-06;1:00;0.083;Real;;;;2024;11;1
2024-11-06;2:00;0.142;Real;;;;2024;11;1
2024-11-06;3:00;0.092;Real;;;;2024;11;1
2024-11-06;4:00;0.102;Real;;;;2024;11;1
2024-11-06;5:00;0.1;Real;;;;2024;11;1
2024-11-06;6:00;0.085;Real;;;;2024;11;1
2024-11-06;7:00;0.149;Real;;;;2024;11;1
2024-11-06;8:00;0.258;Real;;;;2024;11;1
2024-11-06;9:00;0.088;Real;;;;2024;11;1
2024-11-06;10:00;0.11;Real;;;;2024;11;1
2024-11-06;11:00;0.1;Real;;;;2024;11;1
2024-11-06;12:00;0.107;Real;;;;2024;11;1
2024-11-06;13:00;0.097;Real;;;;2024;11;1
2024-11-06;14:00;0.108;Real;;;;2024;11;1
2024-11-06;15:00;0.105;Real;;;;2024;11;1
2024-11-06;16:00;0.086;Real;;;;2024;11;1
2024-11-06;17:00;0.121;Real;;;;2024;11;1
2024-11-06;18:00;0.079;Real;;;;2024;11;1
2024-11-06;19:00;0.149;Real;;;;2024;11;1
2024-11-06;20:00;0.225;Real;;;;2024;11;1
2024-11-06;21:00;0.193;Real;;;;2024;11;1
2024-11-06;22:00;0.248;Real;;;;2024;11;1
2024-11-06;23:00;0.178;Real;;;;2024;11;1
2024-11-06;24:00:00;0.266;Real;;;;2024;11;1
2024-11-07;1:00;0.075;Real;;;;2024;11;1
2024-11-07;2:00;0.111;Real;;;;2024;11;1
2024-11-07;3:00;0.102;Real;;;;2024;11;1
2024-11-07;4:00;0.086;Real;;;;2024;11;1
2024-11-07;5:00;0.135;Real;;;;2024;11;1
2024-11-07;6:00;0.195;Real;;;;2024;11;1
2024-11-07;7:00;0.236;Real;;;;2024;11;1
2024-11-07;8:00;0.243;Real;;;;2024;11;1
2024-11-07;9:00;0.312;Real;;;;2024;11;1
2024-11-07;10:00;0.227;Real;;;;2024;11;1
2024-11-07;11:00;0.294;Real;;;;2024;11;1
2024-11-07;12:00;0.271;Real;;;;2024;11;1
2024-11-07;13:00;0.331;Real;;;;2024;11;1
2024-11-07;14:00;0.899;Real;;;;2024;11;1
2024-11-07;15:00;0.743;Real;;;;2024;11;1
2024-11-07;16:00;0.238;Real;;;;2024;11;1
2024-11-07;17:00;0.285;Real;;;;2024;11;1
2024-11-07;18:00;0.134;Real;;;;2024;11;1
2024-11-07;19:00;0.112;Real;;;;2024;11;1
2024-11-07;20:00;0.124;Real;;;;2024;11;1
2024-11-07;21:00;0.21;Real;;;;2024;11;1
2024-11-07;22:00;0.206;Real;;;;2024;11;1
2024-11-07;23:00;0.223;Real;;;;2024;11;1
2024-11-07;24:00:00;0.227;Real;;;;2024;11;1
2024-11-08;1:00;0.161;Real;;;;2024;11;1
2024-11-08;2:00;0.112;Real;;;;2024;11;1
2024-11-08;3:00;0.079;Real;;;;2024;11;1
2024-11-08;4:00;0.113;Real;;;;2024;11;1
2024-11-08;5:00;0.105;Real;;;;2024;11;1
2024-11-08;6:00;0.105;Real;;;;2024;11;1
2024-11-08;7:00;0.097;Real;;;;2024;11;1
2024-11-08;8:00;0.143;Real;;;;2024;11;1
2024-11-08;9:00;0.171;Real;;;;2024;11;1
2024-11-08;10:00;0.211;Real;;;;2024;11;1
2024-11-08;11:00;0.706;Real;;;;2024;11;1
2024-11-08;12:00;0.353;Real;;;;2024;11;1
2024-11-08;13:00;0.383;Real;;;;2024;11;1
2024-11-08;14:00;1.04;Real;;;;2024;11;1
2024-11-08;15:00;0.788;Real;;;;2024;11;1
2024-11-08;16:00;0.322;Real;;;;2024;11;1
2024-11-08;17:00;0.254;Real;;;;2024;11;1
2024-11-08;18:00;0.279;Real;;;;2024;11;1
2024-11-08;19:00;0.367;Real;;;;2024;11;1
2024-11-08;20:00;0.333;Real;;;;2024;11;1
2024-11-08;21:00;0.33;Real;;;;2024;11;1
2024-11-08;22:00;0.401;Real;;;;2024;11;1
2024-11-08;23:00;0.411;Real;;;;2024;11;1
2024-11-08;24:00:00;0.33;Real;;;;2024;11;1
2024-11-09;1:00;0.092;Real;;;;2024;11;1
2024-11-09;2:00;0.125;Real;;;;2024;11;1
2024-11-09;3:00;0.098;Real;;;;2024;11;1
2024-11-09;4:00;0.082;Real;;;;2024;11;1
2024-11-09;5:00;0.109;Real;;;;2024;11;1
2024-11-09;6:00;0.07;Real;;;;2024;11;1
2024-11-09;7:00;0.13;Real;;;;2024;11;1
2024-11-09;8:00;0.213;Real;;;;2024;11;1
2024-11-09;9:00;0.265;Real;;;;2024;11;1
2024-11-09;10:00;0.252;Real;;;;2024;11;1
2024-11-09;11:00;0.26;Real;;;;2024;11;1
2024-11-09;12:00;0.25;Real;;;;2024;11;1
2024-11-09;13:00;0.226;Real;;;;2024;11;1
2024-11-09;14:00;0.087;Real;;;;2024;11;1
2024-11-09;15:00;0.108;Real;;;;2024;11;1
2024-11-09;16:00;0.098;Real;;;;2024;11;1
2024-11-09;17:00;0.107;Real;;;;2024;11;1
2024-11-09;18:00;0.095;Real;;;;2024;11;1
