rolling_2023-03-02_2023-05-31,0.0,1.0,2.0,3.0,4.0
0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.5,0.5,0.0,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0
3.0,0.0,0.5,0.0,0.5,0.0
4.0,0.0,0.0,0.25,0.5,0.25
