,0,1,2
media_consumo,0.13857686235448763,0.18712156346237646,0.293534773852706
std_consumo,0.14331955918287978,0.21718458057799603,0.3279703360232804
min_consumo,0.0,0.0,0.006
max_consumo,1.96675,2.612,3.6891249999999998
percentil_25_consumo,0.07025,0.0688,0.10925
percentil_50_consumo,0.10175000000000001,0.11019999999999999,0.1765
percentil_75_consumo,0.1445625,0.2036,0.33690625
promedio_por_dia,0.13857686235448763,0.18712156346237646,0.29352595855324676
consumo_medio_diario,3.325844696507704,4.490917523097036,7.0442524474266826
Mañana,0.11630375712033533,0.17534718689051113,0.2568368264353188
Mediodia,0.18258296931724582,0.22751871788297778,0.3750731620120916
Tarde,0.15228411987347146,0.23279502757003717,0.3512775827953751
Noche,0.16109248954253674,0.2219552941888349,0.36721618270382195
Madrugada,0.08527879527879638,0.10091163825565948,0.14889260175355834
sum_consumo,2655.34475,4004.9729999999995,6180.418574999993
Lunes,0.13911562499999997,0.18653079993642718,0.2925928762019228
Martes,0.13838778567447044,0.1910196797414706,0.296340768429487
Miércoles,0.14095935061315495,0.18940800229521537,0.2983986348633999
Jueves,0.13950558342623554,0.18883148915443992,0.2904532865048125
Viernes,0.13810401785714285,0.1768191833470112,0.28791578448710947
Sábado,0.14023310439560435,0.18275984649078905,0.2894280662738914
Domingo,0.13379818361504905,0.1944984855233963,0.2996756702977273
Entre semana,0.1392145606380613,0.1865097240465737,0.2931239147580728
Fin de semana,0.13701180584063122,0.18864333767770028,0.29456967534957684
s_Mañana,369.438,626.6279999999999,906.2640049999991
s_Mediodia,864.45975,1213.5557999999999,1969.903514999995
s_Tarde,490.1985,829.8778,1221.4304299999992
s_Noche,523.4315,793.2732,1298.005375
s_Madrugada,407.817,541.6382,784.81525
s_Lunes,379.644,567.5368000000001,881.5385949999995
s_Martes,377.90225,581.7798,892.7210499999995
s_Miércoles,381.4785,579.3732,898.1161449999985
s_Jueves,379.75825,577.9928,872.9087149999993
s_Viernes,376.22024999999996,540.7126000000001,861.6407699999979
s_Sábado,385.791,559.4354000000001,868.8188199999997
s_Domingo,374.5505,598.1424,904.6744799999988
s_Entre semana,1895.00325,2847.3952,4406.925274999995
s_Fin de semana,760.3415,1157.5778,1773.4932999999985
s_invierno,621.9159999999999,1104.0800000000002,1787.2429699999977
s_otoño,463.69275,788.8761999999999,1172.5338449999983
s_primavera,729.21575,1232.732,1704.3680849999987
s_verano,840.52025,879.2848,1516.2736749999985
std_Mañana,0.034762895975106574,0.04053883423791717,0.07534220407566268
std_Mediodia,0.04582539902317638,0.0413765655675144,0.06011757011433892
std_Tarde,0.020055835238637052,0.037217263295185536,0.044536497487664584
std_Noche,0.03701975568211013,0.055747046263419295,0.08852807224917253
std_Madrugada,0.012817840258015575,0.027843366850680416,0.03735934542855249
std_Lunes,0.1404081983525223,0.20814823203965216,0.31936462836439317
std_Martes,0.13906111771004914,0.2168200238278078,0.3182126402663473
std_Miércoles,0.14501354344257983,0.20986343161407034,0.33258561338089143
std_Jueves,0.13926804581317023,0.2143221049563549,0.31077232033543545
std_Viernes,0.14054718008855935,0.19881549247232924,0.32211825944616124
std_Sábado,0.15157900588424722,0.22192510516557892,0.3433107932020848
std_Domingo,0.14459072172226908,0.23911072568110728,0.33103545636403997
std_Entre semana,0.14098225106528386,0.21038649115251645,0.3219084631162662
std_Fin de semana,0.14837963033382215,0.23123042414505507,0.33837116718740884
std_invierno,0.12541340114287008,0.255620527532341,0.3385577941605622
std_otoño,0.10126897764283885,0.20012469607619782,0.26172373128155163
std_primavera,0.10670892967051013,0.21717203507130328,0.26987491502788924
std_verano,0.194793847268802,0.1803697943659846,0.368213385454856
Enero,242.44725,407.3596,667.2703999999992
Febrero,210.42700000000002,391.0496,625.9929399999995
Marzo,259.82950000000005,441.6791999999999,634.0015099999998
Abril,227.05425,381.61379999999997,537.2740599999994
Mayo,242.332,409.43899999999996,533.0925149999994
Junio,333.09975,397.30920000000003,565.5704599999991
Julio,245.372,241.58960000000002,475.2454599999997
Agosto,262.0485,240.38600000000002,475.4577549999996
Septiembre,164.43575,242.734,364.19694999999933
Octubre,153.83325,273.8084,390.59848999999963
Noviembre,145.42375,272.3338,417.7384049999994
Diciembre,169.04175,305.6708,493.9796299999991
total_mean_consumption,15942.010499204905,24043.565125803918,37103.41224265562
