,0,1,2,3,4
media_consumo,0.13857686235448763,0.18712156346237646,0.276763481064764,0.28851985840152344,0.3756646913580216
std_consumo,0.14331955918287978,0.21718458057799603,0.3251362230952227,0.3124351385136997,0.3859123802642532
min_consumo,0.0,0.0,0.0,0.0,0.048
max_consumo,1.96675,2.612,3.3365,4.122333333333334,3.8
percentil_25_consumo,0.07025,0.0688,0.08074999999999999,0.12666666666666668,0.171
percentil_50_consumo,0.10175000000000001,0.11019999999999999,0.14150000000000001,0.19999999999999998,0.246
percentil_75_consumo,0.1445625,0.2036,0.3318125,0.3196666666666667,0.409
promedio_por_dia,0.13857686235448763,0.18712156346237646,0.27676348106476395,0.28851985840152344,0.3755941689623477
consumo_medio_diario,3.325844696507704,4.490917523097036,6.642323545554336,6.924476601636563,9.011295592286428
Mañana,0.11630375712033533,0.17534718689051113,0.2891282244785949,0.2058236519974719,0.280710757575755
Mediodia,0.18258296931724582,0.22751871788297778,0.3451433406512989,0.3669604115385468,0.519130698875897
Tarde,0.15228411987347146,0.23279502757003717,0.31588316410537864,0.32226353761268006,0.579897393103446
Noche,0.16109248954253674,0.2219552941888349,0.3623892700329308,0.37200412716628417,0.37216
Madrugada,0.08527879527879638,0.10091163825565948,0.11698918136322947,0.1870953485679164,0.1618980428717997
sum_consumo,2655.34475,4004.9729999999995,6051.15675,6232.173666666667,6542.2005999999465
Lunes,0.13911562499999997,0.18653079993642718,0.28714575320512814,0.28402491880341874,0.3400852403846137
Martes,0.13838778567447044,0.1910196797414706,0.2846153044871794,0.29507703846153843,0.3470338141025627
Miércoles,0.14095935061315495,0.18940800229521537,0.28956418269230766,0.2848640466015466,0.3743402083333285
Jueves,0.13950558342623554,0.18883148915443992,0.2762372596153846,0.28043232939899604,0.3773802653799736
Viernes,0.13810401785714285,0.1768191833470112,0.25721153846153844,0.2883492046533713,0.4094325080906081
Sábado,0.14023310439560435,0.18275984649078905,0.2640720352564102,0.29391458926875597,0.3773926213592223
Domingo,0.13379818361504905,0.1944984855233963,0.27848505089058523,0.29304316191418606,0.404335673076919
Entre semana,0.1392145606380613,0.1865097240465737,0.2789548076923076,0.28653332183297947,0.3695721217964134
Fin de semana,0.13701180584063122,0.18864333767770028,0.2713061542145594,0.29346785296174666,0.3909292270531375
s_Mañana,369.438,626.6279999999999,1053.5832500000001,740.1983333333334,815.1840399999925
s_Mediodia,864.45975,1213.5557999999999,1886.5535,1984.0506666666668,2260.86211999996
s_Tarde,490.1985,829.8778,1151.07825,1161.8093333333334,1681.7024399999934
s_Noche,523.4315,793.2732,1320.5465,1340.8643333333332,1079.264
s_Madrugada,407.817,541.6382,639.39525,1005.2510000000001,705.188
s_Lunes,379.644,567.5368000000001,895.8947499999999,873.2923333333333,848.8527599999959
s_Martes,377.90225,581.7798,887.99975,907.8576666666667,866.1963999999964
s_Miércoles,381.4785,579.3732,903.44025,878.9383333333334,934.3531599999878
s_Jueves,379.75825,577.9928,861.8602500000001,865.7613333333334,938.5447199999944
s_Viernes,376.22024999999996,540.7126000000001,802.5,890.3363333333333,1012.1171599999832
s_Sábado,385.791,559.4354000000001,823.9047499999999,907.3389999999999,932.9145599999976
s_Domingo,374.5505,598.1424,875.557,908.6486666666666,1009.2218399999898
s_Entre semana,1895.00325,2847.3952,4351.695,4416.186000000001,4600.064199999958
s_Fin de semana,760.3415,1157.5778,1699.46175,1815.9876666666667,1942.1363999999876
s_invierno,621.9159999999999,1104.0800000000002,2044.2925,1539.7793333333332,1501.4357599999823
s_otoño,463.69275,788.8761999999999,1139.3085,1094.827,1538.555759999987
s_primavera,729.21575,1232.732,1777.153,1700.1703333333335,1425.8216799999884
s_verano,840.52025,879.2848,1090.40275,1897.397,2076.387399999988
std_Mañana,0.034762895975106574,0.04053883423791717,0.0818477564105582,0.06220781464341504,0.0887231630328236
std_Mediodia,0.04582539902317638,0.0413765655675144,0.05565384404130243,0.0670131068106663,0.0572858643175028
std_Tarde,0.020055835238637052,0.037217263295185536,0.047631600763125524,0.0379268000479709,0.0519851767049019
std_Noche,0.03701975568211013,0.055747046263419295,0.10338786388653735,0.07541638126907026,0.06842397864002
std_Madrugada,0.012817840258015575,0.027843366850680416,0.0375874221900573,0.04318447099146953,0.0189716616937821
std_Lunes,0.1404081983525223,0.20814823203965216,0.33014962853188484,0.30233389379552195,0.32731683140104
std_Martes,0.13906111771004914,0.2168200238278078,0.3267773019955107,0.29798483063284453,0.3446374222502021
std_Miércoles,0.14501354344257983,0.20986343161407034,0.3374272887659804,0.31800420178474825,0.3569631466289653
std_Jueves,0.13926804581317023,0.2143221049563549,0.3137727225060658,0.2726019780152526,0.4132817386134623
std_Viernes,0.14054718008855935,0.19881549247232924,0.2981532951643463,0.31652957933747267,0.4347441568994867
std_Sábado,0.15157900588424722,0.22192510516557892,0.3223741963064428,0.35588748807350573,0.3893270961703902
std_Domingo,0.14459072172226908,0.23911072568110728,0.32833013155502433,0.305709202364211,0.4178355175995893
std_Entre semana,0.14098225106528386,0.21038649115251645,0.32189601087368835,0.30314124752419835,0.378259918862781
std_Fin de semana,0.14837963033382215,0.23123042414505507,0.3258303942121754,0.3331873224514179,0.4040857932963152
std_invierno,0.12541340114287008,0.255620527532341,0.4008099780315506,0.2601031589368571,0.3249129643477239
std_otoño,0.10126897764283885,0.20012469607619782,0.28310439913455,0.22493612349834158,0.2865638832191882
std_primavera,0.10670892967051013,0.21717203507130328,0.3086736734884593,0.21840716188369133,0.2690831406182029
std_verano,0.194793847268802,0.1803697943659846,0.24022386630891412,0.47292681205952064,0.5660311822246297
Enero,242.44725,407.3596,786.62775,558.768,515.3481999999938
Febrero,210.42700000000002,391.0496,731.276,537.3403333333334,470.8185199999962
Marzo,259.82950000000005,441.6791999999999,696.143,603.053,478.2810799999984
Abril,227.05425,381.61379999999997,556.0185,541.0883333333333,450.8534799999948
Mayo,242.332,409.43899999999996,524.9915,556.029,496.6871199999953
Junio,333.09975,397.30920000000003,503.884,653.44,548.707679999993
Julio,245.372,241.58960000000002,310.01025,594.0453333333334,779.7866799999974
Agosto,262.0485,240.38600000000002,276.5085,649.9116666666667,747.893039999997
Septiembre,164.43575,242.734,331.68825,350.7463333333333,534.5835999999946
Octubre,153.83325,273.8084,374.39075,374.57666666666665,503.49491999999714
Noviembre,145.42375,272.3338,433.22950000000003,369.50399999999996,500.4772399999952
Diciembre,169.04175,305.6708,526.3887500000001,443.67100000000005,515.2690399999925
total_mean_consumption,15942.010499204905,24043.565125803918,36326.73280587209,37413.94597323852,39278.52879804108
