,0,1,2,3,4
media_consumo,0.18812169680111265,0.29647705146036163,0.334952712100139,0.4004116828929068,0.6059577190542408
std_consumo,0.18153084951059384,0.3256206300289028,0.5377615531175843,0.37440730285131796,0.7366172685883313
min_consumo,0.059166666666666666,0.04771428571428571,0.087,0.031,0.0210999999999472
max_consumo,1.4221666666666666,1.9612857142857145,4.885,2.4305000000000003,3.701
percentil_25_consumo,0.09166666666666666,0.08964285714285714,0.1555,0.16949999999999998,0.2085
percentil_50_consumo,0.12333333333333334,0.1457142857142857,0.214,0.276,0.299
percentil_75_consumo,0.20358333333333334,0.39578571428571424,0.3015,0.51975,0.591
promedio_por_dia,0.18819965780998385,0.29680846273291916,0.3348289251207729,0.4007770229468599,0.6055856763285014
consumo_medio_diario,4.50865,7.105566666666667,8.0277,9.596533333333335,14.522786666666638
Mañana,0.1906569444444444,0.20253095238095237,0.2760666666666666,0.3170208333333333,0.2873758333333329
Mediodia,0.22884074074074068,0.3978119047619048,0.4760611111111111,0.5427083333333333,0.8302561111111079
Tarde,0.2242569444444444,0.40154166666666663,0.4260416666666666,0.49602916666666663,1.3776699999999982
Noche,0.1953669540229885,0.34427816091954017,0.345005459770115,0.44213563218390806,0.4308580459770115
Madrugada,0.11652407407407404,0.15562063492063488,0.1652555555555555,0.22248888888888885,0.1942611111111111
sum_consumo,135.2595,213.16699999999997,240.831,287.89599999999996,435.6835999999992
Lunes,0.19852100840336132,0.29810324129651855,0.2294705882352941,0.42270588235294115,0.4164621848739495
Martes,0.1816475694444444,0.29232291666666665,0.2256145833333333,0.35759374999999993,0.4621666666666666
Miércoles,0.19252951388888884,0.2989389880952381,0.2396041666666666,0.38989583333333333,0.6108645833333334
Jueves,0.19299305555555554,0.2718482142857142,0.2632916666666666,0.43810937499999997,0.581539583333329
Viernes,0.18546006944444438,0.30013839285714283,0.3203541666666666,0.453296875,0.8340104166666666
Sábado,0.17408506944444438,0.30213392857142857,0.785375,0.3939635416666666,0.7022083333333334
Domingo,0.18892361111111108,0.3084666666666666,0.311975,0.3536625,0.6650733333333299
Entre semana,0.19060934393638165,0.29253706333428,0.254469184890656,0.4127952286282306,0.5734846918489057
Fin de semana,0.1823287037037037,0.30565211640211637,0.522375,0.37157407407407406,0.6815777777777758
s_Mañana,22.878833333333333,24.303714285714285,33.128,38.042500000000004,34.485099999999946
s_Mediodia,41.19133333333333,71.60614285714286,85.691,97.6875,149.44609999999943
s_Tarde,26.910833333333333,48.184999999999995,51.125,59.5235,165.32039999999978
s_Noche,23.304166666666664,41.060428571428574,41.141000000000005,52.5945,51.465
s_Madrugada,20.974333333333334,28.011714285714284,29.746,40.048,34.967
s_Lunes,23.624,35.47428571428571,27.307,50.302,49.559
s_Martes,17.438166666666667,28.063,21.659,34.329,44.368
s_Miércoles,18.482833333333335,28.69814285714286,23.002,37.43,58.643
s_Jueves,18.527333333333335,26.09742857142857,25.276,42.058499999999995,55.827799999999584
s_Viernes,17.804166666666667,28.813285714285712,30.754,43.5165,80.065
s_Sábado,16.712166666666665,29.00485714285714,75.396,37.820499999999996,67.412
s_Domingo,22.670833333333334,37.016000000000005,37.437,42.439499999999995,79.80879999999958
s_Entre semana,95.87650000000001,147.14614285714285,127.998,207.636,288.4627999999996
s_Fin de semana,39.383,66.02085714285714,112.833,80.25999999999999,147.22079999999957
s_verano,135.2595,213.16699999999997,240.831,287.89599999999996,435.6835999999992
std_Mañana,0.07579308559535548,0.06925183154663625,0.2168090956674067,0.0880967198115565,0.0619716497938553
std_Mediodia,0.07626432794043524,0.09645278049094914,0.1112049204965741,0.11502436030452515,0.3479466398186125
std_Tarde,0.0495898752539933,0.06163328480281562,0.0375696689474738,0.1121974952266925,0.0279162577939015
std_Noche,0.05845703520936355,0.07602844043957623,0.2473656210547963,0.09689538168997325,0.2519329700533153
std_Madrugada,0.0182699499355895,0.03816767704319685,0.061269234356972,0.07860489964864775,0.0338119670595883
std_Lunes,0.1901078867432705,0.3404830875288542,0.1243256265447825,0.43465869204402235,0.4670596229117948
std_Martes,0.1535524367953476,0.3206641056404023,0.1716003539311567,0.2361653674027944,0.5532431780285119
std_Miércoles,0.16600240261023164,0.31922848636694795,0.1706330923150092,0.24661561743805865,0.7445144177995505
std_Jueves,0.16454515621614962,0.29387628865598403,0.2404022907617746,0.3885446313471631,0.7316458068131002
std_Viernes,0.1746044827424492,0.305473401529989,0.2786431401657028,0.46937101516487345,0.9326610541861464
std_Sábado,0.15825465622422155,0.3457251167585924,1.2839343338676672,0.39161964985081077,0.8613872644160963
std_Domingo,0.20106990149329337,0.32446554705351044,0.2490122153697713,0.327533889485511,0.7419875921105011
std_Entre semana,0.17291845226282376,0.3200081445815607,0.2038151126490746,0.3791242838464942,0.7081588710716995
std_Fin de semana,0.18896833061551832,0.33523513259269005,0.9046071911878862,0.3596199391421191,0.795561331076289
std_verano,0.1815308495105938,0.3256206300289028,0.5377615531175847,0.37440730285131796,0.7366172685883309
Junio,135.2595,213.16699999999997,240.831,287.89599999999996,435.6835999999992
total_mean_consumption,823.196091302596,1297.410854470918,1469.5441564570012,1751.2873385017401,2652.0373718948545
