,0,1
media_consumo,0.27124035118219747,0.6059577190542408
std_consumo,0.2909441041303814,0.7366172685883313
min_consumo,0.052375,0.0210999999999472
max_consumo,2.0005,3.701
percentil_25_consumo,0.1045,0.2085
percentil_50_consumo,0.15787500000000002,0.299
percentil_75_consumo,0.3333125,0.591
promedio_por_dia,0.2714525098128019,0.6055856763285014
consumo_medio_diario,6.5007270833333335,14.522786666666638
Mañana,0.21698541666666663,0.2873758333333329
Mediodia,0.3574503472222222,0.8302561111111079
Tarde,0.3484020833333333,1.3776699999999982
Noche,0.3007140984195402,0.4308580459770115
Madrugada,0.14992013888888886,0.1942611111111111
sum_consumo,195.0218125,435.6835999999992
Lunes,0.2720456932773109,0.4164621848739495
Martes,0.25480924479166667,0.4621666666666666
Miércoles,0.2666966145833333,0.6108645833333334
Jueves,0.26252539062499997,0.581539583333329
Viernes,0.27754231770833326,0.8340104166666666
Sábado,0.29579687499999996,0.7022083333333334
Domingo,0.2695067708333333,0.6650733333333299
Entre semana,0.26696719681908543,0.5734846918489057
Fin de semana,0.28119126157407404,0.6815777777777758
s_Mañana,26.03825,34.485099999999946
s_Mediodia,64.3410625,149.44609999999943
s_Tarde,41.80825,165.32039999999978
s_Noche,35.848625,51.465
s_Madrugada,26.985625,34.967
s_Lunes,32.3734375,49.559
s_Martes,24.4616875,44.368
s_Miércoles,25.602875,58.643
s_Jueves,25.2024375,55.827799999999584
s_Viernes,26.6440625,80.065
s_Sábado,28.3965,67.412
s_Domingo,32.3408125,79.80879999999958
s_Entre semana,134.2845,288.4627999999996
s_Fin de semana,60.7373125,147.22079999999957
s_verano,195.0218125,435.6835999999992
std_Mañana,0.08328274185556914,0.0619716497938553
std_Mediodia,0.09212556701155498,0.3479466398186125
std_Tarde,0.061933556534033,0.0279162577939015
std_Noche,0.08275610492299736,0.2519329700533153
std_Madrugada,0.0372045295356364,0.0338119670595883
std_Lunes,0.2823544964871519,0.4670596229117948
std_Martes,0.23811840306197793,0.5532431780285119
std_Miércoles,0.243404884213822,0.7445144177995505
std_Jueves,0.2538685319590554,0.7316458068131002
std_Viernes,0.27520786735375424,0.9326610541861464
std_Sábado,0.33979858676404784,0.8613872644160963
std_Domingo,0.2738598895421954,0.7419875921105011
std_Entre semana,0.2649769628743706,0.7081588710716995
std_Fin de semana,0.319018936332129,0.795561331076289
std_verano,0.2909441041303814,0.7366172685883309
Junio,195.0218125,435.6835999999992
total_mean_consumption,1187.0732101607803,2652.0373718948545
