hour,0,1,2
0,0.13497542242703534,0.2500465949820788,0.26727419354838705
1,0.12595698924731183,0.19408721624850656,0.20661290322580647
2,0.10671121351766512,0.17392234169653525,0.1605
3,0.09184178187403993,0.14068817204301076,0.1433548387096774
4,0.08561904761904762,0.12283154121863799,0.1516290322580645
5,0.08238248847926267,0.10592592592592592,0.14956451612903227
6,0.08103609831029186,0.10591039426523298,0.14129032258064517
7,0.09689400921658987,0.12679330943847072,0.23162903225806453
8,0.1906766513056836,0.21744563918757465,0.2543548387096774
9,0.15846390168970817,0.227142174432497,0.2490483870967742
10,0.13441858678955454,0.23134528076463562,0.2720483870967742
11,0.13062749615975422,0.23793906810035845,0.38370967741935486
12,0.13396850998463902,0.23518876941457587,0.5984354838709678
13,0.14387173579109064,0.2772174432497013,0.8730806451612904
14,0.15320890937019968,0.35431899641577064,0.7474516129032258
15,0.19554685099846392,0.3742652329749104,0.6360967741935484
16,0.16173118279569892,0.28763679808841097,0.6239354838709678
17,0.14097926267281105,0.24573118279569892,0.5952741935483871
18,0.14765284178187404,0.2352783751493429,0.466241935483871
19,0.14848310291858682,0.2307514934289128,0.5362741935483871
20,0.15504761904761905,0.23255436081242534,0.6567258064516129
21,0.18666282642089094,0.3143667861409797,0.455016129032258
22,0.17276728110599077,0.39267980884109915,0.3863548387096774
23,0.1489093701996928,0.3392329749103943,0.4373064516129032
total_mean_consumption,3.3084331797235023,5.6532998805256875,9.623209677419354
