hour,0,1,2
0,0.1367809523809524,0.2587319444444444,0.30288888888888893
1,0.12187142857142856,0.1734638888888889,0.5253888888888889
2,0.1189984126984127,0.14050138888888888,0.43198888888888887
3,0.10481219903691814,0.12592415730337078,0.36231460674157306
4,0.1008,0.10518472222222222,0.25356666666666666
5,0.08982380952380953,0.1001361111111111,0.1565111111111111
6,0.08512222222222222,0.09529027777777778,0.17153333333333334
7,0.10002222222222222,0.12026944444444444,0.1874111111111111
8,0.192,0.2015611111111111,0.24969999999999998
9,0.15636190476190476,0.23974583333333332,0.2661555555555556
10,0.1334206349206349,0.2638041666666667,0.3071555555555555
11,0.12585238095238097,0.27455555555555555,0.31125555555555556
12,0.1319142857142857,0.26625,0.34325555555555554
13,0.13707301587301587,0.31116805555555554,0.3216333333333333
14,0.1656730158730159,0.43004166666666666,0.32811111111111113
15,0.22162380952380953,0.42718888888888884,0.30645555555555554
16,0.17318571428571428,0.3211791666666667,0.3063888888888889
17,0.15501587301587302,0.28570416666666665,0.2685888888888889
18,0.14307777777777778,0.27111944444444447,0.25882222222222223
19,0.1476063492063492,0.26112083333333336,0.26561111111111113
20,0.16004603174603174,0.2689097222222222,0.26516666666666666
21,0.21036349206349206,0.35935416666666664,0.20943333333333333
22,0.19463174603174602,0.4181638888888889,0.2706888888888889
23,0.1665,0.3272722222222222,0.46140000000000003
total_mean_consumption,3.4725772784019973,6.046640823970038,7.131425717852685
