,0,1,2,3
media_consumo,0.1263574633699633,0.19144542124542122,0.2679452075702075,0.3522334615384585
std_consumo,0.11093239647848079,0.2228048745619758,0.25737316713054775,0.2865638832191882
min_consumo,0.0224,0.028999999999999998,0.04683333333333334,0.07
max_consumo,1.4918,2.3082000000000003,2.5295,3.409
percentil_25_consumo,0.071,0.0658,0.10366666666666667,0.179
percentil_50_consumo,0.1012,0.1058,0.17808333333333334,0.253
percentil_75_consumo,0.14145000000000002,0.21505000000000002,0.3287083333333333,0.407
promedio_por_dia,0.1263574633699633,0.19144542124542122,0.26794520757020757,0.3522334615384586
consumo_medio_diario,3.032579120879121,4.594690109890109,6.4306849816849825,8.453603076923006
Mañana,0.11126373626373624,0.22209670329670325,0.22126877289377286,0.2858989560439531
Mediodia,0.1509776556776556,0.22566080586080584,0.34309859584859587,0.485616739926731
Tarde,0.13904258241758238,0.22702307692307686,0.3037788461538461,0.4942017032967015
Noche,0.15058736263736264,0.2242337912087912,0.34967788461538457,0.3602046703296703
Madrugada,0.08722819459928152,0.09123952239387018,0.1456437914742262,0.1631433351471395
sum_consumo,487.4782,836.2335999999999,1170.3846666666666,1538.5557599999868
Lunes,0.12997499999999992,0.19293397435897433,0.2604810363247863,0.2996093589743584
Martes,0.125700641025641,0.18664647435897436,0.2752069978632478,0.346285384615382
Miércoles,0.12548621794871792,0.1867057692307692,0.272267094017094,0.350496089743586
Jueves,0.12528814102564098,0.1955073717948718,0.2704548611111111,0.3313614743589706
Viernes,0.12406891025641023,0.1718759615384615,0.2583349358974359,0.4088354487179383
Sábado,0.12997243589743585,0.19514583333333327,0.2702628205128205,0.3508830128205128
Domingo,0.12401089743589737,0.2113025641025641,0.2686087072649572,0.3781634615384615
Entre semana,0.12610378205128203,0.18673391025641023,0.267348985042735,0.347317551282047
Fin de semana,0.12699166666666664,0.20322419871794867,0.26943576388888885,0.3645232371794872
s_Mañana,70.39259999999999,161.6864,161.0836666666667,208.13443999999785
s_Mediodia,143.1298,246.42159999999998,374.66366666666664,530.2934799999904
s_Tarde,90.7794,165.27280000000002,221.15099999999998,359.77883999999875
s_Noche,97.7368,163.2422,254.56550000000001,262.229
s_Madrugada,85.43960000000001,99.6106,158.92083333333332,178.12
s_Lunes,70.9156,120.39079999999998,162.54016666666666,186.95623999999964
s_Martes,69.4408,116.4674,171.72916666666666,216.0820799999984
s_Miércoles,68.8688,116.5044,169.89466666666667,218.70955999999768
s_Jueves,69.4576,121.99659999999999,168.76383333333334,206.76955999999768
s_Viernes,68.34400000000001,107.2506,161.201,255.11331999999356
s_Sábado,71.3904,121.771,168.644,218.951
s_Domingo,69.061,131.8528,167.61183333333335,235.974
s_Entre semana,347.0268,582.6098,834.1288333333333,1083.6307599999868
s_Fin de semana,140.4514,253.62380000000002,336.2558333333333,454.925
s_otoño,487.4782,836.2335999999999,1170.3846666666666,1538.555759999987
std_Mañana,0.0338745229129672,0.056288428846678985,0.04634090947095392,0.0828502175516332
std_Mediodia,0.0376121321422075,0.06534753227704308,0.08186334581403747,0.0493547839270047
std_Tarde,0.024566228266511142,0.046236402660195165,0.048552421887488185,0.0437847536857893
std_Noche,0.0208981020843714,0.06661760414452797,0.09018385963513653,0.0513103191105182
std_Madrugada,0.01451220180281764,0.03170806863066824,0.03806886327344767,0.0173152750612049
std_Lunes,0.12219618860232387,0.22200461514740977,0.22830617807061415,0.1719779511332564
std_Martes,0.10121543569197063,0.20583473741685018,0.24895210662005685,0.2854322352929146
std_Miércoles,0.09561292675161578,0.198672989901212,0.266070827454771,0.274600421384978
std_Jueves,0.10169935575215841,0.22224145961685499,0.25240969879747777,0.2638548156559712
std_Viernes,0.10532210273018297,0.19084258667576876,0.24392912673149603,0.3734150331762614
std_Sábado,0.12508886646902567,0.24246082659442508,0.27270564748765985,0.2983230133947505
std_Domingo,0.11268396385116683,0.25899705271110973,0.26814933223841714,0.2897964950623771
std_Entre semana,0.10628434104072797,0.20917654238009925,0.24929722548799604,0.2833134683206207
std_Fin de semana,0.11994476644381766,0.25158497323524565,0.27134048876837774,0.2942892479319853
std_otoño,0.11093239647848072,0.2228048745619758,0.25737316713054775,0.2865638832191882
Septiembre,165.447,253.248,359.4883333333333,534.5835999999946
Octubre,160.8648,285.775,395.4115,503.49491999999714
Noviembre,161.1664,297.2106,415.48483333333337,500.4772399999952
total_mean_consumption,2933.102417199021,5030.5369844791185,7039.3581525224,9253.129916221023
