,0,1,2
media_consumo,0.1316266025641025,0.24303630952380945,0.3375560439560429
std_consumo,0.12670472015769746,0.2541070673296448,0.3381941640770383
min_consumo,0.034333333333333334,0.0503,0.0530999999999473
max_consumo,1.4301666666666666,2.1684,4.491
percentil_25_consumo,0.06845833333333333,0.0853,0.165
percentil_50_consumo,0.09666666666666666,0.1486,0.234
percentil_75_consumo,0.14375000000000002,0.293325,0.37725
promedio_por_dia,0.13162660256410252,0.24303630952380945,0.3375560439560429
consumo_medio_diario,3.1590384615384615,5.832871428571428,8.101345054945028
Mañana,0.1296858974358974,0.2238315934065934,0.3128829670329665
Mediodia,0.15450946275946273,0.3056675824175824,0.4405836996336961
Tarde,0.1438072344322344,0.28274670329670326,0.4738112637362633
Noche,0.154290293040293,0.3066994505494505,0.349260989010989
Madrugada,0.08683493368547712,0.12436717285130323,0.1523586186760099
sum_consumo,287.4725,530.7913,737.2223999999977
Lunes,0.1291036324786324,0.23458621794871792,0.3062564102564102
Martes,0.1275870726495726,0.24394423076923072,0.3518519230769217
Miércoles,0.13084935897435893,0.23672243589743588,0.3048602564102557
Jueves,0.13162126068376065,0.24616858974358974,0.2925374999999988
Viernes,0.13038782051282047,0.23124935897435894,0.3950560897435855
Sábado,0.1387617521367521,0.2497788461538461,0.3318301282051282
Domingo,0.13307532051282048,0.2588044871794871,0.3805
Entre semana,0.12990982905982904,0.23853416666666663,0.3301124358974344
Fin de semana,0.1359185363247863,0.25429166666666664,0.3561650641025641
s_Mañana,47.205666666666666,81.4747,113.88939999999978
s_Mediodia,84.36216666666667,166.8945,240.55869999999803
s_Tarde,52.34583333333333,102.91980000000001,172.46729999999985
s_Noche,56.16166666666667,111.6386,127.131
s_Madrugada,47.39716666666667,67.86370000000001,83.176
s_Lunes,40.28033333333334,73.1909,95.552
s_Martes,39.80716666666667,76.1106,109.7777999999996
s_Miércoles,40.824999999999996,73.8574,95.1163999999998
s_Jueves,41.06583333333334,76.80460000000001,91.27169999999964
s_Viernes,40.681,72.1498,123.25749999999869
s_Sábado,43.29366666666667,77.931,103.531
s_Domingo,41.5195,80.747,118.716
s_Entre semana,202.65933333333336,372.1133,514.9753999999976
s_Fin de semana,84.81316666666667,158.678,222.247
s_otoño,287.4725,530.7913,737.2223999999977
std_Mañana,0.037917934625540384,0.05536256691105841,0.2726613138108326
std_Mediodia,0.04805318242487406,0.08041689100010743,0.0523920606076146
std_Tarde,0.03130458202102868,0.04950831422752996,0.1167693309838043
std_Noche,0.03136804931227987,0.08513056960476935,0.0468023935484227
std_Madrugada,0.012033069913265268,0.0394590578829451,0.0229798251759756
std_Lunes,0.12003639033877678,0.23102701905304057,0.3610916793882222
std_Martes,0.11020845815987056,0.24368305057074363,0.3927838766527302
std_Miércoles,0.11243046093110408,0.23197914701305528,0.2070252710484083
std_Jueves,0.11995670967781814,0.24717898666555693,0.1972804777903834
std_Viernes,0.12260840449311393,0.23205061035550498,0.4965390024231975
std_Sábado,0.1480757988339331,0.2785400861242743,0.2933859874129521
std_Domingo,0.13548529483234487,0.28568614382371366,0.3070318018238334
std_Entre semana,0.11883313471724237,0.239126980446084,0.3517775551569695
std_Fin de semana,0.14319969146597364,0.2835163231732515,0.3010321143429824
std_otoño,0.12670472015769746,0.25410706732964483,0.3381941640770383
Septiembre,95.4165,158.5278,255.227899999999
Octubre,94.07516666666668,180.7105,237.63859999999968
Noviembre,97.98083333333334,191.553,244.355899999999
total_mean_consumption,1733.4319296734163,3200.3409414316516,4446.305215506944
