,0,1,2,3,4
media_consumo,0.1263574633699633,0.19144542124542122,0.2537339743589743,0.2602193795787545,0.3326466071428556
std_consumo,0.11093239647848079,0.2228048745619758,0.2138728474784229,0.2571187084865285,0.2942276022889689
min_consumo,0.0224,0.028999999999999998,0.014,0.04825,0.07200000000000001
max_consumo,1.4918,2.3082000000000003,2.095,2.55075,3.144
percentil_25_consumo,0.071,0.0658,0.107,0.1015,0.144
percentil_50_consumo,0.1012,0.1058,0.2015,0.16974999999999998,0.2205
percentil_75_consumo,0.14145000000000002,0.21505000000000002,0.295,0.31981249999999994,0.40249999999999997
promedio_por_dia,0.1263574633699633,0.19144542124542122,0.2537339743589744,0.2602193795787546,0.33264660714285565
consumo_medio_diario,3.032579120879121,4.594690109890109,6.089615384615384,6.245265109890111,7.983518571428535
Mañana,0.11126373626373624,0.22209670329670325,0.2075192307692307,0.20333276098901096,0.2963306593406579
Mediodia,0.1509776556776556,0.22566080586080584,0.2681767399267399,0.34426510989010983,0.44948556776556325
Tarde,0.13904258241758238,0.22702307692307686,0.201375,0.3227293956043955,0.412291098901098
Noche,0.15058736263736264,0.2242337912087912,0.3248063186813187,0.34599210164835165,0.3747486263736264
Madrugada,0.08722819459928152,0.09123952239387018,0.2579575374705809,0.11533865381297442,0.1588469656350091
sum_consumo,487.4782,836.2335999999999,1108.31,1136.63825,1453.0003799999934
Lunes,0.12997499999999992,0.19293397435897433,0.2554246794871794,0.247400641025641,0.30873416666666637
Martes,0.125700641025641,0.18664647435897436,0.2712900641025641,0.25811017628205124,0.34689830128205
Miércoles,0.12548621794871792,0.1867057692307692,0.2533653846153846,0.25858774038461535,0.34819115384615196
Jueves,0.12528814102564098,0.1955073717948718,0.2453173076923077,0.2566742788461538,0.3410381089743571
Viernes,0.12406891025641023,0.1718759615384615,0.2309791666666666,0.25113822115384615,0.3616565064102512
Sábado,0.12997243589743585,0.19514583333333327,0.2565400641025641,0.2710392628205128,0.31588141025641026
Domingo,0.12401089743589737,0.2113025641025641,0.2632211538461538,0.2785853365384615,0.3061266025641025
Entre semana,0.12610378205128203,0.18673391025641023,0.2512753205128205,0.2543822115384615,0.3413036474358953
Fin de semana,0.12699166666666664,0.20322419871794867,0.259880608974359,0.27481229967948717,0.3110040064102564
s_Mañana,70.39259999999999,161.6864,151.074,148.02625,215.72871999999893
s_Mediodia,143.1298,246.42159999999998,292.849,375.9375,490.83823999999515
s_Tarde,90.7794,165.27280000000002,146.601,234.947,300.1479199999994
s_Noche,97.7368,163.2422,236.459,251.88225,272.817
s_Madrugada,85.43960000000001,99.6106,281.327,125.84525,173.4685
s_Lunes,70.9156,120.39079999999998,159.385,154.37800000000001,192.65011999999982
s_Martes,69.4408,116.4674,169.285,161.06074999999998,216.4645399999992
s_Miércoles,68.8688,116.5044,158.1,161.35875,217.27127999999885
s_Jueves,69.4576,121.99659999999999,153.078,160.16475,212.80777999999884
s_Viernes,68.34400000000001,107.2506,144.131,156.71025,225.6736599999968
s_Sábado,71.3904,121.771,160.081,169.1285,197.11
s_Domingo,69.061,131.8528,164.25,173.83724999999998,191.023
s_Entre semana,347.0268,582.6098,783.979,793.6725,1064.8673799999933
s_Fin de semana,140.4514,253.62380000000002,324.331,342.96575,388.13300000000004
s_otoño,487.4782,836.2335999999999,1108.31,1136.63825,1453.0003799999936
std_Mañana,0.0338745229129672,0.056288428846678985,0.0073338897886805,0.05621336783357413,0.06435415662718985
std_Mediodia,0.0376121321422075,0.06534753227704308,0.0540106074866989,0.0850466863732242,0.0731687529158169
std_Tarde,0.024566228266511142,0.046236402660195165,0.0234973953562811,0.0575691496020192,0.040662645623180255
std_Noche,0.0208981020843714,0.06661760414452797,0.0623994448135976,0.08530243203059953,0.09440215199267085
std_Madrugada,0.01451220180281764,0.03170806863066824,0.0773680565800301,0.027386583252976923,0.02940703255497655
std_Lunes,0.12219618860232387,0.22200461514740977,0.1883844233128833,0.22249125746736914,0.23173278318729068
std_Martes,0.10121543569197063,0.20583473741685018,0.207866617076961,0.23727179074232763,0.31109554748349205
std_Miércoles,0.09561292675161578,0.198672989901212,0.1890330667070712,0.2697726674304343,0.3014508248423979
std_Jueves,0.10169935575215841,0.22224145961685499,0.185061835889662,0.24612999583350836,0.30436559460857127
std_Viernes,0.10532210273018297,0.19084258667576876,0.1913310927298836,0.2489329636313855,0.324963423154906
std_Sábado,0.12508886646902567,0.24246082659442508,0.25294559715048,0.2756582330789149,0.28948918442728494
std_Domingo,0.11268396385116683,0.25899705271110973,0.2652634762780991,0.28140452247594944,0.2539054611554915
std_Entre semana,0.10628434104072797,0.20917654238009925,0.1928307316969576,0.24651177981893,0.30010948513795965
std_Fin de semana,0.11994476644381766,0.25158497323524565,0.2590953374995066,0.2791665088681859,0.27328540378500077
std_otoño,0.11093239647848072,0.2228048745619758,0.2138728474784231,0.25711870848652846,0.2942276022889689
Septiembre,165.447,253.248,343.824,346.3055,481.2337999999973
Octubre,160.8648,285.775,388.558,384.69100000000003,474.32095999999854
Noviembre,161.1664,297.2106,375.928,405.64175,497.4456199999976
total_mean_consumption,2933.102417199021,5030.5369844791185,6665.300879177503,6836.600749914674,8738.787476259611
