,0,1
media_consumo,0.15890144230769226,0.2799863867085291
std_consumo,0.1668686355202283,0.2615432694289249
min_consumo,0.0257,0.05014285714285714
max_consumo,1.9,2.655142857142857
percentil_25_consumo,0.0684,0.11442857142857144
percentil_50_consumo,0.1035,0.18878571428571428
percentil_75_consumo,0.17825,0.3398928571428571
promedio_por_dia,0.15890144230769226,0.27998638670852916
consumo_medio_diario,3.8136346153846157,6.7196732810047
Mañana,0.16668021978021977,0.23050165620094148
Mediodia,0.1883192307692307,0.36345833071690087
Tarde,0.1830328296703296,0.3309821114599683
Noche,0.1874105769230769,0.35118171114599683
Madrugada,0.08923385849657585,0.1481437262846424
sum_consumo,661.8559,1222.9805371428552
Lunes,0.16145448717948713,0.2660707967032966
Martes,0.15617355769230767,0.2853610531135527
Miércoles,0.15609599358974355,0.2834426648351643
Jueves,0.1603977564102564,0.27915580586080535
Viernes,0.14797243589743586,0.27983500915750764
Sábado,0.16255913461538457,0.28177999084249084
Domingo,0.16765673076923074,0.2842593864468864
Entre semana,0.15641884615384613,0.2787730659340653
Fin de semana,0.16510793269230767,0.2830196886446886
s_Mañana,116.0395,167.80520571428542
s_Mediodia,194.7757,396.89649714285576
s_Tarde,128.02609999999999,240.95497714285696
s_Noche,130.4895,255.66028571428572
s_Madrugada,92.5251,161.66357142857143
s_Lunes,95.6532,166.02817714285712
s_Martes,92.9541,178.0652971428569
s_Miércoles,92.6866,176.8682228571425
s_Jueves,95.7271,174.19322285714253
s_Viernes,87.79729999999999,174.61704571428479
s_Sábado,96.58070000000001,175.8307142857143
s_Domingo,100.45689999999999,177.37785714285715
s_Entre semana,464.8183,869.7719657142837
s_Fin de semana,197.0376,353.2085714285714
s_otoño,661.8559,1222.9805371428554
std_Mañana,0.04508147587982309,0.051556524911050956
std_Mediodia,0.051479832209625286,0.07721926554446136
std_Tarde,0.03540131546335315,0.047871326430102626
std_Noche,0.04375785311444969,0.0846304967030482
std_Madrugada,0.02311013521674294,0.035104064957412986
std_Lunes,0.1721004018748668,0.22025928850813448
std_Martes,0.15352508655441038,0.25416355357332227
std_Miércoles,0.1471429583264139,0.267289340873372
std_Jueves,0.16197040768450668,0.2540447154915483
std_Viernes,0.14808234470297585,0.2624271133664625
std_Sábado,0.18377484653172535,0.27636527118867277
std_Domingo,0.1858405082811383,0.27124178407041144
std_Entre semana,0.15773044171041364,0.2541566887497996
std_Fin de semana,0.18576486983953167,0.27461888293460734
std_otoño,0.16686863552022826,0.261543269428925
Septiembre,209.3475,384.5019428571421
Octubre,223.31990000000002,410.85198857142814
Noviembre,229.18850000000003,427.62660571428506
total_mean_consumption,3981.81970083907,7355.611261622203
