,0,1
media_consumo,0.1316266025641025,0.2516290126540125
std_consumo,0.12670472015769746,0.2617513488521351
min_consumo,0.034333333333333334,0.05055454545454066
max_consumo,1.4301666666666666,2.3795454545454544
percentil_25_consumo,0.06845833333333333,0.09254545454545454
percentil_50_consumo,0.09666666666666666,0.15636363636363637
percentil_75_consumo,0.14375000000000002,0.3009545454545455
promedio_por_dia,0.13162660256410252,0.2516290126540125
consumo_medio_diario,3.1590384615384615,6.039096303696301
Mañana,0.1296858974358974,0.23192717282717276
Mediodia,0.15450946275946273,0.31793268398268365
Tarde,0.1438072344322344,0.30011620879120876
Noche,0.154290293040293,0.31056868131868126
Madrugada,0.08683493368547712,0.12691184974445838
sum_consumo,287.4725,549.5577636363633
Lunes,0.1291036324786324,0.24110168997668993
Martes,0.1275870726495726,0.2537540209790208
Miércoles,0.13084935897435893,0.24291678321678312
Jueves,0.13162126068376065,0.2503839452214451
Viernes,0.13038782051282047,0.24614087995337955
Sábado,0.1387617521367521,0.2572380536130536
Domingo,0.13307532051282048,0.2698677156177156
Entre semana,0.12990982905982904,0.2468594638694637
Fin de semana,0.1359185363247863,0.26355288461538456
s_Mañana,47.205666666666666,84.42149090909089
s_Mediodia,84.36216666666667,173.59124545454526
s_Tarde,52.34583333333333,109.24229999999999
s_Noche,56.16166666666667,113.04700000000001
s_Madrugada,47.39716666666667,69.25572727272727
s_Lunes,40.28033333333334,75.22372727272727
s_Martes,39.80716666666667,79.17125454545452
s_Miércoles,40.824999999999996,75.79003636363635
s_Jueves,41.06583333333334,78.11979090909087
s_Viernes,40.681,76.79595454545444
s_Sábado,43.29366666666667,80.25827272727273
s_Domingo,41.5195,84.19872727272727
s_Entre semana,202.65933333333336,385.1007636363634
s_Fin de semana,84.81316666666667,164.457
s_otoño,287.4725,549.5577636363633
std_Mañana,0.037917934625540384,0.07511699844740151
std_Mediodia,0.04805318242487406,0.07786917914624446
std_Tarde,0.03130458202102868,0.055622952114464
std_Noche,0.03136804931227987,0.0816461899632833
std_Madrugada,0.012033069913265268,0.037960945818675144
std_Lunes,0.12003639033877678,0.24285107908351164
std_Martes,0.11020845815987056,0.25723767112365153
std_Miércoles,0.11243046093110408,0.22971061283445102
std_Jueves,0.11995670967781814,0.2426427585859957
std_Viernes,0.12260840449311393,0.25609500963438614
std_Sábado,0.1480757988339331,0.27988971351415404
std_Domingo,0.13548529483234487,0.28762665818736094
std_Entre semana,0.11883313471724237,0.24936794178343724
std_Fin de semana,0.14319969146597364,0.28510866782504524
std_otoño,0.12670472015769746,0.2617513488521352
Septiembre,95.4165,167.3187181818181
Octubre,94.07516666666668,185.8857818181818
Noviembre,97.98083333333334,196.35326363636352
total_mean_consumption,1733.4319296734163,3313.6104208930415
