ventana,,0,1,2
dia_martes_KMeans_k3_profile,Septiembre,13.639142857142858,20.960444444444445,36.04919999999989
dia_martes_KMeans_k3_profile,Octubre,17.31142857142857,30.40233333333333,38.569
dia_martes_KMeans_k3_profile,Noviembre,12.346857142857143,26.06688888888889,35.159599999999685
dia_martes_KMeans_k3_profile,Diciembre,18.86528571428571,43.358777777777775,42.182
dia_martes_KMeans_k3_profile,total_mean_consumption,1163.0837050533942,2114.198894141666,2957.693076337289
dia_miercoles_KMeans_k3_profile,media_consumo,0.17519996438746435,0.2890414377289377,0.4032679487179477
dia_miercoles_KMeans_k3_profile,std_consumo,0.19258089139226586,0.32418776676451283,0.4328892904670676
dia_miercoles_KMeans_k3_profile,min_consumo,0.029222222222222222,0.043428571428571434,0.079
dia_miercoles_KMeans_k3_profile,max_consumo,1.797111111111111,3.0207142857142855,4.167
dia_miercoles_KMeans_k3_profile,percentil_25_consumo,0.07075000000000001,0.10217857142857142,0.18575
dia_miercoles_KMeans_k3_profile,percentil_50_consumo,0.11455555555555555,0.17057142857142857,0.293
dia_miercoles_KMeans_k3_profile,percentil_75_consumo,0.18941666666666668,0.34482142857142856,0.439
dia_miercoles_KMeans_k3_profile,promedio_por_dia,0.17519996438746432,0.2890414377289377,0.4032679487179476
dia_miercoles_KMeans_k3_profile,consumo_medio_diario,4.204799145299145,6.936994505494506,9.678430769230744
dia_miercoles_KMeans_k3_profile,Mañana,0.16249305555555554,0.2654031593406593,0.3374918269230761
dia_miercoles_KMeans_k3_profile,Mediodia,0.22844480056980052,0.3461611721611722,0.5181342948717916
dia_miercoles_KMeans_k3_profile,Tarde,0.20440170940170935,0.3320995879120879,0.6244096153846148
dia_miercoles_KMeans_k3_profile,Noche,0.1996314102564102,0.39221359890109886,0.3699615384615384
dia_miercoles_KMeans_k3_profile,Madrugada,0.09467094017094013,0.15019368131868127,0.2070288461538461
dia_miercoles_KMeans_k3_profile,sum_consumo,218.64955555555557,360.72371428571427,503.2783999999988
dia_miercoles_KMeans_k3_profile,Miércoles,0.17519996438746435,0.2890414377289377,0.4032679487179477
dia_miercoles_KMeans_k3_profile,Entre semana,0.17519996438746435,0.2890414377289377,0.4032679487179477
dia_miercoles_KMeans_k3_profile,s_Mañana,33.79855555555556,55.203857142857146,70.19829999999985
dia_miercoles_KMeans_k3_profile,s_Mediodia,71.27477777777779,108.0022857142857,161.657899999999
dia_miercoles_KMeans_k3_profile,s_Tarde,42.51555555555555,69.07671428571429,129.8771999999999
dia_miercoles_KMeans_k3_profile,s_Noche,41.52333333333334,81.58042857142857,76.952
dia_miercoles_KMeans_k3_profile,s_Madrugada,29.537333333333336,46.86042857142858,64.593
dia_miercoles_KMeans_k3_profile,s_Miércoles,218.64955555555557,360.72371428571427,503.2783999999987
dia_miercoles_KMeans_k3_profile,s_Entre semana,218.64955555555557,360.72371428571427,503.2783999999987
dia_miercoles_KMeans_k3_profile,s_invierno,55.68444444444444,105.32128571428572,126.62039999999926
dia_miercoles_KMeans_k3_profile,s_otoño,48.66166666666666,77.93842857142856,95.1163999999998
dia_miercoles_KMeans_k3_profile,s_primavera,51.70388888888888,85.03542857142857,124.712
dia_miercoles_KMeans_k3_profile,s_verano,62.599555555555554,92.42857142857143,156.8295999999997
dia_miercoles_KMeans_k3_profile,std_Mañana,0.05166928774562724,0.07793316711544618,0.2362705583881399
dia_miercoles_KMeans_k3_profile,std_Mediodia,0.06678236032103703,0.12284102963696138,0.1212694420673093
dia_miercoles_KMeans_k3_profile,std_Tarde,0.05797478822077021,0.09086191654226485,0.1308027871455287
dia_miercoles_KMeans_k3_profile,std_Noche,0.05802832665486939,0.12834391108442497,0.0733263193946384
dia_miercoles_KMeans_k3_profile,std_Madrugada,0.022151554821761444,0.05010711180596976,0.0294616914888771
dia_miercoles_KMeans_k3_profile,std_Miércoles,0.19258089139226586,0.32418776676451283,0.4328892904670676
dia_miercoles_KMeans_k3_profile,std_Entre semana,0.19258089139226586,0.32418776676451283,0.4328892904670676
dia_miercoles_KMeans_k3_profile,std_invierno,0.19594854005394607,0.34856144007678996,0.4580989060637762
dia_miercoles_KMeans_k3_profile,std_otoño,0.14472572826223418,0.24169181162243852,0.2070252710484083
dia_miercoles_KMeans_k3_profile,std_primavera,0.17818115985058897,0.265749607524305,0.2041734586576229
dia_miercoles_KMeans_k3_profile,std_verano,0.20701620441108648,0.34794190882707443,0.6613127293226841
dia_miercoles_KMeans_k3_profile,Enero,23.126555555555555,40.912285714285716,53.53029999999984
dia_miercoles_KMeans_k3_profile,Febrero,15.279666666666666,29.511571428571433,34.714599999999685
dia_miercoles_KMeans_k3_profile,Marzo,17.033666666666665,29.573285714285714,37.578
dia_miercoles_KMeans_k3_profile,Abril,19.087222222222223,31.899,50.605
dia_miercoles_KMeans_k3_profile,Mayo,15.583000000000002,23.563142857142857,36.529
dia_miercoles_KMeans_k3_profile,Junio,23.011,28.935285714285715,58.643
dia_miercoles_KMeans_k3_profile,Julio,23.934555555555555,40.74342857142857,57.14559999999968
dia_miercoles_KMeans_k3_profile,Agosto,15.654,22.74985714285714,41.041
dia_miercoles_KMeans_k3_profile,Septiembre,14.439333333333334,21.84,32.19839999999979
dia_miercoles_KMeans_k3_profile,Octubre,19.437555555555555,29.965857142857146,34.948
dia_miercoles_KMeans_k3_profile,Noviembre,14.784777777777776,26.132571428571428,27.97
dia_miercoles_KMeans_k3_profile,Diciembre,17.278222222222222,34.89742857142857,38.37549999999974
dia_miercoles_KMeans_k3_profile,total_mean_consumption,1321.4538504322109,2180.249826660573,3041.6030877208677
dia_sabado_KMeans_k3_profile,media_consumo,0.1578138736263736,0.2569499771062271,0.398442788461538
dia_sabado_KMeans_k3_profile,std_consumo,0.18602133178550734,0.2977315259471047,0.5142510556723893
dia_sabado_KMeans_k3_profile,min_consumo,0.026857142857142857,0.04257142857142858,0.043033333333315736
dia_sabado_KMeans_k3_profile,max_consumo,1.7639999999999998,2.3365714285714287,4.259666666666667
dia_sabado_KMeans_k3_profile,percentil_25_consumo,0.06799999999999999,0.08907142857142857,0.12591666666666668
dia_sabado_KMeans_k3_profile,percentil_50_consumo,0.09999999999999999,0.1435,0.22716666666666666
dia_sabado_KMeans_k3_profile,percentil_75_consumo,0.15803571428571428,0.28585714285714287,0.455
dia_sabado_KMeans_k3_profile,promedio_por_dia,0.15781387362637359,0.2569499771062271,0.398442788461538
dia_sabado_KMeans_k3_profile,consumo_medio_diario,3.787532967032967,6.16679945054945,9.562626923076914
dia_sabado_KMeans_k3_profile,Mañana,0.14400824175824173,0.19804670329670326,0.281059455128205
dia_sabado_KMeans_k3_profile,Mediodia,0.2074065934065934,0.3886185897435897,0.6025041666666662
dia_sabado_KMeans_k3_profile,Tarde,0.177668956043956,0.2919052197802197,0.5432762820512816
dia_sabado_KMeans_k3_profile,Noche,0.1690226648351648,0.26098008241758236,0.42672596153846154
dia_sabado_KMeans_k3_profile,Madrugada,0.0967156593406593,0.13855998168498165,0.15722585470085387
dia_sabado_KMeans_k3_profile,sum_consumo,196.9517142857143,320.67357142857145,497.2565999999995
dia_sabado_KMeans_k3_profile,Sábado,0.1578138736263736,0.2569499771062271,0.398442788461538
dia_sabado_KMeans_k3_profile,Fin de semana,0.1578138736263736,0.2569499771062271,0.398442788461538
dia_sabado_KMeans_k3_profile,s_Mañana,29.953714285714284,41.193714285714286,58.46036666666665
dia_sabado_KMeans_k3_profile,s_Mediodia,64.71085714285714,121.249,187.98129999999983
dia_sabado_KMeans_k3_profile,s_Tarde,36.95514285714285,60.71628571428572,113.0014666666666
dia_sabado_KMeans_k3_profile,s_Noche,35.15671428571429,54.28385714285714,88.759
dia_sabado_KMeans_k3_profile,s_Madrugada,30.175285714285714,43.230714285714285,49.05446666666643
dia_sabado_KMeans_k3_profile,s_Sábado,196.9517142857143,320.67357142857145,497.2565999999995
dia_sabado_KMeans_k3_profile,s_Fin de semana,196.9517142857143,320.67357142857145,497.2565999999995
dia_sabado_KMeans_k3_profile,s_invierno,46.12457142857143,81.83971428571428,111.01213333333327
dia_sabado_KMeans_k3_profile,s_otoño,46.01,74.73928571428571,99.11933333333333
dia_sabado_KMeans_k3_profile,s_primavera,48.78185714285714,81.75857142857144,126.25003333333314
dia_sabado_KMeans_k3_profile,s_verano,56.03528571428571,82.336,160.87509999999978
dia_sabado_KMeans_k3_profile,std_Mañana,0.045693311760979925,0.07963423987495147,0.19734969126029678
dia_sabado_KMeans_k3_profile,std_Mediodia,0.0770710411481925,0.10323339789692416,0.13074854270544603
dia_sabado_KMeans_k3_profile,std_Tarde,0.06529580067457152,0.052223284117480444,0.08214320320016477
dia_sabado_KMeans_k3_profile,std_Noche,0.05746277735826349,0.061975656228616796,0.10253527450089887
dia_sabado_KMeans_k3_profile,std_Madrugada,0.02630748328439037,0.05662465050959177,0.08768318158505621
dia_sabado_KMeans_k3_profile,std_Sábado,0.18602133178550737,0.2977315259471047,0.5142510556723893
dia_sabado_KMeans_k3_profile,std_Fin de semana,0.18602133178550737,0.2977315259471047,0.5142510556723893
dia_sabado_KMeans_k3_profile,std_invierno,0.19628684197377086,0.3080132858104679,0.3953911868911568
dia_sabado_KMeans_k3_profile,std_otoño,0.15874964625016028,0.2674671634017948,0.3279079913652025
dia_sabado_KMeans_k3_profile,std_primavera,0.15604015950709732,0.26197045023731896,0.3356174254046387
dia_sabado_KMeans_k3_profile,std_verano,0.1838559702854898,0.30007391315903575,0.7653053830413462
dia_sabado_KMeans_k3_profile,Enero,14.081428571428571,24.421714285714284,35.99633333333333
dia_sabado_KMeans_k3_profile,Febrero,16.926571428571428,30.989571428571427,42.20079999999993
dia_sabado_KMeans_k3_profile,Marzo,19.43642857142857,31.803142857142856,48.85269999999981
dia_sabado_KMeans_k3_profile,Abril,12.31657142857143,23.151142857142855,38.19133333333333
dia_sabado_KMeans_k3_profile,Mayo,17.02885714285714,26.804285714285715,39.205999999999996
dia_sabado_KMeans_k3_profile,Junio,21.484857142857145,26.619857142857143,61.674333333333344
dia_sabado_KMeans_k3_profile,Julio,16.829285714285714,28.642285714285716,52.849333333333334
dia_sabado_KMeans_k3_profile,Agosto,17.72114285714286,27.073857142857143,46.3514333333331
dia_sabado_KMeans_k3_profile,Septiembre,13.105999999999998,23.499285714285715,25.42233333333333
dia_sabado_KMeans_k3_profile,Octubre,13.354000000000001,21.595000000000002,31.016333333333336
dia_sabado_KMeans_k3_profile,Noviembre,19.55,29.645,42.68066666666667
dia_sabado_KMeans_k3_profile,Diciembre,15.11657142857143,26.428428571428572,32.815
dia_sabado_KMeans_k3_profile,total_mean_consumption,1190.565616175951,1937.7961205549748,3005.7850081773104
dia_viernes_KMeans_k3_profile,media_consumo,0.1638294159544159,0.27984855769230765,0.4668600961538435
dia_viernes_KMeans_k3_profile,std_consumo,0.18136638156843465,0.31405189296668634,0.582511223025025
dia_viernes_KMeans_k3_profile,min_consumo,0.028444444444444446,0.049999999999999996,0.0720999999999474
dia_viernes_KMeans_k3_profile,max_consumo,1.4226666666666667,2.7278571428571428,4.467
dia_viernes_KMeans_k3_profile,percentil_25_consumo,0.06763888888888889,0.10339285714285715,0.183
dia_viernes_KMeans_k3_profile,percentil_50_consumo,0.10305555555555555,0.16814285714285715,0.296
dia_viernes_KMeans_k3_profile,percentil_75_consumo,0.17325000000000002,0.32378571428571423,0.4702499999999999
dia_viernes_KMeans_k3_profile,promedio_por_dia,0.1638294159544159,0.2798485576923077,0.4668600961538434
dia_viernes_KMeans_k3_profile,consumo_medio_diario,3.9319059829059833,6.716365384615385,11.20464230769224
dia_viernes_KMeans_k3_profile,Mañana,0.14431249999999995,0.2599567307692307,0.3451942307692298
dia_viernes_KMeans_k3_profile,Mediodia,0.20453062678062675,0.34535760073260074,0.5557650641025561
dia_viernes_KMeans_k3_profile,Tarde,0.19743429487179484,0.3234320054945055,0.8334783653846141
dia_viernes_KMeans_k3_profile,Noche,0.19185790598290595,0.34729052197802196,0.4661600961538454
dia_viernes_KMeans_k3_profile,Madrugada,0.09505056980056976,0.15358379120879118,0.2151201923076914
dia_viernes_KMeans_k3_profile,sum_consumo,204.45911111111113,349.25100000000003,582.6413999999967
dia_viernes_KMeans_k3_profile,Viernes,0.1638294159544159,0.27984855769230765,0.4668600961538435
dia_viernes_KMeans_k3_profile,Entre semana,0.1638294159544159,0.27984855769230765,0.4668600961538435
dia_viernes_KMeans_k3_profile,s_Mañana,30.017000000000003,54.071000000000005,71.8003999999998
dia_viernes_KMeans_k3_profile,s_Mediodia,63.81355555555555,107.75157142857142,173.39869999999755
dia_viernes_KMeans_k3_profile,s_Tarde,41.06633333333333,67.27385714285715,173.3634999999997
dia_viernes_KMeans_k3_profile,s_Noche,39.906444444444446,72.23642857142856,96.96129999999984
dia_viernes_KMeans_k3_profile,s_Madrugada,29.655777777777775,47.918142857142854,67.11749999999974
dia_viernes_KMeans_k3_profile,s_Viernes,204.45911111111113,349.25100000000003,582.6413999999967
dia_viernes_KMeans_k3_profile,s_Entre semana,204.45911111111113,349.25100000000003,582.6413999999967
dia_viernes_KMeans_k3_profile,s_invierno,50.482777777777784,96.63571428571429,123.18289999999848
dia_viernes_KMeans_k3_profile,s_otoño,46.753,77.82957142857143,123.25749999999869
dia_viernes_KMeans_k3_profile,s_primavera,45.93288888888889,83.63557142857142,122.25199999999948
dia_viernes_KMeans_k3_profile,s_verano,61.29044444444445,91.15014285714287,213.949
dia_viernes_KMeans_k3_profile,std_Mañana,0.0380072635624553,0.10719604435951702,0.2505717572641778
dia_viernes_KMeans_k3_profile,std_Mediodia,0.06316760785185889,0.07965127389366233,0.2278029566416518
dia_viernes_KMeans_k3_profile,std_Tarde,0.04211163714335564,0.07942512746285733,0.0899358953969364
dia_viernes_KMeans_k3_profile,std_Noche,0.07869501639284596,0.08611483150840189,0.2112619389385396
dia_viernes_KMeans_k3_profile,std_Madrugada,0.02363280242356391,0.04407076536189387,0.0707590129458695
dia_viernes_KMeans_k3_profile,std_Viernes,0.18136638156843465,0.31405189296668634,0.5825112230250251
dia_viernes_KMeans_k3_profile,std_Entre semana,0.18136638156843465,0.31405189296668634,0.5825112230250251
dia_viernes_KMeans_k3_profile,std_invierno,0.17800529521726804,0.341221546771129,0.5064150911075845
dia_viernes_KMeans_k3_profile,std_otoño,0.14919207091329023,0.2447754131848745,0.4965390024231975
dia_viernes_KMeans_k3_profile,std_primavera,0.1494300603060021,0.25381610190558823,0.2611949539437955
dia_viernes_KMeans_k3_profile,std_verano,0.200817255295214,0.34297832795193495,0.8516068506289586
dia_viernes_KMeans_k3_profile,Enero,19.78022222222222,37.73728571428571,46.22929999999932
dia_viernes_KMeans_k3_profile,Febrero,13.892333333333333,28.71314285714286,29.592
dia_viernes_KMeans_k3_profile,Marzo,15.12277777777778,26.819857142857142,42.11099999999948
dia_viernes_KMeans_k3_profile,Abril,13.161444444444445,25.928285714285714,39.052
dia_viernes_KMeans_k3_profile,Mayo,17.648666666666667,30.88742857142857,41.089
dia_viernes_KMeans_k3_profile,Junio,22.78977777777778,31.59957142857143,80.065
dia_viernes_KMeans_k3_profile,Julio,19.461111111111112,31.001714285714286,68.682
dia_viernes_KMeans_k3_profile,Agosto,19.039555555555555,28.54885714285714,65.202
dia_viernes_KMeans_k3_profile,Septiembre,13.388555555555556,20.03157142857143,34.66959999999968
dia_viernes_KMeans_k3_profile,Octubre,14.443444444444445,23.110000000000003,35.41759999999968
dia_viernes_KMeans_k3_profile,Noviembre,18.921,34.688,53.17029999999932
dia_viernes_KMeans_k3_profile,Diciembre,16.810222222222222,30.185285714285715,47.36159999999916
dia_viernes_KMeans_k3_profile,total_mean_consumption,1235.4372899201928,2110.6659639482964,3521.538171769371
estacion_invierno_KMeans_k3_profile,media_consumo,0.14647098765432096,0.2663752645502645,0.38464942129629576
estacion_invierno_KMeans_k3_profile,std_consumo,0.16323210217801556,0.27162187109745123,0.45309443713409747
estacion_invierno_KMeans_k3_profile,min_consumo,0.037,0.03971428571428571,0.0475249999999869
estacion_invierno_KMeans_k3_profile,max_consumo,2.0068333333333332,2.350285714285714,3.5420000000000003
estacion_invierno_KMeans_k3_profile,percentil_25_consumo,0.06633333333333334,0.099,0.0935
estacion_invierno_KMeans_k3_profile,percentil_50_consumo,0.10049999999999999,0.17285714285714285,0.19201249999999342
estacion_invierno_KMeans_k3_profile,percentil_75_consumo,0.15720833333333334,0.3128928571428572,0.5226875
estacion_invierno_KMeans_k3_profile,promedio_por_dia,0.14647098765432096,0.26637526455026456,0.3846494212962957
estacion_invierno_KMeans_k3_profile,consumo_medio_diario,3.515303703703704,6.39300634920635,9.231586111111099
estacion_invierno_KMeans_k3_profile,Mañana,0.12804629629629627,0.2043440476190476,0.3861318749999997
estacion_invierno_KMeans_k3_profile,Mediodia,0.18147839506172836,0.3507997354497355,0.4677127777777764
estacion_invierno_KMeans_k3_profile,Tarde,0.16604907407407407,0.3169837301587301,0.45971638888888866
estacion_invierno_KMeans_k3_profile,Noche,0.17366388888888887,0.3419325396825396,0.5560166666666667
estacion_invierno_KMeans_k3_profile,Madrugada,0.092566049382716,0.13919444444444443,0.13630828703703676
estacion_invierno_KMeans_k3_profile,sum_consumo,316.3773333333333,575.3705714285715,830.8427499999989
estacion_invierno_KMeans_k3_profile,Lunes,0.14721420940170937,0.28119413919413916,0.3664875801282049
estacion_invierno_KMeans_k3_profile,Martes,0.14269070512820511,0.2758727106227106,0.40914118589743537
estacion_invierno_KMeans_k3_profile,Miércoles,0.15254326923076916,0.2626369047619047,0.4053440705128199
estacion_invierno_KMeans_k3_profile,Jueves,0.1411907051282051,0.24950091575091574,0.37391698717948696
estacion_invierno_KMeans_k3_profile,Viernes,0.14096901709401705,0.25437042124542125,0.34818822115384496
estacion_invierno_KMeans_k3_profile,Sábado,0.15308275462962959,0.25441964285714286,0.39179635416666647
estacion_invierno_KMeans_k3_profile,Domingo,0.14811485042735037,0.28571245421245417,0.39822131410256356
estacion_invierno_KMeans_k3_profile,Entre semana,0.14492158119658116,0.26471501831501826,0.3806156089743584
estacion_invierno_KMeans_k3_profile,Fin de semana,0.1504994444444444,0.27069190476190474,0.3951373333333329
estacion_invierno_KMeans_k3_profile,s_Mañana,46.096666666666664,73.56385714285715,139.00747499999989
estacion_invierno_KMeans_k3_profile,s_Mediodia,97.99833333333333,189.43185714285715,252.56489999999928
estacion_invierno_KMeans_k3_profile,s_Tarde,59.77766666666667,114.11414285714285,165.49789999999993
estacion_invierno_KMeans_k3_profile,s_Noche,62.519000000000005,123.0957142857143,200.166
estacion_invierno_KMeans_k3_profile,s_Madrugada,49.98566666666667,75.16499999999999,73.60647499999988
estacion_invierno_KMeans_k3_profile,s_Lunes,45.93083333333334,87.73257142857143,114.34412499999993
estacion_invierno_KMeans_k3_profile,s_Martes,44.5195,86.07228571428571,127.65204999999985
estacion_invierno_KMeans_k3_profile,s_Miércoles,47.5935,81.94271428571429,126.46734999999981
estacion_invierno_KMeans_k3_profile,s_Jueves,44.051500000000004,77.8442857142857,116.66209999999995
estacion_invierno_KMeans_k3_profile,s_Viernes,43.98233333333334,79.36357142857142,108.63472499999962
estacion_invierno_KMeans_k3_profile,s_Sábado,44.08783333333333,73.27285714285713,112.83734999999994
estacion_invierno_KMeans_k3_profile,s_Domingo,46.21183333333334,89.1422857142857,124.24504999999985
estacion_invierno_KMeans_k3_profile,s_Entre semana,226.07766666666666,412.95542857142857,593.7603499999991
estacion_invierno_KMeans_k3_profile,s_Fin de semana,90.29966666666667,162.41514285714285,237.08239999999978
estacion_invierno_KMeans_k3_profile,s_invierno,316.3773333333333,575.3705714285715,830.842749999999
estacion_invierno_KMeans_k3_profile,std_Mañana,0.0482331280239901,0.09418724826485232,0.1940530372691137
estacion_invierno_KMeans_k3_profile,std_Mediodia,0.05973966733977385,0.07830327026092412,0.1376803839161773
estacion_invierno_KMeans_k3_profile,std_Tarde,0.03516002880882143,0.04892675032769191,0.11337091335525934
estacion_invierno_KMeans_k3_profile,std_Noche,0.06677512748903755,0.08465902475588002,0.11037130010125255
estacion_invierno_KMeans_k3_profile,std_Madrugada,0.028969983237014437,0.03187100788553784,0.09530263213733316
estacion_invierno_KMeans_k3_profile,std_Lunes,0.1569367162029631,0.27200333352029044,0.4267496046459242
estacion_invierno_KMeans_k3_profile,std_Martes,0.1546499911143405,0.27505231974746364,0.45984144881940137
estacion_invierno_KMeans_k3_profile,std_Miércoles,0.1658539510029766,0.2511671306316462,0.47706805666185936
estacion_invierno_KMeans_k3_profile,std_Jueves,0.14191621079587893,0.23598567428107345,0.43717435366044455
estacion_invierno_KMeans_k3_profile,std_Viernes,0.1485574423179156,0.25743140008042814,0.4509122802476023
estacion_invierno_KMeans_k3_profile,std_Sábado,0.18817730234777982,0.26728826326766303,0.4290481995507053
estacion_invierno_KMeans_k3_profile,std_Domingo,0.1461140251162065,0.3164445569312368,0.4491858949171174
estacion_invierno_KMeans_k3_profile,std_Entre semana,0.15670906831079914,0.2611143183664949,0.45339894568786915
estacion_invierno_KMeans_k3_profile,std_Fin de semana,0.17306182228167813,0.29525926506587047,0.439646776741889
estacion_invierno_KMeans_k3_profile,std_invierno,0.16323210217801562,0.27162187109745134,0.45309443713409764
estacion_invierno_KMeans_k3_profile,Enero,108.03533333333333,202.43200000000002,287.82764999999966
estacion_invierno_KMeans_k3_profile,Febrero,96.8315,166.80457142857145,252.85104999999973
estacion_invierno_KMeans_k3_profile,Diciembre,111.5105,206.13400000000001,290.1640499999996
estacion_invierno_KMeans_k3_profile,total_mean_consumption,1908.5004695881423,3469.1892413643936,5010.509837306496
estacion_otoño_KMeans_k3_profile,media_consumo,0.1316266025641025,0.24303630952380945,0.3375560439560429
estacion_otoño_KMeans_k3_profile,std_consumo,0.12670472015769746,0.2541070673296448,0.3381941640770383
estacion_otoño_KMeans_k3_profile,min_consumo,0.034333333333333334,0.0503,0.0530999999999473
estacion_otoño_KMeans_k3_profile,max_consumo,1.4301666666666666,2.1684,4.491
estacion_otoño_KMeans_k3_profile,percentil_25_consumo,0.06845833333333333,0.0853,0.165
estacion_otoño_KMeans_k3_profile,percentil_50_consumo,0.09666666666666666,0.1486,0.234
estacion_otoño_KMeans_k3_profile,percentil_75_consumo,0.14375000000000002,0.293325,0.37725
estacion_otoño_KMeans_k3_profile,promedio_por_dia,0.13162660256410252,0.24303630952380945,0.3375560439560429
estacion_otoño_KMeans_k3_profile,consumo_medio_diario,3.1590384615384615,5.832871428571428,8.101345054945028
estacion_otoño_KMeans_k3_profile,Mañana,0.1296858974358974,0.2238315934065934,0.3128829670329665
estacion_otoño_KMeans_k3_profile,Mediodia,0.15450946275946273,0.3056675824175824,0.4405836996336961
estacion_otoño_KMeans_k3_profile,Tarde,0.1438072344322344,0.28274670329670326,0.4738112637362633
estacion_otoño_KMeans_k3_profile,Noche,0.154290293040293,0.3066994505494505,0.349260989010989
estacion_otoño_KMeans_k3_profile,Madrugada,0.08683493368547712,0.12436717285130323,0.1523586186760099
estacion_otoño_KMeans_k3_profile,sum_consumo,287.4725,530.7913,737.2223999999977
estacion_otoño_KMeans_k3_profile,Lunes,0.1291036324786324,0.23458621794871792,0.3062564102564102
estacion_otoño_KMeans_k3_profile,Martes,0.1275870726495726,0.24394423076923072,0.3518519230769217
estacion_otoño_KMeans_k3_profile,Miércoles,0.13084935897435893,0.23672243589743588,0.3048602564102557
estacion_otoño_KMeans_k3_profile,Jueves,0.13162126068376065,0.24616858974358974,0.2925374999999988
estacion_otoño_KMeans_k3_profile,Viernes,0.13038782051282047,0.23124935897435894,0.3950560897435855
estacion_otoño_KMeans_k3_profile,Sábado,0.1387617521367521,0.2497788461538461,0.3318301282051282
estacion_otoño_KMeans_k3_profile,Domingo,0.13307532051282048,0.2588044871794871,0.3805
estacion_otoño_KMeans_k3_profile,Entre semana,0.12990982905982904,0.23853416666666663,0.3301124358974344
estacion_otoño_KMeans_k3_profile,Fin de semana,0.1359185363247863,0.25429166666666664,0.3561650641025641
estacion_otoño_KMeans_k3_profile,s_Mañana,47.205666666666666,81.4747,113.88939999999978
estacion_otoño_KMeans_k3_profile,s_Mediodia,84.36216666666667,166.8945,240.55869999999803
estacion_otoño_KMeans_k3_profile,s_Tarde,52.34583333333333,102.91980000000001,172.46729999999985
estacion_otoño_KMeans_k3_profile,s_Noche,56.16166666666667,111.6386,127.131
estacion_otoño_KMeans_k3_profile,s_Madrugada,47.39716666666667,67.86370000000001,83.176
estacion_otoño_KMeans_k3_profile,s_Lunes,40.28033333333334,73.1909,95.552
estacion_otoño_KMeans_k3_profile,s_Martes,39.80716666666667,76.1106,109.7777999999996
estacion_otoño_KMeans_k3_profile,s_Miércoles,40.824999999999996,73.8574,95.1163999999998
estacion_otoño_KMeans_k3_profile,s_Jueves,41.06583333333334,76.80460000000001,91.27169999999964
estacion_otoño_KMeans_k3_profile,s_Viernes,40.681,72.1498,123.25749999999869
estacion_otoño_KMeans_k3_profile,s_Sábado,43.29366666666667,77.931,103.531
estacion_otoño_KMeans_k3_profile,s_Domingo,41.5195,80.747,118.716
estacion_otoño_KMeans_k3_profile,s_Entre semana,202.65933333333336,372.1133,514.9753999999976
estacion_otoño_KMeans_k3_profile,s_Fin de semana,84.81316666666667,158.678,222.247
estacion_otoño_KMeans_k3_profile,s_otoño,287.4725,530.7913,737.2223999999977
estacion_otoño_KMeans_k3_profile,std_Mañana,0.037917934625540384,0.05536256691105841,0.2726613138108326
estacion_otoño_KMeans_k3_profile,std_Mediodia,0.04805318242487406,0.08041689100010743,0.0523920606076146
estacion_otoño_KMeans_k3_profile,std_Tarde,0.03130458202102868,0.04950831422752996,0.1167693309838043
estacion_otoño_KMeans_k3_profile,std_Noche,0.03136804931227987,0.08513056960476935,0.0468023935484227
estacion_otoño_KMeans_k3_profile,std_Madrugada,0.012033069913265268,0.0394590578829451,0.0229798251759756
estacion_otoño_KMeans_k3_profile,std_Lunes,0.12003639033877678,0.23102701905304057,0.3610916793882222
estacion_otoño_KMeans_k3_profile,std_Martes,0.11020845815987056,0.24368305057074363,0.3927838766527302
estacion_otoño_KMeans_k3_profile,std_Miércoles,0.11243046093110408,0.23197914701305528,0.2070252710484083
estacion_otoño_KMeans_k3_profile,std_Jueves,0.11995670967781814,0.24717898666555693,0.1972804777903834
estacion_otoño_KMeans_k3_profile,std_Viernes,0.12260840449311393,0.23205061035550498,0.4965390024231975
estacion_otoño_KMeans_k3_profile,std_Sábado,0.1480757988339331,0.2785400861242743,0.2933859874129521
estacion_otoño_KMeans_k3_profile,std_Domingo,0.13548529483234487,0.28568614382371366,0.3070318018238334
estacion_otoño_KMeans_k3_profile,std_Entre semana,0.11883313471724237,0.239126980446084,0.3517775551569695
estacion_otoño_KMeans_k3_profile,std_Fin de semana,0.14319969146597364,0.2835163231732515,0.3010321143429824
estacion_otoño_KMeans_k3_profile,std_otoño,0.12670472015769746,0.25410706732964483,0.3381941640770383
estacion_otoño_KMeans_k3_profile,Septiembre,95.4165,158.5278,255.227899999999
estacion_otoño_KMeans_k3_profile,Octubre,94.07516666666668,180.7105,237.63859999999968
estacion_otoño_KMeans_k3_profile,Noviembre,97.98083333333334,191.553,244.355899999999
estacion_otoño_KMeans_k3_profile,total_mean_consumption,1733.4319296734163,3200.3409414316516,4446.305215506944
estacion_primavera_KMeans_k3_profile,media_consumo,0.14269215838509314,0.2629042371175523,0.4211184782608687
estacion_primavera_KMeans_k3_profile,std_consumo,0.15077120703726918,0.2692529499866175,0.2591024152854334
estacion_primavera_KMeans_k3_profile,min_consumo,0.0,0.0,0.0280999999999478
estacion_primavera_KMeans_k3_profile,max_consumo,1.6388571428571428,2.2334444444444443,4.216
estacion_primavera_KMeans_k3_profile,percentil_25_consumo,0.06699999999999999,0.09497222222222222,0.303
