hour,0,1,2
0,0.10149333333333332,0.16936666666666667,0.1752
1,0.08971,0.14891944444444447,0.17413333333333333
2,0.08580666666666667,0.1404277777777778,0.1696
3,0.08543166666666666,0.1140388888888889,0.16058333333333333
4,0.08250833333333332,0.11484444444444446,0.17593333333333333
5,0.10337,0.12563055555555555,0.22263333333333335
6,0.16188166666666665,0.20162777777777777,0.2719
7,0.141435,0.22167777777777778,0.27116866666666367
8,0.14342333333333332,0.22300833333333334,0.2840853333333303
9,0.14849333333333334,0.23450000000000001,0.35763733333332737
10,0.14962333333333333,0.24158888888888888,0.5170726666666577
11,0.160945,0.3086055555555556,0.6666433333333184
12,0.2184483333333333,0.43270000000000003,0.6586266666666517
13,0.2421383333333333,0.4026638888888889,0.4517893333333244
14,0.20393333333333336,0.29930833333333334,0.3808726666666577
15,0.17037333333333332,0.2534666666666667,0.42123933333332436
16,0.16766666666666669,0.2457,0.48138733333332734
17,0.16956166666666667,0.22778055555555554,0.5085206666666607
18,0.17464333333333334,0.24754166666666666,0.6654833333333333
19,0.23462999999999998,0.33565,0.526
20,0.226295,0.41896944444444445,0.43683333333333335
21,0.186605,0.3529,0.4827333333333333
22,0.147585,0.25232777777777776,0.2529
23,0.119665,0.21546111111111113,0.19675
total_mean_consumption,3.7156666666666665,5.928705555555556,8.909726666666577
