date,lat[unit="degrees_north"],lon[unit="degrees_east"],temp[unit="K"],prec[unit="kg m-2"],swflx[unit="W m-2"]
2024-04-18T01:00:00Z,41.6524241,-0.9280126,280.8377380371094,0.0,0.0
2024-04-18T02:00:00Z,41.6524241,-0.9280126,280.5572509765625,0.0,0.0
2024-04-18T03:00:00Z,41.6524241,-0.9280126,280.2899475097656,0.0,0.0
2024-04-18T04:00:00Z,41.6524241,-0.9280126,280.0041809082031,0.0,0.0
2024-04-18T05:00:00Z,41.6524241,-0.9280126,279.7388610839844,0.0,0.0
2024-04-18T06:00:00Z,41.6524241,-0.9280126,279.6216735839844,0.0,12.59000015258789
2024-04-18T07:00:00Z,41.6524241,-0.9280126,281.0992431640625,0.0,238.39999389648438
2024-04-18T08:00:00Z,41.6524241,-0.9280126,283.3271789550781,0.0,489.5
2024-04-18T09:00:00Z,41.6524241,-0.9280126,284.7985534667969,0.0,603.853759765625
2024-04-18T10:00:00Z,41.6524241,-0.9280126,286.2487487792969,0.0,791.1144409179688
2024-04-18T11:00:00Z,41.6524241,-0.9280126,287.85205078125,0.0,902.5350341796875
2024-04-18T12:00:00Z,41.6524241,-0.9280126,288.7552490234375,0.0,925.8673706054688
2024-04-18T13:00:00Z,41.6524241,-0.9280126,289.4552001953125,0.0,903.0977783203125
2024-04-18T14:00:00Z,41.6524241,-0.9280126,289.8638610839844,0.0,792.1116333007812
2024-04-18T15:00:00Z,41.6524241,-0.9280126,289.76031494140625,0.0,708.7658081054688
2024-04-18T16:00:00Z,41.6524241,-0.9280126,289.2935485839844,0.0,494.0234375
2024-04-18T17:00:00Z,41.6524241,-0.9280126,288.0974426269531,0.0,241.89999389648438
2024-04-18T18:00:00Z,41.6524241,-0.9280126,286.7771301269531,0.0,114.9000015258789
2024-04-18T19:00:00Z,41.6524241,-0.9280126,285.0398254394531,0.0,0.0
2024-04-18T20:00:00Z,41.6524241,-0.9280126,283.96832275390625,0.0,0.0
2024-04-18T21:00:00Z,41.6524241,-0.9280126,282.9780578613281,0.0,0.0
2024-04-18T22:00:00Z,41.6524241,-0.9280126,282.07830810546875,0.0,0.0
2024-04-18T23:00:00Z,41.6524241,-0.9280126,281.31829833984375,0.0,0.0
2024-04-19T00:00:00Z,41.6524241,-0.9280126,280.74188232421875,0.0,0.0
2024-04-19T01:00:00Z,41.6524241,-0.9280126,280.1338806152344,0.0,0.0
2024-04-19T02:00:00Z,41.6524241,-0.9280126,279.6704406738281,0.0,0.0
2024-04-19T03:00:00Z,41.6524241,-0.9280126,279.312255859375,0.0,0.0
2024-04-19T04:00:00Z,41.6524241,-0.9280126,278.9364318847656,0.0,0.0
2024-04-19T05:00:00Z,41.6524241,-0.9280126,278.601806640625,0.0,0.0
2024-04-19T06:00:00Z,41.6524241,-0.9280126,278.4552001953125,-1.2078844591201232E-8,21.100000381469727
2024-04-19T07:00:00Z,41.6524241,-0.9280126,280.5849914550781,-1.6036610261949136E-8,257.70001220703125
2024-04-19T08:00:00Z,41.6524241,-0.9280126,282.97332763671875,0.0,511.6000061035156
2024-04-19T09:00:00Z,41.6524241,-0.9280126,284.832763671875,1.2766840029598825E-8,625.6333618164062
2024-04-19T10:00:00Z,41.6524241,-0.9280126,287.11419677734375,0.0,811.5313720703125
2024-04-19T11:00:00Z,41.6524241,-0.9280126,289.16943359375,0.0,920.6546020507812
2024-04-19T12:00:00Z,41.6524241,-0.9280126,290.8740539550781,0.0,940.6070556640625
2024-04-19T13:00:00Z,41.6524241,-0.9280126,292.2074279785156,0.0,907.3466796875
2024-04-19T14:00:00Z,41.6524241,-0.9280126,293.2518005371094,0.0,854.5099487304688
2024-04-19T15:00:00Z,41.6524241,-0.9280126,293.79388427734375,1.0521006288399803E-10,692.1653442382812
2024-04-19T16:00:00Z,41.6524241,-0.9280126,293.9157409667969,4.242828310907498E-11,457.4510192871094
2024-04-19T17:00:00Z,41.6524241,-0.9280126,293.68994140625,3.714362151185924E-11,324.18780517578125
2024-04-19T18:00:00Z,41.6524241,-0.9280126,291.9386901855469,2.085442929455894E-11,64.30000305175781
2024-04-19T19:00:00Z,41.6524241,-0.9280126,289.0276184082031,5.021760784984508E-12,0.0
2024-04-19T20:00:00Z,41.6524241,-0.9280126,287.45599365234375,8.881784197001252E-15,0.0
2024-04-19T21:00:00Z,41.6524241,-0.9280126,286.2309265136719,0.0,0.0
2024-04-19T22:00:00Z,41.6524241,-0.9280126,285.2853698730469,0.0,0.0
2024-04-19T23:00:00Z,41.6524241,-0.9280126,284.3628234863281,0.0,0.0
2024-04-20T00:00:00Z,41.6524241,-0.9280126,283.4136962890625,0.0,0.0
