date,lat[unit="degrees_north"],lon[unit="degrees_east"],temp[unit="K"],prec[unit="kg m-2"],swflx[unit="W m-2"]
2024-04-14T01:00:00Z,41.6524241,-0.9280126,286.8034362792969,0.0,0.0
2024-04-14T02:00:00Z,41.6524241,-0.9280126,285.81280517578125,0.0,0.0
2024-04-14T03:00:00Z,41.6524241,-0.9280126,284.984130859375,0.0,0.0
2024-04-14T04:00:00Z,41.6524241,-0.9280126,284.3638000488281,0.0,0.0
2024-04-14T05:00:00Z,41.6524241,-0.9280126,283.83062744140625,0.0,0.0
2024-04-14T06:00:00Z,41.6524241,-0.9280126,283.4387512207031,0.0,3.509999990463257
2024-04-14T07:00:00Z,41.6524241,-0.9280126,286.44744873046875,0.0,215.5
2024-04-14T08:00:00Z,41.6524241,-0.9280126,289.2872619628906,0.0,460.0
2024-04-14T09:00:00Z,41.6524241,-0.9280126,291.6746826171875,0.0,563.6202392578125
2024-04-14T10:00:00Z,41.6524241,-0.9280126,293.9488220214844,0.0,684.3272705078125
2024-04-14T11:00:00Z,41.6524241,-0.9280126,295.9749450683594,0.0,802.5779418945312
2024-04-14T12:00:00Z,41.6524241,-0.9280126,297.971435546875,0.0,826.7267456054688
2024-04-14T13:00:00Z,41.6524241,-0.9280126,299.5174255371094,0.0,872.0106201171875
2024-04-14T14:00:00Z,41.6524241,-0.9280126,300.4496765136719,0.0,769.5460205078125
2024-04-14T15:00:00Z,41.6524241,-0.9280126,300.89544677734375,0.0,687.3977661132812
2024-04-14T16:00:00Z,41.6524241,-0.9280126,300.64642333984375,0.0,477.54248046875
2024-04-14T17:00:00Z,41.6524241,-0.9280126,299.3420104980469,0.0,229.8326873779297
2024-04-14T18:00:00Z,41.6524241,-0.9280126,297.2751770019531,0.0,106.19999694824219
2024-04-14T19:00:00Z,41.6524241,-0.9280126,293.7867431640625,0.0,0.0
2024-04-14T20:00:00Z,41.6524241,-0.9280126,292.22369384765625,0.0,0.0
2024-04-14T21:00:00Z,41.6524241,-0.9280126,290.6813659667969,0.0,0.0
2024-04-14T22:00:00Z,41.6524241,-0.9280126,289.3525085449219,0.0,0.0
2024-04-14T23:00:00Z,41.6524241,-0.9280126,288.51361083984375,0.0,0.0
2024-04-15T00:00:00Z,41.6524241,-0.9280126,287.54669189453125,0.0,0.0
2024-04-15T01:00:00Z,41.6524241,-0.9280126,286.51556396484375,0.0,0.0
2024-04-15T02:00:00Z,41.6524241,-0.9280126,285.8764953613281,0.0,0.0
2024-04-15T03:00:00Z,41.6524241,-0.9280126,286.2772521972656,-3.5753191518494987E-9,0.0
2024-04-15T04:00:00Z,41.6524241,-0.9280126,286.04461669921875,1.7450437761468152E-9,0.0
2024-04-15T05:00:00Z,41.6524241,-0.9280126,286.0919494628906,1.8302753757026835E-9,0.0
2024-04-15T06:00:00Z,41.6524241,-0.9280126,286.28668212890625,0.0,0.0
2024-04-15T07:00:00Z,41.6524241,-0.9280126,287.0763854980469,0.0,216.39999389648438
2024-04-15T08:00:00Z,41.6524241,-0.9280126,288.2926940917969,0.0,461.3999938964844
2024-04-15T09:00:00Z,41.6524241,-0.9280126,289.5311279296875,0.0,573.6325073242188
2024-04-15T10:00:00Z,41.6524241,-0.9280126,290.89019775390625,0.0,758.8917846679688
2024-04-15T11:00:00Z,41.6524241,-0.9280126,292.2377624511719,0.0,872.5390625
2024-04-15T12:00:00Z,41.6524241,-0.9280126,293.35443115234375,-1.248852932178579E-8,898.0070190429688
2024-04-15T13:00:00Z,41.6524241,-0.9280126,294.004638671875,0.0,883.0003051757812
2024-04-15T14:00:00Z,41.6524241,-0.9280126,294.0189514160156,0.0,778.2822875976562
2024-04-15T15:00:00Z,41.6524241,-0.9280126,293.76806640625,-1.1287292878137123E-8,696.4783935546875
2024-04-15T16:00:00Z,41.6524241,-0.9280126,292.6806335449219,1.1287292878137123E-8,487.5293884277344
2024-04-15T17:00:00Z,41.6524241,-0.9280126,290.9043884277344,0.0,239.4519500732422
2024-04-15T18:00:00Z,41.6524241,-0.9280126,288.93792724609375,0.0,113.4000015258789
2024-04-15T19:00:00Z,41.6524241,-0.9280126,287.0693664550781,0.0,0.0
2024-04-15T20:00:00Z,41.6524241,-0.9280126,285.880126953125,0.0,0.0
2024-04-15T21:00:00Z,41.6524241,-0.9280126,284.8039245605469,0.0,0.0
2024-04-15T22:00:00Z,41.6524241,-0.9280126,283.7886962890625,0.0,0.0
2024-04-15T23:00:00Z,41.6524241,-0.9280126,282.95550537109375,0.0,0.0
2024-04-16T00:00:00Z,41.6524241,-0.9280126,282.4104919433594,0.0,0.0
