date,lat[unit="degrees_north"],lon[unit="degrees_east"],temp[unit="K"],prec[unit="kg m-2"],swflx[unit="W m-2"]
2024-05-10T01:00:00Z,41.6524241,-0.9280126,286.6158142089844,0.0,0.0
2024-05-10T02:00:00Z,41.6524241,-0.9280126,285.3398132324219,0.0,0.0
2024-05-10T03:00:00Z,41.6524241,-0.9280126,284.6175537109375,0.0,0.0
2024-05-10T04:00:00Z,41.6524241,-0.9280126,284.07086181640625,0.0,0.0
2024-05-10T05:00:00Z,41.6524241,-0.9280126,283.6371154785156,0.0,2.009999990463257
2024-05-10T06:00:00Z,41.6524241,-0.9280126,284.64373779296875,0.0,78.19999694824219
2024-05-10T07:00:00Z,41.6524241,-0.9280126,286.86260986328125,0.0,323.6000061035156
2024-05-10T08:00:00Z,41.6524241,-0.9280126,289.1652526855469,0.0,564.1385498046875
2024-05-10T09:00:00Z,41.6524241,-0.9280126,291.3871154785156,0.0,670.8991088867188
2024-05-10T10:00:00Z,41.6524241,-0.9280126,293.74176025390625,0.0,846.1593627929688
2024-05-10T11:00:00Z,41.6524241,-0.9280126,295.8426818847656,0.0,946.9012451171875
2024-05-10T12:00:00Z,41.6524241,-0.9280126,297.5523681640625,0.0,963.8445434570312
2024-05-10T13:00:00Z,41.6524241,-0.9280126,298.8454895019531,0.0,907.8474731445312
2024-05-10T14:00:00Z,41.6524241,-0.9280126,299.6473083496094,0.0,807.8849487304688
2024-05-10T15:00:00Z,41.6524241,-0.9280126,300.16192626953125,0.0,731.780517578125
2024-05-10T16:00:00Z,41.6524241,-0.9280126,299.5931396484375,0.0,443.97259521484375
2024-05-10T17:00:00Z,41.6524241,-0.9280126,298.01324462890625,-1.2797517712215267E-8,310.0467834472656
2024-05-10T18:00:00Z,41.6524241,-0.9280126,295.7768859863281,1.2797517712215267E-8,110.14986419677734
2024-05-10T19:00:00Z,41.6524241,-0.9280126,293.28948974609375,-1.3696526579565216E-8,0.0
2024-05-10T20:00:00Z,41.6524241,-0.9280126,291.6003723144531,-3.7604603875252E-9,0.0
2024-05-10T21:00:00Z,41.6524241,-0.9280126,290.23394775390625,0.0,0.0
2024-05-10T22:00:00Z,41.6524241,-0.9280126,288.9945068359375,0.0,0.0
2024-05-10T23:00:00Z,41.6524241,-0.9280126,287.9014892578125,0.0,0.0
2024-05-11T00:00:00Z,41.6524241,-0.9280126,287.03125,0.0,0.0
2024-05-11T01:00:00Z,41.6524241,-0.9280126,286.312255859375,0.0,0.0
2024-05-11T02:00:00Z,41.6524241,-0.9280126,285.5143737792969,0.0,0.0
2024-05-11T03:00:00Z,41.6524241,-0.9280126,284.8223876953125,0.0,0.0
2024-05-11T04:00:00Z,41.6524241,-0.9280126,284.32012939453125,0.0,0.0
2024-05-11T05:00:00Z,41.6524241,-0.9280126,283.88031005859375,0.0,0.0
2024-05-11T06:00:00Z,41.6524241,-0.9280126,285.2325134277344,-8.741967150172059E-10,156.6999969482422
2024-05-11T07:00:00Z,41.6524241,-0.9280126,286.8804931640625,8.741967150172059E-10,277.79998779296875
2024-05-11T08:00:00Z,41.6524241,-0.9280126,289.3062438964844,0.0,517.9000244140625
2024-05-11T09:00:00Z,41.6524241,-0.9280126,291.9156188964844,0.0,726.3402709960938
2024-05-11T10:00:00Z,41.6524241,-0.9280126,294.23663330078125,0.0,810.0634765625
2024-05-11T11:00:00Z,41.6524241,-0.9280126,296.46588134765625,-1.6925334023198957E-8,923.8845825195312
2024-05-11T12:00:00Z,41.6524241,-0.9280126,298.2154235839844,-2.4576820578658953E-9,957.3248901367188
2024-05-11T13:00:00Z,41.6524241,-0.9280126,299.5035095214844,0.0,927.2962036132812
2024-05-11T14:00:00Z,41.6524241,-0.9280126,299.6329345703125,0.0,529.3287353515625
2024-05-11T15:00:00Z,41.6524241,-0.9280126,300.125,1.0658141036401503E-14,476.73040771484375
2024-05-11T16:00:00Z,41.6524241,-0.9280126,299.6625061035156,1.9383005422923816E-8,574.7150268554688
2024-05-11T17:00:00Z,41.6524241,-0.9280126,297.8507995605469,0.0,339.723876953125
2024-05-11T18:00:00Z,41.6524241,-0.9280126,295.59857177734375,0.0,101.19999694824219
2024-05-11T19:00:00Z,41.6524241,-0.9280126,293.20294189453125,3.761224220966142E-9,10.800000190734863
2024-05-11T20:00:00Z,41.6524241,-0.9280126,291.93731689453125,0.0,0.0
2024-05-11T21:00:00Z,41.6524241,-0.9280126,290.21820068359375,0.0,0.0
2024-05-11T22:00:00Z,41.6524241,-0.9280126,289.42156982421875,0.0,0.0
2024-05-11T23:00:00Z,41.6524241,-0.9280126,288.708740234375,0.0,0.0
2024-05-12T00:00:00Z,41.6524241,-0.9280126,288.0281982421875,0.0,0.0
