date,lat[unit="degrees_north"],lon[unit="degrees_east"],temp[unit="K"],prec[unit="kg m-2"],swflx[unit="W m-2"]
2024-04-02T01:00:00Z,41.6524241,-0.9280126,279.6338195800781,0.0,0.0
2024-04-02T02:00:00Z,41.6524241,-0.9280126,279.8605041503906,0.0,0.0
2024-04-02T03:00:00Z,41.6524241,-0.9280126,279.2757568359375,0.0,0.0
2024-04-02T04:00:00Z,41.6524241,-0.9280126,278.74481201171875,0.0,0.0
2024-04-02T05:00:00Z,41.6524241,-0.9280126,278.4072570800781,0.0,0.0
2024-04-02T06:00:00Z,41.6524241,-0.9280126,278.0689392089844,0.0,0.0
2024-04-02T07:00:00Z,41.6524241,-0.9280126,279.4602355957031,0.0,100.5999984741211
2024-04-02T08:00:00Z,41.6524241,-0.9280126,281.86993408203125,0.0,402.5
2024-04-02T09:00:00Z,41.6524241,-0.9280126,284.3756103515625,0.0,518.7000122070312
2024-04-02T10:00:00Z,41.6524241,-0.9280126,286.6840515136719,0.0,638.2063598632812
2024-04-02T11:00:00Z,41.6524241,-0.9280126,287.7831115722656,0.0,575.0341186523438
2024-04-02T12:00:00Z,41.6524241,-0.9280126,289.2336120605469,0.0,797.5074462890625
2024-04-02T13:00:00Z,41.6524241,-0.9280126,289.2798767089844,0.0,126.5882797241211
2024-04-02T14:00:00Z,41.6524241,-0.9280126,288.5645751953125,0.14000000059604645,243.92318725585938
2024-04-02T15:00:00Z,41.6524241,-0.9280126,286.8160095214844,0.5200000405311584,157.9856719970703
2024-04-02T16:00:00Z,41.6524241,-0.9280126,286.3091125488281,0.10999995470046997,67.4000015258789
2024-04-02T17:00:00Z,41.6524241,-0.9280126,286.0434875488281,0.2799999713897705,36.0
2024-04-02T18:00:00Z,41.6524241,-0.9280126,285.2798767089844,0.009999990463256836,15.600000381469727
2024-04-02T19:00:00Z,41.6524241,-0.9280126,285.3401184082031,0.010000109672546387,0.0
2024-04-02T20:00:00Z,41.6524241,-0.9280126,285.0391845703125,0.029999971389770508,0.0
2024-04-02T21:00:00Z,41.6524241,-0.9280126,284.9307556152344,0.029999971389770508,0.0
2024-04-02T22:00:00Z,41.6524241,-0.9280126,284.2340087890625,0.0,0.0
2024-04-02T23:00:00Z,41.6524241,-0.9280126,283.1858825683594,0.0,0.0
2024-04-03T00:00:00Z,41.6524241,-0.9280126,282.5534362792969,0.0,0.0
2024-04-03T01:00:00Z,41.6524241,-0.9280126,282.0941162109375,0.0,0.0
2024-04-03T02:00:00Z,41.6524241,-0.9280126,281.64373779296875,0.0,0.0
2024-04-03T03:00:00Z,41.6524241,-0.9280126,281.26885986328125,0.0,0.0
2024-04-03T04:00:00Z,41.6524241,-0.9280126,281.5329284667969,0.0,0.0
2024-04-03T05:00:00Z,41.6524241,-0.9280126,282.66351318359375,0.0,0.0
2024-04-03T06:00:00Z,41.6524241,-0.9280126,283.04229736328125,0.0,16.399999618530273
2024-04-03T07:00:00Z,41.6524241,-0.9280126,284.0211181640625,0.0,128.60000610351562
2024-04-03T08:00:00Z,41.6524241,-0.9280126,285.8821105957031,0.0,380.1000061035156
2024-04-03T09:00:00Z,41.6524241,-0.9280126,287.8160705566406,0.0,614.4000244140625
2024-04-03T10:00:00Z,41.6524241,-0.9280126,289.1911315917969,0.0,706.8665771484375
2024-04-03T11:00:00Z,41.6524241,-0.9280126,290.1123046875,0.0,666.8440551757812
2024-04-03T12:00:00Z,41.6524241,-0.9280126,290.5773620605469,0.0,566.7869873046875
2024-04-03T13:00:00Z,41.6524241,-0.9280126,291.2929992675781,0.0,719.6788330078125
2024-04-03T14:00:00Z,41.6524241,-0.9280126,291.9277648925781,0.0,727.8358764648438
2024-04-03T15:00:00Z,41.6524241,-0.9280126,292.3284912109375,0.0,644.295654296875
2024-04-03T16:00:00Z,41.6524241,-0.9280126,292.3085021972656,0.0,427.5882263183594
2024-04-03T17:00:00Z,41.6524241,-0.9280126,291.87957763671875,0.0,176.6999969482422
2024-04-03T18:00:00Z,41.6524241,-0.9280126,290.2206726074219,0.0,54.29999923706055
2024-04-03T19:00:00Z,41.6524241,-0.9280126,288.1273193359375,0.0,0.0
2024-04-03T20:00:00Z,41.6524241,-0.9280126,286.9139404296875,0.0,0.0
2024-04-03T21:00:00Z,41.6524241,-0.9280126,285.8872985839844,0.0,0.0
2024-04-03T22:00:00Z,41.6524241,-0.9280126,285.5903625488281,0.0,0.0
2024-04-03T23:00:00Z,41.6524241,-0.9280126,284.95037841796875,0.0,0.0
2024-04-04T00:00:00Z,41.6524241,-0.9280126,284.18023681640625,0.0,0.0
